Index	Bogennummer	REDE_Namen	Sprache	tu	hinein	etwas	kohle	in1	den	ofen	dass	wird	die	milch	bald	zu	kochen	anfangen
hi	27186	Neubessingen	1	Thua - - - - - - - - - - -	- nei - -	- - - - - - - - - -	Kauhla - - - - - - -	'n - -	-	Oufa - - - - - -	deß - -	- - - - - -	die	Milig -	- - - - - - - - -	za -	kouga - -	oafangt - -
hi	27209	Dittelbrunn	1	Thua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohla - - - - - - -	in - -	dan	Oufa - - - - - -	daß - -	- - - - - -	die	Milich -	bal - - - - - - - -	za -	kocha - -	afängt - -
hi	27223	Vockenhausen	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	de	Uwe - - - - - -	d?ß - -	- - - - - -	die	Milch -	bal - - - - - - - -	ze -	koche - -	o(ng)fingt - -
hi	27244	Heddernheim	1	Dhu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	de	Owe - - - - - -	daß - -	- - - - - -	die	Millich -	bald - - - - - - - -	ze -	koche - -	anfängt - -
hi	2727	Budziska	1	Doh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	en - -	ne	Owe - - - - - -	dat - -	- - - - - -	de	Melk -	bohl - - - - - - - -	tho -	kohke - -	anfangt - -
hi	27425	Bruchköbel	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	enn - -	de	Ohwe - - - - - -	daß - -	- - - - - -	di	Melich -	bahl - - - - - - - -	ſe -	koche - -	onfengt - -
hi	27444	Hailer	1	Daou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	enn - -	de	Owe - - - - - -	doß - -	- - - - - -	dei	Melch -	baal - - - - - - - -	z' -	koche - -	aonfängt - -
hi	2746	Chelchy	1	Doh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	en - -	ne	Owe - - - - - -	dat - -	- - - - - -	de	Melk -	bohl - - - - - - - -	to -	koke - -	anfangt - -
hi	27461	Oberndorf	1	Do - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koll - - - - - - -	in - -	-	Ofe - - - - - -	doß - -	- - - - - -	die	Melich -	- - - - - - - - -	ze -	koche - -	ofangt - -
hi	27469	Rossbach	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koalla - - - - - - -	en - -	-	Ofe - - - - - -	daß - -	- - - - - -	die	Mellich -	bal - - - - - - - -	ze -	koche - -	afängt - -
hi	27480	Hassenbach	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kouhln - - - - - - -	in - -	dann	Oufa - - - - - -	daß - -	- - - - - -	die	Mällich -	bald - - - - - - - -	zu -	kocha - -	oufängt - -
hi	27501	Poppenlauer	1	Thuä - - - - - - - - - - -	- nei - -	- - - - - - - - - -	Kull - - - - - - -	n - -	-	Oufä - - - - - -	äb - -	- - - - - -	die	Melich -	ball - - - - - - - -	zä -	kochä - -	oufengt - -
hi	27507	Cratzenbach	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohla - - - - - - -	en - -	'd	Owa - - - - - -	daß - -	- - - - - -	die	Melch -	bahl - - - - - - - -	ſo -	kocha - -	afängt - -
hi	2762	Wilkowo	1	Do - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koale - - - - - - -	en - -	den	Ouwe - - - - - -	dat - -	- - - - - -	de	Melk -	bohld - - - - - - - -	to -	kouke - -	anfangt - -
hi	27692	Friedrichstal	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	irn - -	de	Owe - - - - - -	deß - -	- - - - - -	di	Melch -	bahl - - - - - - - -	ze -	kouche - -	ofingt - -
hi	27719	Leidhecken	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koin - - - - - - -	ean - -	de	Ohwe - - - - - -	deaß - -	- - - - - -	die	Melch -	baal - - - - - - - -	ſe -	koche - -	ohnfeangt - -
hi	27742	Gelnhaar	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuol - - - - - - -	ean - -	d	Owe - - - - - -	daß - -	- - - - - -	die	Melch -	bahl - - - - - - - -	ſe -	koache - -	o'afängt - -
hi	27765	Ulmbach	1	Donn - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koll - - - - - - -	in - -	de	Owe - - - - - -	eß - -	- - - - - -	die	Melich -	ball - - - - - - - -	z' -	koche - -	o'fängt - -
hi	27775	Eichenried	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koll - - - - - - -	enn - -	dr	Owe - - - - - -	deß - -	- - - - - -	die	Melich -	ball - - - - - - - -	ze -	koche - -	ohfengt - -
hi	27792	Wildflecken	1	Thu - - - - - - - - - - -	- nei - -	- - - - - - - - - -	Koll - - - - - - -	'n - -	-	Ofe - - - - - -	daß - -	- - - - - -	die	Melich -	bal - - - - - - - -	z' -	koache - -	ofängt - -
hi	27807	Bastheim	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	'en	Ofe - - - - - -	doß - -	- - - - - -	de	Melich -	- - - - - - - - -	z' -	koche - -	ofängt - -
hi	2781	Karwiny	1	- - - - Schött - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	ön - -	ne	Obe - - - - - -	daß - -	- - - - - -	de	Mölch -	bal - - - - - - - -	ze -	koche - -	anfängt - -
hi	27821	Philippstein	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	da	Owe - - - - - -	deß - -	- - - - - -	die	Melch -	bahl - - - - - - - -	ſ? -	koche - -	aufingt - -
hi	27835	Dornholzhausen	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koin - - - - - - -	en - -	d'e	Owe - - - - - -	deß - -	- - - - - -	die	Melch -	- - - - - - - - -	ſe -	koche - -	oafingt - -
hi	2800	Krzykaly	1	- Leh - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	n	Owe - - - - - -	daß - -	- - - - - -	de	Mölch -	bahl - - - - - - - -	zu -	kache - -	anfängt - -
hi	28010	Nonnenroth	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koune - - - - - - -	enn - -	d'	Owe - - - - - -	doa - -	- - - - - -	däi	Mälch -	baal - - - - - - - -	ſ' -	koache - -	ofingt - -
hi	28027	Götzen	1	Douh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koin - - - - - - -	en - -	d'	Owe - - - - - -	daß - -	- - - - - -	die	Melch -	bahl - - - - - - - -	- -	kouche - -	oſahfängt - -
hi	28045	Altenschlirf	1	Dooh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohl - - - - - - -	iih - -	daä	Owe - - - - - -	daſz - -	- - - - - -	die	Melch -	bahl - - - - - - - -	ſe -	koache - -	oohfaängt - -
hi	28063	Fulda	1	Do - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	-	Ofe - - - - - -	doß - -	- - - - - -	de	Melich -	bal - - - - - - - -	ze -	koche - -	ofängt - -
hi	28080	Rupsroth	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koln - - - - - - -	in - -	-	Ofe - - - - - -	doß - -	- - - - - -	die	Mellich -	boll - - - - - - - -	ze -	koche - -	ohfeingt - -
hi	28107	Gerthausen	1	Thue - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	'n	Ofe - - - - - -	doaß - -	- - - - - -	die	Melich -	ball - - - - - - - -	ze -	koche - -	ofängt - -
hi	2817	Mawry	1	- Läh - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	ne	Owe - - - - - -	daß - -	- - - - - -	de	Mölch -	bahl - - - - - - - -	ze -	kache - -	anfängt - -
hi	282	Zolna	1	Dauh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kaule - - - - - - -	in - -	de	Oafn - - - - - -	dat - -	- - - - - -	dei	Melk -	bull - - - - - - - -	tau -	koken - -	anfängt - -
hi	2827	Sarnowo	1	- - - Scheiß - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	ene - -	-	Owe - - - - - -	daß - -	- - - - - -	de	Melch -	bahl - - - - - - - -	zu -	koche - -	anfängt - -
hi	28278	Krumbach	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Känn - - - - - - -	ean - -	-	Ohwe - - - - - -	deaß - -	- - - - - -	die	Melch -	bahl - - - - - - - -	ſe -	koache - -	ohfingt - -
hi	28298	Londorf	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Ko(e)nn - - - - - - -	eann - -	-	Owe - - - - - -	deaß - -	- - - - - -	die	Melch -	bahl - - - - - - - -	ſe -	koache - -	ofengt - -
hi	28315	Otterbach	1	Thou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kaonn - - - - - - -	enn - -	da	Owah - - - - - -	deaß - -	- - - - - -	däih	Melch -	bahl - - - - - - - -	ſa -	kacha - -	ahfinkt - -
hi	28330	Schwarz	1	Doh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	i - -	de	Owe - - - - - -	däß - -	- - - - - -	deh	Melch -	ball - - - - - - - -	te -	koache - -	ofangt - -
hi	28346	Grossenmoor	1	Do - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolle - - - - - - -	in - -	-	Owe - - - - - -	doaß - -	- - - - - -	dee	Melch -	ball - - - - - - - -	ſe -	koache - -	ofangt - -
hi	28358	Rasdorf	1	Tho - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollä - - - - - - -	in - -	'n	Ofä - - - - - -	doß - -	- - - - - -	de	Mällich -	ball - - - - - - - -	zä -	koche - -	ofangt - -
hi	28369	Wiesenthal	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	-	Ofe - - - - - -	daoß - -	- - - - - -	di	mellich -	ball - - - - - - - -	ze -	kaoche - -	ufängt - -
hi	28392	Herzhausen	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kulln - - - - - - -	en - -	-	Owe - - - - - -	deß - -	- - - - - -	d'	Melche -	bahle - - - - - - - -	z' -	koche - -	ofängt - -
hi	2846	Ledlawki	1	Diuh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koale - - - - - - -	in - -	ne	Oawe - - - - - -	dat - -	- - - - - -	de	Melk -	bol - - - - - - - -	te -	koake - -	anfangt - -
hi	285	Kosobudy	1	Dau - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolle - - - - - - -	in - -	de	Ove - - - - - -	dat - -	- - - - - -	die	Melk -	bull - - - - - - - -	tu -	kauken - -	anfänkt - -
hi	28568	Betziesdorf	1	Duh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koall - - - - - - -	in - -	-	Owe - - - - - -	deß - -	- - - - - -	die	Mäelch -	bahl - - - - - - - -	ſe -	koachche - -	oahfingt - -
hi	28589	Neustadt (Hessen)	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kulln - - - - - - -	in - -	-	Obn - - - - - -	deß - -	- - - - - -	die	Milich -	baal - - - - - - - -	ze -	koche - -	ofingt - -
hi	28605	Neukirchen	1	- - Mach - - - - - - - - -	- - - -	- - - - - - - - - -	Kölln - - - - - - -	in - -	de	Owe - - - - - -	deß - -	- - - - - -	die	Melch -	bahl - - - - - - - -	ſe -	koache - -	oafangt - -
hi	28623	Gittersdorf	1	Do - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolle - - - - - - -	in - -	-	Owe - - - - - -	däß - -	- - - - - -	de	Melch -	bahl - - - - - - - -	ſe -	koche - -	onfangt - -
hi	28640	Herfa	1	Tho - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolle - - - - - - -	en - -	den	Ofe - - - - - -	daß - -	- - - - - -	de	Melch -	bal - - - - - - - -	zu -	koche - -	anfängt - -
hi	28651	Frauensee	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolle - - - - - - -	en - -	dän	Oube - - - - - -	däß - -	- - - - - -	de	Melch -	ball - - - - - - - -	ze -	koche - -	ohnfängt - -
hi	289	Königswiese (Leśna Huta)	1	Dau - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	inä - -	-	Owe - - - - - -	dat - -	- - - - - -	de	Mälch -	bull - - - - - - - -	tu -	koken - -	anfint - -
hi	2900	Borawskie	1	Do - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koale - - - - - - -	in - -	'e	Oawe - - - - - -	dat - -	- - - - - -	de	Melk -	bohl - - - - - - - -	to -	koake - -	anfangt - -
hi	2906	Zabrowo	1	Dhau - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	de	Owe - - - - - -	dat - -	- - - - - -	dei	Melk -	boll - - - - - - - -	tau -	koke - -	anfingt - -
hi	291	Lubichowo	1	- Legg - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlä - - - - - - -	in - -	däh	Owä - - - - - -	dat - -	- - - - - -	däh	Meltch -	- - - - - - - - -	to -	koken - -	ananfüngt - -
hi	2916	Stanowo	1	- - - Schmeiß - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	en - -	ne	Obe - - - - - -	daſſ - -	- - - - - -	die	Melch -	- - - - - - - - -	zu -	koche - -	anfängt - -
hi	2923	Fijewo	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	en - -	de	Ofe - - - - - -	daß - -	- - - - - -	de	Melk -	bald - - - - - - - -	zu -	koche - -	anfängt - -
hi	2935	Groß Koschlau	1	- - - Schmees - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	en - -	ne	Obe - - - - - -	daß - -	- - - - - -	die	Melch -	bald - - - - - - - -	zu -	koche - -	anfengt - -
hi	2955	Liksajny	1	- - - - Schött - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	ön - -	'e	Obe - - - - - -	daß - -	- - - - - -	die	Möllch -	bald - - - - - - - -	zu -	koche - -	anfängt - -
hi	2962	Molza	1	Tho - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	en - -	ne	Obe - - - - - -	das - -	- wört - - - -	de	Möllch -	bald - - - - - - - -	- -	koche - -	- - -
hi	2970	Warkaly	1	- - - - - - - - - - - -	- - - -	- - - - - - - - - -	Köhle - - - - - - -	en - -	ne	Ohwe - - - - - -	das - -	- - - - - -	die	Melch -	bahl - - - - - - - -	ze -	koche - -	anfängt - -
hi	2996	Bucznik	1	- - - - Schett - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	en - -	ne	Obe - - - - - -	daſſ - -	- - - - - -	de	Melch -	bald - - - - - - - -	zu -	koche - -	anfängt - -
hi	300	Montauerweide	1	- Lege - - - - - - - - - -	- - - -	- - - - - - - - - -	Kaohle - - - - - - -	en - -	de	Owe - - - - - -	dat - -	- - - - - -	de	Melk -	bohlt - - - - - - - -	to -	koke - -	anfängt - -
hi	300660	Sankt Roman	1	- - - - Schiat - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- wird - - - -	da	Müli -	bald - - - - - - - -	- -	kochat - -	- - -
hi	300798	Reikersdorf	1	- Leg - - - - - - - - - -	nao - - -	- - - - - - - - - -	- - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- wiad - - - -	d'	Muli -	baol - - - - - - - -	- -	- ſiadat -	- - -
hi	301042	Rigaus	1	- Lög - - - - - - - - - -	nochi - - -	- nu - - - - - - - -	- - Hoiz - - - - -	- - -	-	- - - - - - -	da - -	- wird - - - -	d'	Mili -	- - - - - - enta - -	- -	- ſiadat -	- - -
hi	3058	Zyndaki	1	- Leg - - - - - - - - - -	- - - -	- - - - - - - - - -	Kaole - - - - - - -	en - -	e	Owe - - - - - -	dat - -	- - - - - -	de	Melk -	bol - - - - - - - -	to -	koke - -	anfankt - -
hi	3069	Rychliki	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	ön - -	de	Obe - - - - - -	daſſ - -	- - - - - -	de	Mölch -	bald - - - - - - - -	zo -	koche - -	anfängt - -
hi	3083	Chojnik	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kole - - - - - - -	ön - -	nö	Obe - - - - - -	daß - -	- - - - - -	di	Mölch -	baal - - - - - - - -	zu -	kochche - -	fängt - -
hi	3093	Ksiaznik	1	- Läh - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	en - -	ne	Obe - - - - - -	daß - -	- - - - - -	de	Mo(e?)lch -	baal - - - - - - - -	ze -	koche - -	anfängt - -
hi	3111	Glotowo	1	- - - - - - Stöck - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	ön - -	e	Owe - - - - - -	daß - -	- - - - - -	de	Mölch -	baal - - - - - - - -	ze -	kache - -	anfängt - -
hi	312	Ryman	1	Dau - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohla - - - - - - -	in - -	dä	Owa - - - - - -	dat - -	- - - - - -	dei	Melk -	ball - - - - - - - -	ta -	koken - -	anfängt - -
ij	3122	Derc	1	- - - Schmeiß - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	en - -	e	Owe - - - - - -	daß - -	- - - - - -	de	Melch -	bahl - - - - - - - -	ze -	koche - -	anfängt - -
ij	31677	Battweiler	1	Duh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	de	Owe - - - - - -	daß - -	- - - - - -	die	Milch -	ball - - - - - - - -	ſe -	koche - -	anfangt - -
ij	31695	Heltersberg	1	Dhu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	de	Owe - - - - - -	daß - -	- - - - - -	die	Millich -	ball - - - - - - - -	ſe -	koche - -	anfangt - -
ij	31700	Ramberg	1	Dhu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	de	Owe - - - - - -	daß - -	- - - - - -	die	Milich -	ball - - - - - - - -	ſe -	koche - -	anfangt - -
ij	31719	Geinsheim	1	Duh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koulle - - - - - - -	in - -	de	Oufe - - - - - -	daß - -	- - - - - -	d'	Millich -	ball - - - - - - - -	ſe -	koche - -	anfangt - -
ij	31737	Diedenhofen	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	en - -	den	Uawen - - - - - -	det - -	- - - - - -	de	Melch -	- gleich - - - - - - -	- -	kacht - -	- - -
ij	31765	Laumesfeld	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	enn - -	d'n	U/ewen - - - - - -	datt - -	- - - - - -	d'	Melch -	- gleich - - - - - - -	ze -	kachen - -	afängt - -
ij	31789	Beckingen	1	De - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	önn - -	dn	öwen - - - - - -	dädt - -	- - - - - -	d	Mellech -	ball - - - - - - - -	ſe -	kochen - -	anfängt - -
ij	31800	Calmesweiler	1	Dä - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	en - -	d'n	Owen - - - - - -	es - -	- - - - - -	d'	Melch -	- - - - - - - - -	ze -	kochen - -	afängt - -
ij	31824	Steinbach bei Ottweiler	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	de	Owe - - - - - -	daß - -	- - - - - -	die	Milch -	bald - - - - - - - -	z' -	koche - -	anfängt - -
ij	32019	Dietschweiler	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	Oben - - - - - -	daß - -	- - - - - -	die	Milch -	bald - - - - - - - -	zu -	kochen - -	anfängt - -
ij	32040	Siegelbach	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	dn	Owe - - - - - -	daß - -	- - - - - -	die	Millich -	ball - - - - - - - -	ze -	koche - -	anfängt - -
ij	32053	Alsenborn	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	de	Owe - - - - - -	daß - -	- - - - - -	die	Millich -	ball - - - - - - - -	ſe -	koche - -	anfangt - -
ij	32067	Erpolzheim	1	Duh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	de	Owe - - - - - -	daß - -	- - - - - -	die	Milich -	bal - - - - - - - -	ſe -	koche - -	afangt - -
ij	32085	Kreuzweiler	1	Deu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	an - -	denn	Ouven - - - - - -	dat - -	- - - - - -	d'e	Melich -	ball - - - - - - - -	z' -	kachen - -	unfängt - -
ij	32102	Greimerath	1	Di - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	en - -	den	Uowen - - - - - -	ded - -	- - - - - -	de	Melch -	- - - - - - - hortig(?) -	e -	koche - -	unfangt - -
ij	32119	Oberlöstern	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	en - -	d'n	Uwen - - - - - -	datt - -	- - - - - -	de	Melich -	ball - - - - - - - -	ſe -	kochen - -	anfängt - -
ij	324	Podwilcze	1	Dau - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kaule - - - - - - -	in - -	ne	Auwe - - - - - -	dat - -	- - - - - -	dei	Melk -	ball - - - - - - - -	tau -	kauken - -	anfenkt - -
ij	3254	Jurkowo	1	Do - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	de	Owe - - - - - -	dat - -	- - - - - -	de	Melk -	bohl - - - - - - - -	to -	koke - -	anfankt - -
ij	3267	Pozarki	1	Do - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kole - - - - - - -	en - -	e	Owö(?) - - - - - -	dat - -	- - - - - -	de	Melk -	bol - - - - - - - -	to -	koke - -	anfangt - -
ij	3272	Gawliki Wielkie	1	Do - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koln - - - - - - -	en - -	e	Owe - - - - - -	dat - -	- - - - - -	te	Mälk -	bool - - - - - - - -	to -	koke - -	anfangt - -
ij	3280	Swietajno	1	Doh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kaohlen - - - - - - -	in - -	de	Owe - - - - - -	dat - -	- - - - - -	de	Mälk -	bol - - - - - - - -	to -	kooke - -	anfangt - -
ij	32855	Altviller	1	Dhu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koahlen - - - - - - -	in - -	d'n	Owen - - - - - -	deß - -	- - - - - -	de	Milch -	- glich - - - - - - -	zu -	kochen - -	anfingt - -
ij	32883	Woustviller	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	en - -	de	Owe - - - - - -	daß - -	- - - - - -	de	Milech -	ball - - - - - - - -	ze -	koche - -	anfängt - -
ij	3301	Barschken	1	Do - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kahle - - - - - - -	en - -	dem	Oawe - - - - - -	dat - -	- - - - - -	de	Melk -	bol - - - - - - - -	to -	kake - -	anfangt - -
ij	33035	Rimling	1	- Le - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohla - - - - - - -	in - -	de	Owe - - - - - -	as - -	- - - - - -	de	Milich -	- glich - - - - - - -	- -	koch'n - -	anfangt - -
ij	3304	Dawillen	1	Doh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kahle - - - - - - -	enn - -	deh	Ahwe - - - - - -	datt - -	- - - - - -	de	Melk -	bol - - - - - - - -	te -	kohke - -	anfangt - -
ij	33055	Roppeviller	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	de	Nown - - - - - -	aß - -	- - - - - -	de	Milich -	ball - - - - - - - -	ſ -	kochn - -	anfangt - -
ij	33064	Dahn	1	Duh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	de	Owwe - - - - - -	daß - -	- - - - - -	d'	Milich -	ball - - - - - - - -	ſe -	koche - -	anfangt - -
ij	3309	Dittauen	1	Do - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kahle - - - - - - -	in - -	ne	Oawe - - - - - -	dat - -	- - - - - -	de	Melk -	bohl - - - - - - - -	to -	koake - -	anfangt - -
ij	33102	Gleiszellen	1	Dhu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kouhlen - - - - - - -	in - -	de	Oufe - - - - - -	daß - -	- - - - - -	die	Milich -	bald - - - - - - - -	ſe -	koche - -	anfangt - -
ij	33111	Herxheimweyher	1	Duh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koule - - - - - - -	in - -	de	Offe - - - - - -	daß - -	- - - - - -	die	Millich -	ball - - - - - - - -	zu -	koche - -	anfangt - -
ij	33126	Guinkirchen	1	Dou - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	in - -	d'n	iwen - - - - - -	äß - -	- - - - - -	d	Melich -	- - - - - - - - -	d -	kochen - -	- - ankummt
ij	33146	Überherrn	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	de	Owen - - - - - -	daß - -	- - - - - -	die	Milch -	- - - - - - - - -	z' -	koche - -	anfangt - -
ij	33159	Malstatt	1	Duh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	'n	Ohw'n - - - - - -	daß - -	- - - - - -	d'	Melch -	ball - - - - - - - -	ſe -	kochen - -	anfängt - -
ij	3318	Deegeln	1	- Leg - - - - - - - - - -	- - - -	- - - - - - - - - -	Kahle - - - - - - -	en - -	e	Oawe - - - - - -	dat - -	- - - - - -	de	Melk -	bol - - - - - - - -	to -	kake - -	anfangt - -
ij	33185	Niederwürzbach	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	de	Owe - - - - - -	daß - -	- - - - - -	die	Milich -	ball - - - - - - - -	ſe -	koche - -	anfangt - -
