Index	Bogennummer	REDE_Namen	Sprache	WS9::Transliteration WS9
ab	11252	Seelingstädt	1	- Thu - - - Kuhln - in den Ufen, - - daß - - die Milch - - - - a - zä kuchen fängt. - -
ab	11262	Seebach	1	- Thu - - - Kohln - in - Uben - - das - - d' Milich - ball - - - - z kochen - ahnfangt. -
ab	1133	Debenke	1	- Däu - - - Kaulä - id dä Auwä, - - dat - - dei Melk∫ch - ball - - a - t kauken fangt. - -
ab	1139	Gliszcz	1	- Dau - - - Kaule - y dä Auwe, - - dat - - dei Mälk - bull - - a - t kauken fyngt. - -
ab	11467	Boilstädt	1	- Thu - - - Kolln - in dän Uwen, - - däs - - de Mälch - bähl - - ahn - ze kochen fängt. - -
ab	11485	Ingersleben	1	- Du - - - Kolln - in d'n Uoben, - - daß - - de Mälch - bal - - - uanfangd ze kochen. - - -
ab	1150	Czarze	1	- Do - - - Kole - en de Owe - - dat - - de Melk - bal - - an - to koke fangt. - -
ab	11515	Gutendorf	1	- Tuck - - - Koll'n - in - Ufen, - - daß - - de Melch - bahle - - - - - kocht. - - -
ab	11539	Kleinschwabhausen	1	- Duck - - - Kollen - in ´n Ufen, - - daß - - de Mäch - bald - - an - ſe kochen fängt. - -
ab	11568	Thalbürgel	1	- Thu - - - Kollen - in den Ufen, - - daß - - die Melch - balle - - an - zu kochen fangt. - -
ab	1157	Bielczyny	1	- Thu - - - Kohla - in - Ofa, - - daß - - d' Milch - bal - - - - z´ kochet - afangt. -
ab	11586	Bad Köstritz	1	- Thu - - - Kulln - in - Ufen, - - doß - - de Milch - balle - - on - zu kuchen fangt. - -
ab	11607	Lumpzig	1	- Thu - - - Kullen - in - Ufen, - - doß - - de Milch - ball - - on - zu kuchen fangt. - -
ab	1162	Sierakowo	1	- Lägg - - - Koahle - ön ne Oawe, - - dat - - dei Melk - boll - - an - te koaken fengt. - -
ab	11645	Gleismuthhausen	1	- Thu - - - Kohln nei n - Uafn, - - äs - - die Milich - bal - - a - zä koche fengt. - -
ab	11673	Mitwitz	1	- Thu - - - Kuhln nei n - Ufen, - - daß - - die Milch - bald - - a - ze kochn fingt. - -
ab	11763	Aub	1	- Thua - - - Kuln nei n - Afn, - - äß - - die Milch - bal - - o - zu kochn fengt. - -
ab	1178	Sokoliniec	1	- Dug - - - Kola - in na Owa, - - dat - - de Melk - bahl - - a - to koaken fingt. - -
ab	11805	Seidmannsdorf	1	- Thu - - - Kuhl'n nei n - Uafn, - - es - - die Millich - bal - - a - zä kochen fengt. - -
ab	11825	Wallenfels	1	- Tu - - - Kuohln inei n - Uofen, - - des - - die Mili - bal - - an - ſa kuchn fingt. - -
ab	11844	Neudorf	1	- Thu - - - Kulln - in - Ufen, - - daß - - die Milich - ball - - o - za kochn fängt. - -
ab	11864	Draisendorf	1	- Thu - - - Kulln nei n - Of'n, - - daß - - die Milch - ball - - on - zä kich'n fängt. - -
ab	11881	Sohl	1	- Dou - - - Kulln - in ´n uofn, - - darz - - di milch - bal - - na - zu koch'n fängt. - -
ab	11896	Sülzdorf	1	- Thu - - - Kohln nai n - Ofe, - - dos - - die Melich - ball - - o - ze kochn fängt. - -
ab	1192	Debsko	1	- Do - - - Kole - i de Auwe, - - dat - - de Melk - ball - - an - 't koken fengt. - -
ab	11927	Bachfeld	1	- Thu - - - Kuhl'n - in da'n Ufen, - - döß - - die Milich - bal' - - a - zu kochen fängt. - -
ab	1197	Plociczno	1	- Duch - - - Koala - in na Oava, - - dat - - d? Melk - ball - - 'a - to koaka faingt. - -
ab	1203	Nakielno	1	- Ducht - - - Kauala - in de Auwa, - - dat - - - Melk - - - - a - to koka fängt. - -
ab	12037	Hildburghausen	1	- Thu - - - Kohl'n nei in - Of'n, - - daß - - die Millich - bal - - a - z' koch'n fängt. - -
ab	12070	Neuenbau	1	- Thu - - - Kulln - in - Ufen, - - daß - - die Milch - ball - - a - zu kochen fängt. - -
ab	1208	Wissulke (Wiesiółka)	1	- Doug - - - Kaualä - in nä Au∫völ, - - datt - - d' Melk - ball - - ant - t' kaukä fengt. - -
ab	12085	Grumbach	1	- Thu - - - Kuhl'n - in - Ufen, - - däß - - dä Milich - ball - - ahn - zä kochen fängt. - -
ab	12104	Frössen	1	- Thu - - - Kuhln nei 'n - Ufen, - - doß - - de Milich - ball - - o - ze kochen fängt. - -
ab	12125	Schwand	1	- Thu - - - Kull'n nei n - Uefen, - - deß - - de Milich - boll - - a - ze kochen fängt. - -
ab	12148	Kottengrün	1	- Thu - - - Kulln nei n - Ufen, - - deß - - de Milich - bal - - a - zu kochen fängt. - -
ab	1215	Paruszka	1	- Mauk - - - Kaulä - in nä Auwä, - - dat - - dei Melk - ball - - att - toh kauken finkt. - -
ab	12153	Meiningen	1	- Thu - - - Kohle - in - Ohfe - - dass - - di Melch - ball - - oh - ze koche fängt. - -
ab	12167	Altendambach	1	- Thu - - - Koll - en - Ofä, - - doß - - die Mellich - ball - - oh - zä kocha fängt. - -
ab	12184	Altenfeld	1	- Thu - - - Kulle - in - Ufe, - - daß - - de Millich - ball - - - - - kocht. - - -
ab	12341	Rohrbach	1	- Thuk - - - Kuln - in dan Uofen, - - daß - - de Melich - bale - - an - ze kochn fangt. - -
ab	12371	St. Jacob bei Leutenberg	1	- Thu - - - Kuhlen - in 'n Ufen, - - des - - de Milich - ball - - on - ze kuchen fengt. - -
ab	12390	Neundorf (bei Schleiz)	1	- Da(o)u - - - Kuhlen - in - Ufen, - - da(ä)ß - - d' Milich - ball - - ahn - z' kochen fengt. - -
ab	12410	Ebersgrün	1	- Thu - - - Kuhln - in - Uefen, - - des - - de Millich - ball - - a - ze kuchen fängt. - -
ab	12428	Roitzschau/Rotschau	1	- Tu - - - Kuohln nei 'n - Uofn, - - deß - - de Millich - ball - - a - ze kochn fängt. - -
ab	12496	Horsdorf	1	- Thu - - - Kouhln nei n - Ouf'n, - - des - - die Milch - bald - - on - ze koch'n fengt. - -
ab	12529	Ködnitz	1	- Thu - - - Kuhln nei 'n - Ufn, - - aſ - - die Milich - bal - - on - zä ſiedn fängt. - -
ab	12556	Kornbach	1	- Thu - - - Kulln - in - Uf'n, - - daß - - die Milch - bal - - o - za kochn fängt. - -
ab	12572	Habnith	1	- Thou - - - Kuhln - in - Uafm, - - daß - - die Milch - bal - - - - z koch'n - afängt. -
ab	12594	Uchenhofen	1	- Thua - - - Kaoln - ein - Aufn, - - es - - die Milch - ball - - a - zu kochn fengt. - -
ab	12616	Reutersbrunn	1	- Thu - - - Kuohle nei - e Uofe, - - deß - - die Milch - bal - - an - zu koche fengt. - -
ab	12656	Weismain	1	- Thu - - - Kuhl'n nei n - Uf'm, - - daß - - die Millich - - - - - - - ſitt. - - -
ab	1278	Insko	1	- Do - - - Koahla - in na Oawa, - - dat - - de Melk - ball - - - - to koakan fingt. - -
ab	1287	Konotop	1	- Do - - - Kola - in na Auwa, - - dat - - de Melk - bal - - a - to kaukan fengt. - -
ab	12876	Lohma	1	- Thu - - - Kulln - in 'n Ufen, - - doß - - de Milch - bal' - - on - ze kuchen fangt. - -
ab	12898	Heiersdorf	1	- Thu - - - Ko(u)hlen - in - Ofen, - - da(o)ß - - de Milch - bal - - o - ze ko(u)chen fängt. - -
ab	12921	Sachsenburg	1	- Leh' - - - Kohl'n - in 'e Ofen, - - doß - - d' Milch - ball' - - - onnfängt zo koch'n. - - -
ab	12942	Rothenfurth	1	- Duh - - - Kol'n - in 'n Ofen, - - da(o)ß - - d' Milch - ball - - - a(o)nfängd zu kochen. - - -
ab	1296	Zabin	1	- Do - - - Kauhla - i dä Auwa, - - dat - - da Melk - ball - - an - 't kokan fengt. - -
ab	12969	Borlas	1	- Thu - - - Kohle - im - Ufen, - - dos - - de Milch - baale - - an - zu kuchn fängt. - -
ab	13005	Dohna	1	- Thu - - - Kohln - in - Ufm, - - doaß - - de Milch - bald - - oan - zu kuchen fängt. - -
ab	13019	Porschdorf	1	- Thu - - - Kohlen - in - Ufen, - - daß - - de Milch - bale - - an - ze kochen fängt. - -
ab	13047	Morgenröthe	1	- Thu - - - Kohln - eim - Ufen, - - deß - - de Milch - bald - - a' - ze kochen fängt. - -
ab	13054	Rittersgrün	1	- Thu - - - Kuhln nei n - Ufen, - - döß - - die Millich - ball - - a - ze kochen fängt. - -
ab	1315	Kamien	1	- Do - - - Kauhle - in de Auwe, - - das - - - Melg - bull - - - - - kauke - - det.
bc	13169	Saupersdorf	1	- Thu - - - Kuhln - in - Ufen, - - doß - - de Milich - - - - - - ze ſieden - afängt. -
bc	13187	Kühnheide	1	- Thu - - - Kuhln nei in - Ufen, - - doß - - de Milich - bol - - á - za kkochen fängt. - -
bc	13210	Himmelmühle	1	- Thu - - - Kuhl'n - in - Uf'm, - - daß - - dá Milch - boahl - - a - za koch'n fängt. - -
bc	13226	Rübenau	1	- Thu - - - Kuhln - in - Ufen, - - daß - - die Milich - - - - - afängt ze kochen. - - -
bc	13269	Thurm	1	- Thu - - - Kuhlen - in den Ufen, - - daß - - die Milch - ball - - a - zu kochen fängt. - -
bc	13286	Ursprung	1	- Thu - - - Kuhln - in - Ufen, - - doß - - die Milch - ball - - - ofängt ze kochen. - - -
bc	133	Sosnowo	1	- Legg - - - Koahle? - In na Oawa, - - dat - - dei Melk - ball - - a - tau koaken fängt. - -
bc	13317	Dittmannsdorf	1	- Thu - - - Kuhln - in 'n Ufen, - - doß - - d Melch - - - - - - ze kochn - afängt. -
bc	13340	Grosshartmannsdorf	1	- Duh - - - Kohln - in 'n Ofn, - - doß - - d' Milch - bal - - - onfängd z' kóchn. - - -
bc	13355	Reichenau	1	- Thu - ock - Kohlen - in den Ufen, - - daß - - de Milch - bald - - an - ze kuchen fängt. - -
bc	13372	Liebenau	1	- Thu - ock - Kohl'n - in d'n Ufen, - - daß - - de Milch - bald - - - anfängt z' kuchen. - - -
bc	1338	Dzidno	1	- Mauk - - - Kauhle - i dä Auwe, - - dat - - dei Melch - bull - - an - ne kauken fingt. - -
bc	13529	Wang-Brückenberg	1	- Thu - ock - Kohla - ei a Ufa, - - doß - - d' Milch - bal - - - - zu kocha - oafängt. -
bc	13543	Pisarzowice	1	- Thu - - - Kohle - ei a Ufe, - - doaß - - die Milch - bal - - oa - ze koche fängt. - -
bc	13559	Boguszow-Gorce	1	- Thu - - - Kohle - ei a Ufa, - - doaß - - die Milch - bale - - oa - zu kocha fängt. - -
bc	13655	Niederleutersdorf/Leutersdorf	1	- Thu - - - Kohlen - an - Ufen, - - daſſ - - de Mölch - bale - - a - ze kachen fängt. - -
bc	13678	Rohnau (-)	1	- Thu - ock - Kohlen - an - Uhfen, - - daß - - de Milch - bahle - - - ofängt zu koachen. - - -
bc	13700	Rebiszow	1	- Thu - - - Kohln - ei a Ufa, - - doß - - d' Milch - bahl - - - ofängt zu kocha. - - -
bc	13719	Siedlecin	1	- Thu - - - Kohln - ei a Ufa, - - dos - - de Milch - bal - - - oafängt zi kocha. - - -
bc	13727	Myslow	1	- Thu - - - Kohl'n - ei a Ufa, - - doß - - di Milch - bahl - - - - zu kocha - oafängt. -
bc	13745	Jugowa	1	- Thu - - - Kohlen - ei - Ufa, - - doß - - die Milch - bahld - - - - zu kocha - oafängt. -
bc	13830	Wlodowice	1	- Thu - ock - Kohla - ei a Ufa, - - doß - - de Melch - bale - - - ofängt zu kocha. - - -
bc	13869	Biernacice	1	- Schmeiß - - - Kohla - an - Ufa, - - daß - - di Milch - bahle - - - - - kocha - - wird.
bc	13887	Rzymiany	1	- Thu - - - Kohlen - ei a Ufen, - - doß - - die Milch - bale - - on - zu kochen fängt. - -
bc	13898	Szadurczyce	1	- Thu - - - Kuhlen - ei a Ufen, - - doß - - de Millich - bahle - - - - - kocht. - - -
bc	13929	Stoszowice	1	- Thu - - - Kohln - ei a Uwa, - - doß - - die Milch - bale - - - oafängt zu kocha. - - -
bc	13996	Lutomia Gorna	1	- Thu - - - Kohl'n - ei a Uwe, - - doaß - - de Milch - bahl - - oa - zu kocha fängt. - -
bc	14023	Roztocznik	1	- Thut - - - Kohl'n - eia - Ufa, - - doß - - die Milch - bale - - - ofängt zu kocha. - - -
bc	1403	Dobieszewo	1	- Dau - - - Kaohla - in na Aowa, - - dat - - dei Melk - ball - - an - t kaken fenkt. - -
bc	14034	Lipowa	1	- Thu - - - Kohln - ei a Ufa, - - doas - - di Milch - bale - - - oanfängt zu kocha. - - -
bc	14074	Michalow	1	- Schmaß - - - Kohlen - en - Ufen, - - doas - - de Milch - geſchwinde - - - - - kocht. - - -
bc	14092	Karczow	1	- Thu - - - Kohle - in a Ufen, - - oß - - die Milich - bahld - - on - zu kochen fingt. - -
bc	14159	Jutrzyna	1	- Thu - - - Kohlen - ei a Ufen, - - doß - - die Millich - bale - - on - zu kochen fängt. - -
bc	1417	Rydzewo	1	- Dau - - - Kahle - in de Awe, - - datt - - dei Melk - ball - - a - tau kaken fängt. - -
bc	14234	Brzoza	1	- Thu - - - Kohlen - ei a Ufen, - - doaß - - die Milch - bale - - - - zu kochen - oanfängt. -
bc	14250	Jaczkowice	1	- Thu - - - Kohlen - ei a Uwen, - - daß - - die Milich - bale - - - - zu kochen - anfängt. -
bc	14275	Piastowice	1	- Thu - - - Kohln - in a Ufen, - - dos - - die Milich - - - - an - zu kochen fängt. - -
bc	14305	Bozanow	1	- Thu - - - Kohle - ei a Ufa, - - doß - - die Milch - baale - - oh - zu kocha fängt. - -
bc	1432	Rzepowo	1	- Do - - - Kaula - id dä Auwa, - - dat - - de Mlek - ball - - a - to koken fänkt. - -
bc	14321	Rogow Sobocki	1	- Thu - - - Kohl'n - ei a Ufa, - - doß - - de Milch - bale - - - oafängt zu kocha. - - -
bc	14382	Wölfelsdorf (Wilkanów)	1	- Thu - - - Kohla - ei a Ofa, - - doß - - die Melch - bale - - - - zu kocha - ofängt. -
bc	1442	Lubowo	1	- Schmiet - - - Kôhle - in ne Ôwe, - - dat - - dei Melk - bald - - - afingt tau koke. - - -
bc	14449	Thröm (Trebom)	1	"- Thu - - - Kohln - ni a Ofn, - - dos - - de Mellch - bal - - - - zu kochn - onfengt. "
bc	14458	Szczytna	1	- Thu - - - Kohla - ei a Ufa, - - doß - - d Melch - bale - - - - zu kocha - ofängt. -
bc	14471	Jaszkowa Gorna	1	- Thu - - - Kohl - ei a Ufa, - - doß - - de Melch - bale - - o - zo kocha fängt. - -
bc	14486	Nadziejow	1	- Thu - - - Kohln - ei de Ufa, - - doß - - die Melch - bald - - on - zu kocha fängt. - -
bc	145	Smardzko	1	- Dau - - - Koahle - i de Owe, - - dat - - dei Melk - ball - - a - tau koaken fängt. - -
bc	14505	Piorunkowice	1	- Thu - - - Kohla - ei a Ufa, - - dos - - die Milch - balde - - ohn - zu kocha fängt. - -
bc	1451	Steinforth (Brodźce)	1	- Moak - - - Koala - id dä Oawä, - - datt - - d Mellj - ball - - an - nä koakät finngt. - -
bc	14537	Bielice	1	- Thu - - - Kohla - ei a Ofa, - - doß - - de Melch - bale - - o - zu kocha fängt. - -
bc	14560	Siemianowice Slaskie	1	- Thu - - - Kohla - ei a Ufa, - - doß - - die Milch - bale - - o - zu kocha fängt. - -
bc	1461	Wegorzewo Szczecineckie	1	- Mauk - - - Kaula - i dä Auwä, - - dat - - dei Melk - ball - - an - tu kauken fängt. - -
bc	14613	Nohfelden	1	- Schepp - - - Kolle - in de Awe - - es - - die Melch - bal - - - - ze koche - anfängt. -
bc	14635	Erzweiler	1	- Leg - - - Kohle - in de Owe, - - daß - - die Milch - ball - - - anfängt ſ' koche. - - -
bc	14670	Nussbach	1	- Duh - - - Kohle - in de Owi, - - daß - - die Millich - ball - - an - ſu koche fingt. - -
bc	14693	Dannenfels	1	- Duh - - - Kohle - en de Owe, - - daß - - die Milch - bald - - - anfangt ſe koche. - - -
bc	14724	Monsheim	1	- Tu - - - Kohlen - en d Owe, - - daß - - die Milich - bal - - an - s koche fangt. - -
bc	14752	Sankt Matthias	1	- Du - - - Kohlen - enn den Owen, - - dat - - de Melig - bahl - - on - ze kochen fänkt. - -
bc	14955	Bescheid	1	- Döi - - - Kohlen - än de Owen, - - dat - - döi Mölich - baal - - - - ſe koachen - unfänkt. -
bc	14971	Allenbach	1	- Dou - - - Kuhle - en de Uwe, - - det - - di Melich - ball - - an - ze koche fängt. - -
bc	1499	Stara Rzeka	1	- Do - - - Koala - in da Oawa, - - dat - - de Melj - - - - an - to koaken fingt. - -
bc	14999	Berschweiler bei Kirn	1	- Thou - - - Kuhle - in de A(?)we, - - doß - - die Millich - ball - - on - ſe koche fängt. - -
bc	15018	Bad Sobernheim	1	- Du - - - Kuhle - in de Uwe, - - daß - - die Milich - ball - - an - ſe koche fängt. - -
bc	15042	Neu-Bamberg	1	- Thu - - - Kohln - in de Owe, - - deß - - die Millich - ball - - on - ſe koche fängt. - -
bc	15066	Bechtolsheim	1	- Duh - - - Kohle - en de Owe, - - daß - - die Millich - ball - - - - ſe koche - afängt. -
bc	15088	Bollendorf	1	- Dih - - - Kuhlen - ?n den Ufwen, - - dat - - d' Melich - bal - - - - ze koachen - unfingt. -
bc	15096	Preist	1	- Die - - - Koalen - an den Uefen, - - dat - - de Mölch - - - - - - ze kooch - afängt. -
bc	15118	Pohlbach	1	- Dhu - - - Kohlen - ann den Owen, - - dat - - de Melech - bahl - - ohn - zu kogen fängt. - -
bc	15137	Kautenbach	1	- Dou - - - Kuhle - in de Uwe - - dat - - dei Melich - ball - - an - ſe koche fängt. - -
bc	15334	Kirchberg (Hunsrück)	1	- Dhu - - - Kuhln - in de Ue, - - datt - - die Millich - ball - - an - ze koche fängt. - -
bc	15349	Ellern (Hunsrück)	1	- Du - - - Kuhle - in de Ue, - - daß - - die Milich - hordig - - - anfingd ſe koche. - - -
bc	1536	Heidlauken (Bugorki)	1	- Doh - - - Koale - in̅̅ e Oawe, - - dat - - di Melk - bol - - an - to koake fangt. - -
bc	15365	Bingen am Rhein	1	- Dhu - - - Kohle - in de Owe, - - daß - - die Milich - ball - - an - zu koche fängt. - -
bc	15394	Finthen	1	- Thu - - - Kohlen - in den Owe, - - daß - - die Milich - ball - - an - zu koche fängt. - -
bc	1540	Heinrichswalde	1	- Do - - - Kahle - in e Owe, - - dat - - de Melk - bol - - an - te kake fangt. - -
bc	15418	Schneeberg (Sněžník)	1	- Lä(j) - - a Kohln - in - Ofen, - - daß - - die Milch - bald - - - - - kucht. - - -
bc	15503	Zettel (Sedlo)	1	- Tu - - - Kuhl'n - in - Uf'n, - - doß - - de Milch - ball - - on - z'e kuch'n fängt. - -
bc	1552	Pazuizen	1	- Doh - - de Kochle - en ne Owe, - - dat - - de Melk - bohl - - - anfankt to kahke. - - -
bc	15538	Wisterschan (Bystřany)	1	- Gab - - - Kohlen - in 'n Ufen, - - doß - - die Milich - - - - - - - kuch'n - - tut.
bc	15550	Malschen (Malečov)	1	- Tu - - - Kouln - ain - Ufn, - - doß - - die Milch - bald - - - ofängt zu kuch'n. - - -
bc	15638	Lukawetz (Lukavec)	1	- Lej - - - Kouln - in - Ufn, - - doß - - de Milich - balde - - - onfängt zu kuchn. - - -
bc	1565	Gierver Lauken	1	- Sche(ö)dd - - - Kahle - e(ö)n ne Owe, - - datt - - de Melk - bool - - - - to kake - anfängt. -
bc	15681	Neudorf (Vrchběla)	1	- Tu - ock - Kôôln - an - Ufn, - - doß - - de Milch - bald - - - oofangt zou kôchn! - - -
bc	15685	Gastorf (Hoštka)	1	- Gib - - - Kouln - ein - Ufen, - - doß - - de Milich - bald - - - - zu kuchn - ofängt. -
bc	15690	Wegstädtl (Štětí)	1	- Ga - - - Kouhln - ain - Ufn, - - doß - - de Milich - bald - - - ofängt zu kuchn. - - -
bc	1571	Schmalleningken	1	- Do - - - Koale - en ne Oawe, - - dat - - de Melk - bol - - an - to koake fankt. - -
bc	15725	Nixdorf (Mikulášovice)	1	- Tu - ok - Kouln - an - Ufn, - - doß - - do Milch - baldo - - - ofängt zo kochn. - - -
bc	1573	Groß Dirschkeim (Donskoye)	1	- Do - - - Kole - en ne Owe, - - datt - - de Melk - bold - - an - to koke fangt. - -
bc	15751	Rückersdorf (Dolní Řasnice)	1	- Tu - ok - koln - an - uf(e)m - - dos - - d' mölch - bal - - - - - kocht. - - -
bc	1578	Rantau (Zaostrov'Ye)	1	- Schud - - - Koale - èn dèn Oawe, - - datt - - de Mellk - bol - - àn - te koake fangt. - -
bc	158	Polczyn-Zdroj	1	- Dau - - - Kahle - i de Awe, - - datt - - dei Melk - ball - - an - tau kaken feengt. - -
bc	1580	Schulstein (Vol'Noe)	1	- Sched - - - Koale - in e Kachel, - - dat - - de Melk - bold - - an - to koake fangt. - -
bc	15807	Kamnitz-Neudörfl (Kamenická Nová Ví	1	- Tu - ok - Kouln - ein - Ufen, - - doß - - die Milch - bald - - - ofängt zu kuchn. - - -
bc	15824	Zwickau (Cvikov)	1	- Tu - - - Kohln - en 'n Ufn, - - doß - - de Meilch - bale - - - - zu koachn - oafe(?)ngt. -
bc	15847	Christophsgrund (Kryštofova Údolí)	1	- Tu - ok - Kuhln - en - Ufn, - - doß - - de Mölch - bale - - - - - kocht. - - -
bc	15858	Gränzendorf (Hraničá)	1	- Tu - - - Koul'n - ann - Uf'n, - - doaß - - de Mölch - bale - - - - zu koachen - ofängt. -
bc	1588	Alt Susimilken (Tarassowka)	1	- Schmiet - - - Kohle - in ne Owe, - - dat - - de Melk - bol - - - anfangt te koke. - - -
bc	15971	Puletschnei (Pulečný)	1	- Le' - - - Kouln - - - - - uf, doß - - dö Mölch - bale - - - ofangt zu kochn. - - -
bc	15975	Graber (Kravaře)	1	- Gib - ok - Koh'ln - ain - Ufn, - - doſſ - - de Milch - bald - - - ôfängt zu kuchn. - - -
bc	15989	Thammühl (Staré Splavy)	1	- Tu - - - Kouln - ein - Ufn, - - daß - - de Milch - balde - - an - z kuchn fängt. - -
cd	15995	Proschwitz (Česká Proseč)	1	- Gib - ok - Kuhln - an - Ufen, - - doß - - do Melch - bale - - - - zu kochen - ofängt. -
cd	16007	Harrachsdorf (Harrachov)	1	- Lej - ok - Kohln - an - Ufn, - - doß - - de Melch - bale - - - - zu kochn - ofängt. -
cd	16015	Witkowitz (Vítkovice)	1	- Tu - ok - Kohln - an - Ûfn, - - doß - - de Melch - bâl - - - ofängt ze kochn! - - -
cd	16050	Forst (Fort)	1	- Tu - - - Kohln - ei a Ufn, - - doß - - de Melch - boll - - - ofängt zo kochn. - - -
cd	16063	Gabersdorf (Libeč)	1	- Tu - ok - Kohla - ei a Ufa, - - doß - - die Melch - bal - - o - zu kocha fängt. - -
cd	16083	Bodisch (Bohdašin)	1	- Tu - - - Kohla - ei a Ufa, - - daß - - die Milch - bal - - - ofängt zo kucha. - - -
cd	16139	Zwitschin (Zvičina)	1	- Tu - - - Kohla - ei a Ufa, - - doß - - de Melch - boll - - - ofängt ze kocha. - - -
cd	16154	Großbock (Velká Bukovina)	1	- Tu - - - Kohla - ai a Ufa, - - doß - - de Melch - boll - - - - zu kocha - ofängt. -
cd	16179	Schmiedeberg (Kovářská)	1	- Tu - - - Kuhln nei en - Ufn, - - deß - - da Milch - boll - - - - ze kochn - afängt. -
