Ort::REDE_GIDs	Ort::Longitude	Ort::Latitude	Bogennummer	Ort::Name	Ort::Sprache	Transliteration WS23
522769	22,28508079	55,1405652	3387	SASSENHￃﾖHE (AUGSGIRREN)	1	Wi send möd un hebbn dürscht.
109286	10,85747	52,07227	3424	BEIERSTEDT	1	Wie sünd meu'e un het Döst.
106358	10,59503	52,0891	3516	BORNUM	1	Wüe sind meue un hewwet dost.
121880	11,15611	52,09298	3558	BECKENDORF	1	Wei sünd meue un hewwet döst.
121079	11,43652	52,09266	3572	DOMERSLEBEN	1	Wie sind meue un hebben Dorrst.
126882	11,6759	52,10371	3592	PRESTER	1	Wie sin mede und hem dorscht.
123771	11,98839	52,1129	3609	DALCHAU	1	Wie sind miede un hemm dorscht.
119140	12,19377	52,10792	3614	SCHWEINITZ	1	Wie sin miede un hahn dorscht.
119893	12,50581	52,60408	3626	NENNHAUSEN	1	Wi seid möh un hebben dößst.
125382	12,79568	52,62028	3634	BERGE	1	Wie sind mühe un hebn döst.
120353	13,04255	52,63911	3639	PAUSIN	1	Wei sind mühe un hebbn dorscht.
119944	13,31752	52,6149	3649	HERMSDORF	1	Wie sin mide un hebben dorscht.
126273	13,57455	52,62656	3664	BIRKHOLZ	1	Wir sind müde und hebbn durst.
122379	13,86407	52,61048	3677	GIELSDORF	1	Wir sinn müde un hebbn dorscht.
127226	14,14088	52,61704	3688	RINGENWALDE	1	Wi sin miäde un hebbn dorst.
547887	14,42838597	52,59654716	3703	LEHMANNSHￃﾖFEL	1	Wie sind miede un hebben dorscht.
547885	14,6799315	52,59997004	3711	WARNICK (WARNIKI)	1	Wi sind müede un hebben dorscht.
385626	14,95374	52,62138	3722	ZASZCZYTOWO	1	Wir sin müde un hebben dorscht.
393038	15,18918	52,60977	3744	RUDNICA	1	Wier sinn mide un hoan dorscht.
123880	12,46028	52,80289	3871	DREETZ	1	Wi sind möj un hebbn dost.
126978	12,72901	52,77304	3880	BRUNNE	1	Waei sind möi un hebbn Dost.
121701	13,03193	52,80287	3887	SOMMERFELD	1	Wei sünd möh un hem dost.
125968	13,2942	52,80213	3896	MALZ	1	Wie sin möde un hem dorst.
123638	14,10557	52,94874	3901	STOLZENHAGEN	1	Wîe sind müede un hebben Dörscht.
126204	13,55547	52,78887	3906	PRENDEN	1	Wi sind müde un hebben dorscht.
126786	13,83613	52,77805	3919	TRAMPE	1	Wir sund muhde und hebben durscht.
124481	14,14217	52,78127	3931	NEUREETZ	1	Wie sind mede un hübbn dorrscht.
147579	14,46705	52,76029	3944	KURZYCKO	1	Wir sinn miede un hebben dorscht.
150736	14,6936	52,787	3949	GRZYMIRADZ	1	Wie sind müede un hebben dorscht.
531341	14,94817	52,78026	3957	LUBISZYN	1	Wie sin mede un hebben dorscht.
535125	15,20762904	52,77160384	3965	HEINERSDORF	1	Wei sind miede un hebben dorscht.
122057	12,45354	52,93648	4081	BANTIKOW	1	Wi sünd möj un hemmen döst.
123847	12,74485	52,92901	4093	KRￃﾄNZLIN	1	Wie sind mög un hem dost.
123243	13,01943	52,93953	4102	SEEBECK	1	Wie sind möh und hemm dörscht.
124119	13,28074	52,96653	4112	KLEIN-MUTZ	1	Wi sinn möge un hebbn dest.
124065	13,52861	52,99313	4119	GROSS DￃﾖLLN	1	Wi sind möd unn hebben dorscht.
119544	13,85918	52,933	4123	SENFTENHￃﾜTTE	1	Wie sinn mejde un hebben dörscht.
152474	14,35655	52,94545	4142	STOKI	1	Wie sin möh und hebn dorscht.
372358	14,65982	52,93143	4152	STOLECZNA	1	Wie sind mihr un häbben dorscht.
158956	14,92963	52,96688	4161	GLAZOW	1	Wie sinn möj un hebbn Dörscht.
161296	15,23687	52,94023	4171	OKUNIE	1	Wi sin möd un hebben dorst.
126041	12,53709	52,46053	4293	BRIELOW	1	Wi sind möhe un hebb'n dörscht.
118345	12,77535	52,44648	4306	DEETZ	1	Wie sind müed un hebben dorst.
118018	13,01356	52,46797	4321	FAHRLAND	1	Wie sind müe und hebben dörscht.
118092	13,31884	52,45754	4329	STEGLITZ	1	Wi sind mude un habben dörst.
547967	13,57597707	52,44726789	4338	KￃﾖPENICK-KIETZ	1	Wie sind mide und hebben duscht.
125818	13,85729	52,48105	4347	HERZFELDE	1	Wie sin müede un hebben dorscht.
123040	14,16203	52,44962	4357	TEMPELBERG	1	Wir sind müde und hoben durscht.
126566	14,37014	52,44265	4364	DￃﾖBBERIN	1	Wie sinn müde un hebben dersch.
391717	14,66362	52,45044	4377	PAMIECIN	1	Wei sinn miede u häbben dorscht.
392165	14,93236	52,42916	4388	GRABNO	1	Wir sind müd u hoin dorst.
388117	15,25601	52,43521	4400	TRZEMESZNO LUBUSKIE	1	Wir sei müde un han dorscht.
127119	12,46878	52,2815	4521	WOLLIN	1	Wie sind müede un hebbn dörscht.
121241	12,74891	52,28544	4527	RￃﾄDEL	1	Wi sind müede un hem dörscht.
127181	13,06389	52,28482	4539	WILDENBRUCH	1	Wie sind müede un hebben dörst.
126556	13,31588	52,29388	4549	LￃﾖWENBRUCH	1	Wei sin müäde un hebben dörscht.
520748	13,58802	52,29504	4560	DEUTSCH WUSTERHAUSEN	1	Wei sin mude und hebben derscht.
123743	14,09297	52,30323	4573	NEU GOLM	1	Wei sin müde un hebben durscht.
126348	14,43839	52,28346	4584	HOHENWALDE	1	Wir seien mide un hebben durscht.
364652	14,65486	52,26578	4590	KUNICE	1	Wai sin müde un hebben dorst.
387340	14,92745	52,28483	4595	MIERCZANY	1	Wir sin mide un hunn dorscht.
391775	15,26046	52,26456	4603	TOPOROW	1	Bir sein müde u hoan durscht.
124312	13,88034	52,28599	4608	ALT STAHNSDORF	1	Wei sin müede un hebben durscht.
120553	12,51771	52,13159	4727	KLEIN GLIEN	1	We sin müöde un hänn dorscht.
119274	12,78651	52,11314	4738	NIEDERWERBIG	1	Wei sin müäde un hähn dörscht.
121408	13,024	52,1175	4749	ZￃﾜLICHENDORF	1	Weig sin müede un hänn derscht.
127210	13,27178	52,10773	4761	SCHￃﾖNEWEIDE	1	We sinn miede un hän derscht.
121359	13,58801	52,13116	4770	EGSDORF	1	Wei sin miede un hähn derscht.
118933	13,81765	52,11735	4776	BIRKHOLZ	1	Wir sinn miede un hebben Durscht.
121239	14,12444	52,10684	4789	BRIESCHT	1	Wir sin mide und hebben durscht.
122419	14,38034	52,11292	4800	GROSS BRIESEN	1	Wir sin müde und hebben durst.
389787	14,70338	52,1319	4813	KLOPOT	1	Wir sin miede un hoan durscht.
531406	14,96435	52,1209	4824	RADOMICKO	1	Merr sind müde und haben Durst.
531233	15,22954	52,08252	4832	RADNICA	1	Bir sein müde und hon durscht.
386409	15,49242	52,12575	4950	PALCK	1	Bir sain mühd und hauhn durscht.
388623	15,76848	52,10724	4965	STARE KRAMSKO	1	Wir sein müde und hon durst.
374557	15,99102	52,11557	4968	ZODYN	1	Bier sain müde und huan durst.
376020	16,27073	52,09524	4980	TARNOWA	1	Brr sain müd und hoan durscht.
386488	15,50045	52,27172	5031	LUGOW	1	Wir sein müd und hon durst.
161276	16,29936	52,27187	5056	BIALA WIES	1	Bier sain mied und huan dürst.
371330	16,06838	52,22589	5091	BORUJA	1	Wir sem müd un hohn durst.
386879	15,49407	52,46538	5122	GORZYCA	1	Wir sind mide u habbn durst.
364952	15,73422	52,43536	5130	RANSKO	1	Wir sein mid und hon durst.
371464	16,0794131	52,42180477	5139	GRUDNA	1	Wir sind müde und hoben durscht.
374041	16,28958	52,43847	5141	BRODY	1	Wir sind müd und hoben durscht.
372624	17,38455	52,39588	5203	NEKIELKA	1	Wie sin müd o hebä dost.
531352	15,50421	52,59839	5210	SKWIERZYNA	1	Wir sinn mide unn hom durscht.
366790	15,76797	52,62954	5214	KROBIELEWO	1	Wer send mide und hohn durscht.
170297	16,01367	52,57974	5259	PRUSIM	1	Wir sind miede und hoben durst.
153325	16,57968	52,57107	5271	PRZYBOROWKO	1	Bir sin müde und hoben Durscht.
170301	17,1064	52,57329	5277	GLEBOCZEK	1	Wi sin möd o hebbe dost.
390322	15,49686	52,7877	5291	GORKI NOTECKIE	1	Wie sin möd un hebbn dorscht.
531385	15,82514	52,78224	5305	RAPIN	1	Wi sinn mehde unn hebben dorscht.
531137	16,05691	52,79024	5315	PILKA	1	Wi sen möde un hebbe dost.
150011	16,29826	52,76573	5316	RZECIN	1	Wie sin möd un hebo dost.
370615	16,59704	52,77659	5322	TARNOWKO	1	Wi sin möd oh hebbo döst.
535201	17,43005305	52,73629599	5374	GROￃﾟ GOLLE (GOLASZEWO)	1	Wi sind müd o häbbe dost.
389311	15,52076	52,95685	5386	LUBICZ	1	Wie sind mög o häbbe döst.
390801	15,77898	52,93321	5397	SLONOW	1	Wie sinn möd o hebbe dorscht.
371083	16,06064	52,92128	5402	HUTA SZKLANA	1	Wie sinn möüd unn hebbö döst.
543436	16,33038893	52,91989184	5409	MARIENBUSCH	1	Wi sinn möid o häbba Dôst.
373190	16,9233	52,91973	5421	OSTROWKI	1	Wie sin möd a häbe dost.
374965	16,61572	52,90771	5491	BRZEZNO	1	Wie sind müd o hebo Dost.
137919	10,3857	51,04366	5519	BERKA V. D. HAINICH	1	Mu sond möde on honn darst.
136723	10,68004	51,08197	5717	ILLEBEN	1	Me sin miede on han dorscht.
138006	10,93045	51,11506	5730	GEBESEE	1	Mi sinn miëde, o haonn Dorscht.
139545	11,21707	51,09189	5752	THALBORN	1	Wir sen miede on hann dorscht.
138041	11,47092	51,09456	5774	NIRMSDORF	1	Mr hun miede on hon dorscht.
125252	11,73675	51,10759	5810	CRￃﾖLPA-LￃﾖBSCHￃﾜTZ	1	Merr sinn müde unn hunn dorscht.
119718	11,98998	51,12268	5827	KRￃﾖSSULN	1	Mr sin miede un hun darscht.
142787	12,28344	51,10735	5863	MICHELWITZ	1	Mer sin miede mer han dorscht.
138300	10,38309	51,23721	5867	HOLLENBACH	1	Mie sinn miede un han dorst.
141152	10,65515	51,24724	5875	SCHLOTHEIM	1	Wir sin müde und hahn durst.
138268	10,94926	51,24899	6074	OBERTOPFSTEDT	1	Me sinn mäide unn hann Dorscht.
140306	11,17566	51,26229	6089	ETZLEBEN	1	Meh sei mede un han dorscht.
122562	11,44421	51,25372	6105	ALLERSTEDT	1	Mir sinn miede un hunn dorscht.
117964	11,72101	51,25779	6116	GLEINA	1	Wir sinn mide un hun dorscht.
543484	11,95713904	51,27790491	6129	KLEINKAYNA/KLEINKAINA	1	Mir sin mide und habn dorscht.
138989	12,27689	51,27301	6168	REHBACH	1	Wir sin miede und haben duest.
141207	10,10111	51,40024	6171	MENGELRODE	1	Me sinn miede un han dost.
141829	10,39571	51,41182	6185	KIRCHWORBIS	1	Mir sei mide un han dorscht.
142908	10,64567	51,41729	6196	GROSSWENDEN	1	Wie sin miede un hann dorscht.
137795	10,92771	51,42579	6341	AULEBEN	1	Me sinn miede unn hahn dorscht.
124263	11,20275	51,41916	6359	HACKPFￃﾜFFEL	1	Wi sinn mide un hahn dorscht.
122221	11,46135	51,43458	6371	MITTELHAUSEN	1	Mir sinn miede unn han dorscht.
119979	11,68367	51,44174	6388	STEDTEN	1	Mr sin mide un han durscht.
125213	11,98661	51,42541	6400	AMMENDORF	1	Mir sin mide un han dorscht.
142404	12,22255	51,44566	6418	GLESIEN	1	Wir sin mide un han dorscht.
141736	10,38059	51,55126	6426	ZWINGE	1	Wir sind mäuh un hewet dost.
124966	10,95504	51,57345	6472	STOLBERG (HARZ)	1	Mie sin müde un han durst.
106248	10,61756	51,58536	6577	WALKENRIED	1	Mie sinn mide un han dorscht.
121263	11,20169	51,60088	6593	KￃﾖNIGERODE	1	Me sinn meede un ham dorschd.
126483	11,43281	51,60078	6610	VATTERODE	1	Mr sin mide un han durscht.
122388	11,70461	51,60497	6630	FREIST	1	Wir sind midi un han dorst.
121258	11,96531	51,60326	6656	DREHLITZ	1	Mer sin mide un han Dorscht.
126588	12,27636	51,76097	6660	MￃﾖST	1	M'r sen mied un hann Durscht.
126052	12,23652	51,61112	6682	RAMSIN	1	Mr sinn mide unn hann dorscht.
108222	10,6105	51,72785	6690	BRAUNLAGE	1	Mei sind meude un hem dorscht.
120184	11,16773	51,73322	6705	RIEDER	1	Wei sin meue un hewwn dorscht.
105245	10,38537	51,75371	6793	RIEFENSBEEK	1	Wie ßind mai'e un hewwet dost.
123705	10,87365	51,75284	6801	NEUWERK	1	Wei sind meuhe und hemm dorscht.
120759	11,46082	51,75833	6821	ASCHERSLEBEN	1	Wei sin meude un han dorst.
119265	11,69886	51,76418	6831	GRￃﾖNA	1	M'r sinn mide un hann dorscht.
121031	11,9767	51,78113	6848	ELSDORF	1	Wir sinn mide und hann dorscht.
126680	10,88689	51,91415	6891	DANSTEDT	1	Wei sind mäue un het döst.
126770	10,62543	51,92932	6960	ABBENRODE	1	Wei sind meue un het Dorss.
121814	11,13702	51,92874	6981	EMERSLEBEN	1	Wei sünd meuhe un heit dörst.
126323	11,42586	51,94131	6995	EGELN	1	Wei sin meue un häbben Dorscht.
118795	11,67388	51,94703	7007	EICKENDORF	1	Wei sin meude un hebben Dorscht.
118001	11,97232	51,95485	7022	KￃﾄMERITZ	1	Wei sin müede un hän Dorst.
118575	12,23114	51,95654	7033	NATHO	1	Wä sin müere un hän dorscht.
136932	12,51198	51,43433	7180	LIEMEHNA	1	Wir sian miede unn hamm dorscht.
138513	12,78179	51,45308	7198	RￃﾖCKNITZ	1	Mr sinn miede onn hann dorscht.
136827	13,05749	51,43354	7212	LAUSA	1	Miär sinn mide un hann Durscht.
122425	13,33731	51,45449	7225	KOSILENZIEN	1	Bär sein müde und honn dorscht.
119127	13,56632	51,46966	7246	KAHLA	1	Mir sin müde un han durscht.
126021	13,86415	51,45586	7253	RUHLAND	1	Wir sind miede und haben dorscht.
137430	14,10951	51,46191	7263	LAUTA	1	Wir sind müde und haben durscht.
125816	12,51328	51,61265	7363	BRￃﾖSA	1	Mer sin müde un han Dorscht.
142075	12,76792	51,61385	7371	FALKENBERG	1	Mir sin mide un han dorscht.
138298	13,03894	51,5997	7384	ROSENFELD	1	Mer sin mide un han dorst.
122395	13,31865	51,63101	7394	WIEDERAU	1	Mär sinn mide un hon dorscht.
118629	13,59641	51,61058	7412	LUGAU	1	Wir sin mide un hon durscht.
122734	13,86232	51,60726	7427	DOLLENCHEN	1	Wir sinn müde und hobben durst.
543583	14,16587394	51,61108465	7435	PETERSHAIN/NEUPETERSHAIN	1	Wir sind müde und hoben durst.
125784	12,4885	51,7859	7529	SCHLEESEN	1	Wir sin müde un han dorscht.
123013	12,7859	51,78702	7546	BLEDDIN	1	Mr sin miede un han dorscht.
119715	13,04784	51,78178	7562	KLOSSA	1	Wir sinn mide un honn dorscht.
118432	13,31619	51,77761	7576	WERCHAU	1	Wie sinn miede unn hoan dorscht.
543614	13,6283813	51,77774322	7586	WENDISCH DREHNA/WALDDREHNA	1	Wei sin müde un hon derst.
118560	13,82084	51,80669	7596	SCHLABENDORF	1	Wir sin müde u hon durscht.
121742	12,59595	51,95429	7688	STRAACH	1	We sinn müde un hän Dörst (scht).
119978	12,78451	51,94368	7696	RAHNSDORF	1	We sin mide un hann Dorscht.
122350	13,04399	51,96498	7710	ROHRBECK	1	Wai sin schlaprig un hän derscht.
121832	13,32707	51,95556	7721	WAHLSDORF	1	Wei sin müede un hebben dörscht.
124353	13,55801	51,94857	7732	HOHENDORF	1	Wei sin müede un hon dörscht.
120005	13,85842	51,9372	7747	TREPPENDORF	1	Wir sin mide und hean durscht.
120074	14,11383	51,94887	7758	SACROW	1	Wir sin miede und hon durscht.
140523	12,51358	51,10431	7964	ZEDTLITZ	1	Mr sinn müde un hunn durst.
139874	12,78682	51,11829	7979	HOHNBACH	1	Mir sin müde un hun durscht.
139074	13,05727	51,10477	8011	ZIEGRA	1	Mer sinn müde un hoan durscht.
137148	13,31541	51,10915	8032	RAUSSLITZ	1	Mähr sinn mide unn hoam durscht.
141724	13,58038	51,12525	8055	COSWIG	1	Mer sin mide und han duost.
138748	13,84034	51,12603	8075	LANGEBRￃﾜCK	1	Mur sein müde und honn durscht.
137939	14,107	51,13087	8092	FRANKENTHAL	1	Wer sein müdr u han dorscht.
137200	12,53059	51,28331	8272	FUCHSHAIN	1	Mr sein miade un haan durscht.
142820	12,7893	51,27082	8289	NERCHAU	1	Mer sin miede un hem durschd.
137817	13,05875	51,26277	8305	LIMBACH	1	Mir sin mide un hon durscht.
141352	13,31305	51,28693	8321	MERGENDORF	1	Mer sin mide un ham durschd.
140224	13,58547	51,2829	8345	ROSTIG	1	Meer sein müde uns ham durscht.
543764	13,85316702	51,29946865	8358	STEINBORN	1	Mir sein mied und hon durscht.
543765	14,09490462	51,28869546	8368	BERNBRUCH	1	Wir sein müde und hon dorscht.
142126	14,34726	51,12303	8505	DRETSCHEN	1	Mir sein müde und hoam durscht.
141158	14,67613	51,12741	8519	KITTLITZ	1	Mier sein müde und hen durscht.
139416	14,93607	51,11776	8532	KUNNERWITZ	1	Mer sein miede u hon durscht.
530102	15,19656	51,11864	8546	SIEKIERCZYN	1	Mier sein miede und hoam Durscht.
386141	15,43317	51,10708	8560	WOLBROMOW	1	Wirr sein mihd an hoan durscht.
369013	15,68805	51,10711	8574	PIESZKOW	1	Mrr sänn müde und honn durst.
391722	15,98401	51,11183	8590	PRUSICE	1	Mier sein müode und honn dueschd.
369595	16,24098	51,11235	8614	OGONOWICE	1	Mer seia müde und houhn durst.
140858	14,66211	51,29773	8716	FￃﾖRSTGEN	1	Wir sind müde u haben durscht.
543818	14,89083036	51,28703006	8726	OBER HORKA I	1	Bier sein müde und hoan durscht.
530136	15,19505	51,30306	8736	WEGLINIEC	1	Wir sein mide und hom durscht.
364524	15,42643	51,2588	8740	KIERZNO	1	Mir sein müde u hoan durst.
388056	15,71788	51,27884	8751	SZCZYTNICA	1	Mir sein müde und hon durst.
543820	15,98045549	51,27846389	8762	GￃﾖLLSCHAU (GOLISZￃﾓW)	1	Mir sein müde und hon durscht.
390434	16,25635	51,25926	8777	BIENIOWICE	1	Mir senn müde und hon Durscht.
139636	14,95724	51,45415	8852	KLEIN PRIEBUS	1	Ber sein miede und honn durscht.
386999	15,18868	51,43756	8858	OKRAGLICA	1	Wir sein mide und hoan durscht.
543832	15,48264456	51,43310559	8865	KOBERBRUNN	1	Berr sähn müde und hohn durst.
543833	15,71948637	51,4302282	8870	ARMADEBRUNN (STUDZIANKA)	1	Wir sehn miede und hoan durscht.
390650	16,00948	51,43246	8878	TRZMIELOW	1	Wir seiin müd und huan durscht.
386729	16,26255	51,43001	8888	SKLADOWICE	1	Ber sehn müde und huon durst.
118491	14,36	51,59	8972	CANTDORF	1	Mer sein med on han Durscht.
534376	14,63221067	51,60563723	8981	EICHWEGE	1	Wir sein müde u hoben durscht.
365855	14,90436	51,61006	8990	JEDRZYCHOWICE	1	Wir sind mude und hoahn durst.
543937	15,16987967	51,61973858	9000	KUNZENDORF (KUNICE)	1	Mir sein mide und hoan durscht.
392376	15,4704	51,58678	9015	CHICHY	1	Ber senn mide und hoan durscht.
390277	15,75605	51,60524	9025	PRZECLAW	1	B'r sean miade und hoan durscht.
391646	15,99977	51,60773	9036	JAKUBOW	1	Ber senn mied und hoan durscht.
388464	16,26765	51,58761	9052	RZECZYCA	1	Ber sche müd und huan durst.
535252	14,66128553	51,8062894	9143	MEHLEN	1	Mer sind miede und honn Dorscht.
392899	14,93595	51,77136	9152	DLUZEK	1	Wir sein miede und hon durscht.
367199	15,17201	51,77065	9163	BIALOWICE	1	Bier sein miede un hogn durscht.
385599	15,48949	51,78231	9179	BRONISZOW	1	Berr senn mied und huon durscht.
543949	15,72928974	51,77941728	9193	ALT TSCHAU (STARE ￅﾻABNO)	1	Beer senn mide und huan durscht.
388441	16,01584	51,78478	9200	GROCHOWICE	1	Beier senn müde und huan durst.
389460	16,27408	51,77898	9207	KONRADOWO	1	Bär sen müd und huan durscht.
120931	14,41135	51,98506	9274	STAAKOW	1	Wir sin müde un hoaben durscht.
543954	14,67542244	51,9335877	9280	KALTENBORN	1	Miär sin mide und huon dorscht.
364631	14,95651	51,95783	9288	CZEKLIN	1	Wir sein müde und hon durscht.
389225	15,20444	51,93591	9303	LUBIATOW	1	Bier sain mide und hoam durst.
387245	15,51036	51,93807	9314	ZIELONA GORA	1	Ber sein miede und hon durscht.
391935	15,71651	51,95163	9323	ZABOR	1	Bēr sind müde und houn Durscht.
531517	16,03727	51,94758	9335	CIOSANIEC	1	Beir sein müd und huan durscht.
392177	17,31217	51,05066	9400	MILOSZYCE	1	Wir sein müde und hoaben durst.
535266	17,56127862	51,05371925	9417	PRIETZEN	1	Bir sein mide und hoan durscht.
392458	16,50134	51,08371	9433	UJAZD GORNY	1	Mr sein müde und ham durscht.
389835	16,74042	51,07689	9453	LISOWICE	1	Ber senn mede und hoan derscht.
392233	17,04316	51,23316	9558	LIGOTA PIEKNA	1	Bair senn mide un hoahn durscht.
370178	17,322	51,22894	9579	JENKOWICE	1	Bier sem mide und hom durst.
365310	17,57153	51,21449	9592	JEMIELNA	1	Wir senn müde und hobn durst.
389023	16,50879	51,25619	9612	PRAWIKOW	1	Beir seen müde und hoan durscht.
364704	16,7752	51,25426	9622	WARZYNA	1	Beir senn müde und hoan durscht.
385941	17,05219	51,40808	9717	DOMANOWICE	1	Beire senn müde und hoan durst.
368774	17,57838	51,40108	9739	KAMIEN	1	Wir sind müde und heben durst.
388848	16,51092	51,438	9760	KRZELOW	1	Wr sen müde und hoan durst.
366379	16,77667	51,4305	9775	STASZOWICE	1	Beir säin müde und huan durst.
388384	17,29826	51,41491	9799	LAZY WIELKIE	1	Mir seen müde und hoan durscht.
385609	17,33355	51,56366	9848	GODNOWA	1	Beir seän und hoan durscht.
389320	16,53132	51,74321	9877	CHROSCINA	1	Bäo sen müd und huan durscht.
375568	16,79762	51,73416	9891	GOSCIEJEWICE	1	Wir sin müde un hun durscht.
535278	17,61335182	51,71625601	9903	SONNENFELD (ORPISCHEWO)	1	Beier seen miede und huon durscht.
368804	16,56898	51,59431	9919	WIERZOWICE MALE	1	Beir senn müde und hon durscht.
389263	16,74839	51,5893	9926	WODNIKI	1	Beer senn müde und hoan durst.
375993	16,52972	51,91222	9984	MORKOWO	1	Berr sehn müd und huon durst.
94965	6,34277	50,06311	10029	RINGHUSCHEID	1	Mir se mid oan han dugscht.
95722	6,58295	50,04663	10044	MALBERG	1	Mir sei mohd un ham duhscht.
99147	6,84042	50,09033	10215	PANTENBURG	1	Me sä müd un han duscht.
97954	7,07928	50,09451	10230	BEUREN	1	Mir sei med un he duscht.
98462	7,34404	50,10303	10259	MÖRSDORF	1	Mai seu met und hon dorscht.
94920	7,633	50,12291	10275	BADENHARD	1	Mir sen mid un hon durst.
95227	7,88739	50,1322	10300	WELTEROD	1	Mir senn mejd un hon dorscht.
96664	8,14118	50,13996	10315	BLEIDENSTADT	1	Merr sinn mid unn hunn dorscht.
11144	6,05347	50,20267	10335	ESPELER	1	Mirr sinn mid und han'n duscht.
95212	6,31001	50,22124	10351	BRANDSCHEID	1	Mer senn möd un han durscht.
97121	6,55753	50,21722	10368	BÜDESHEIM	1	Mer sinn meed un haon Douscht.
97404	6,7955	50,23069	10381	WALDKÖNIGEN	1	Mer seni möhd en hon dohscht.
95268	7,0778	50,26048	10584	KALENBORN	1	Mir seun möd un han duscht.
96687	7,34445	50,2728	10601	GAPPENACH	1	Mer sein med on han Durscht.
101126	7,61816	50,28044	10621	RHENS	1	Mir sein möd on honn durscht.
96321	7,87712	50,29247	10649	ATTENHAUSEN	1	Wiär si miädi u hei Durscht.
94966	8,10998	50,31601	10663	HERINGEN	1	Mer sen alle wil mäid, mer hun dorscht.
11763	6,28038	50,38149	10690	HONSFELD	1	Mer se möd on han duscht.
135306	6,54324	50,3815	10697	DAHLEM	1	Mer se möd on han dusch.
95727	6,80584	50,41498	10709	AREMBERG	1	Mir sen möd on han durscht.
96260	7,05945	50,41231	10736	HOHENLEIMBACH	1	Mr sein möd on han durscht.
100720	8,54797	50,9931	10857	HATZFELD (EDER)	1	Wer sei mire un hüh dorscht.
542256	10,4237421	50,7188194	10974	HAINDORF	1	Mäi sen möüd on hon duhrst.
542173	10,72904373	50,77061604	11132	SCHWARZWALD	1	Mia sinn müade an han dorscht.
139789	10,96938	50,75547	11149	WIPFRA	1	Me sinn miede oan honn dorscht
136781	11,22809	50,76235	11180	REMDA	1	Me sinn mide onn ham dorscht.
141792	11,50488	50,7536	11197	ZEUTSCH	1	Mer sin müde un hun durscht.
142209	11,73363	50,77235	11212	BREITENHAIN	1	Mer sin müde un hon dorscht.
139629	12,01318	50,78588	11230	BURKERSDORF	1	Mr sin müde un hobn durst.
139540	12,24437	50,77289	11252	SEELINGSTￃﾄDT	1	Mir sind müh und han darscht.
142683	10,42573	50,91165	11262	SEEBACH	1	Mehi sin müide un han dorscht.
138852	10,68407	50,91991	11467	BOILSTￃﾄDT	1	Müh sinn müede un hann dorscht.
142811	10,93186	50,92027	11485	INGERSLEBEN	1	Mie sinn miede on hon dorscht.
139765	11,20701	50,91984	11515	GUTENDORF	1	Mi sinn miede on honn dorscht.
138476	11,46177	50,93317	11539	KLEINSCHWABHAUSEN	1	Mr sen mide on hun dorscht.
136839	11,74837	50,93578	11568	THALBￃﾜRGEL	1	Mer sin mide on hun dorscht.
138178	12,01155	50,92981	11586	BAD KￃﾖSTRITZ	1	Me sin mide un him dorscht.
141924	12,26812	50,94846	11607	LUMPZIG	1	M'r sin mide un hunn dorscht.
88799	10,74168	50,23953	11645	GLEISMUTHHAUSEN	1	Mer senn med un ham duäscht.
92402	11,20975	50,24786	11673	MITWITZ	1	Wie sin müd und hatn durscht.
79021	10,4955	50,24929	11763	AUB	1	Mer sen müed un hom durscht.
85535	11,00025	50,2494	11805	SEIDMANNSDORF	1	M'r sen müd und hemm durscht.
81384	11,47316	50,26759	11825	WALLENFELS	1	Wie sin mü und hobm duost.
84316	11,76361	50,27631	11844	NEUDORF	1	Mir senn meih und ham dorscht.
87879	12,0103	50,28274	11864	DRAISENDORF	1	Mer senn müh und hann durscht.
141286	12,28319	50,27688	11881	SOHL	1	Ma sen möi u han Durscht.
142488	10,49026	50,41091	11896	SￃﾜLZDORF	1	Mr senn müd on hon durscht.
138479	10,97928	50,40853	11927	BACHFELD	1	M'r senn müed un heb'm duest.
141347	10,73533	50,42423	12037	HILDBURGHAUSEN	1	M'r sen müd un ham dorscht.
140391	11,24222	50,44197	12070	NEUENBAU	1	Mir senn müd und ham duest.
136850	11,50062	50,42866	12085	GRUMBACH	1	Mir saien mih unn ham dorscht.
138073	11,76687	50,44079	12104	FRￃﾖSSEN	1	Wir sänn meöh und hamm dorscht.
142268	12,0079	50,43389	12125	SCHWAND	1	Merr sänn mieh unn hamm dorscht.
140507	12,28579	50,43672	12148	KOTTENGRￃﾜN	1	Wer sin müh un habm duersch.
137045	10,41715	50,57103	12153	MEININGEN	1	Mr senn mid unn henn Durst.
137465	10,71167	50,55906	12167	ALTENDAMBACH	1	Wir senn müd o hon duöst.
137776	10,96068	50,56467	12184	ALTENFELD	1	Mer sen med un hon duhsscht.
142205	11,21968	50,60225	12341	ROHRBACH	1	Mieh sin müde un hon dorscht.
542249	11,47786231	50,58586587	12371	ST. JACOB BEI LEUTENBERG	1	Mir sin mide un hon dorscht.
136605	11,76828	50,60092	12390	NEUNDORF (BEI SCHLEIZ)	1	M'r sen möih un ham dorscht.
138329	12,0133	50,59065	12410	EBERSGRￃﾜN	1	Mir sei mih und ham durscht.
542252	12,28681029	50,61279344	12428	ROITZSCHAU/ROTSCHAU	1	Mr sei müh unn ham dorscht.
83929	11,01356	50,08352	12496	HORSDORF	1	Wie sen müd und ham Duescht.
