Ort::REDE_GIDs	Ort::Longitude	Ort::Latitude	Bogennummer	Ort::Name	Ort::Sprache	Transliteration WS38
374882	16,93735	53,43084	1315	KAMIEN	1	- Dei Lüd - - sünn hüt - - - allä - - - bäuten umm FIll - u - - megä. - - -
139321	12,54046	50,61237	13169	SAUPERSDORF	1	- De Leit - - sei heit - - - alle - - - draußen offen Fald - un - - mähe. - - -
542348	12,800879	50,61883463	13187	KￃﾜHNHEIDE	1	- De Leut - - sei heit - - - olle - - - draußn ufm Fãld - un - - mädern. - - -
138641	13,06058	50,62587	13210	HIMMELMￃﾜHLE	1	- Dŏ Leit - - sei heit - - - allă - - - - offn Fald draußn un - - hāă. - - -
139696	13,30128	50,59763	13226	RￃﾜBENAU	1	- Die Leut - - sei heut - - - alle - - - draußen offen Fald - un - - hah. - - -
139438	12,54647	50,76709	13269	THURM	1	- Die Leite - - sin' heite - - - alle - - - drauszen uff'm Fälle - un' - - mäh'n. - - -
142276	12,7795	50,77904	13286	URSPRUNG	1	- Die Leut - - sei heut - - - olle - - - daußen uffm Fald - un - - haa. - - -
160646	15,51756	53,76575	133	SOSNOWO	1	- Dei Lür - - sünn hüt - - - alla - - - butem uppdem Fill - o - - mega - - -
138434	13,05066	50,78027	13317	DITTMANNSDORF	1	- De Loit - - sein heunt - - - olla - - - draußn of'm Fald - on - - mähn. - - -
142819	13,31924	50,79728	13340	GROSSHARTMANNSDORF	1	- Dé Leid - - sein heit - - - oll' - - - daußen uffn Făld - un - - hō'n. - - -
140851	13,56587	50,80319	13355	REICHENAU	1	- De Leite - - sein heite - - - olle - - - daußen uff'm Falde - un - - hoan - - -
139047	13,85538	50,78575	13372	LIEBENAU	1	- De Leite - - sein heite - - - alle - - - daußen uff'm Feld - und - - hauen. - - -
534933	17,75795578	53,42095415	1338	DZIDNO	1	- Dei Lüd - - sinn hüt - - - alle - - - bütten um Fill - uh - - mäje. - - -
542404	15,72674275	50,77629276	13529	WANG-BRￃﾜCKENBERG	1	- D' Leite - - sein heite - - - oalle - - - desta uf'm Felde - - - an ha'n. - - -
389165	15,95486	50,78753	13543	PISARZOWICE	1	- Die Leute - - sein heute - - - alle - - - - uff'n Fèlde - un - - haun. - - -
386686	16,20743	50,75691	13559	BOGUSZOW-GORCE	1	- Di Leute - - sein heute - - - olle - - - dessa uff'm Felde - und - - mähn. - - -
542439	14,65276544	50,9556005	13655	NIEDERLEUTERSDORF/LEUTERSDORF	1	- De Loite - - sen hoite - - - alle - - - haußen uffn Failde - und - - hobn. - - -
542448	14,90152069	50,94685019	13678	ROHNAU (-)	1	- De Leüte - - sein heüte - - - oalle - - - drauß'en off'n Felde - und - - haul'n.(mahdern) - - -
386289	15,44277	50,95309	13700	REBISZￃﾓW	1	- Die Leute - - sein heute - - - Olle - - - dessa uf'n Felde - an - - mähn(haun) - - -
529888	15,69243	50,94016	13719	SIEDLECIN	1	- De Leute - - sein heute - - - olle - - - - uffim Felde - - - ann haun - - -
385883	15,97695	50,9281	13727	MYSLOW	1	- D' Leutla - - sein heute - - - olle - - - dessa uff'm Felde - und - - madern. - - -
391578	16,24996	50,94262	13745	JUGOWA	1	- Di Leute - - sein heute - - - olle - - - dessa ufm Felde - und - - haun. - - -
386406	16,47306	50,57075	13830	WLODOWICE	1	- De Leute - - sein heute - - - olle - - - draußa off'm Felde - on - - hahe. - - -
388750	17,01494	50,57111	13869	BIERNACICE	1	- Die Leute - - sein heute - - - - - - - dirhinda ufm Felde - und - - haun. - - -
391919	17,28777	50,56603	13887	RZYMIANY	1	- Die Leute - - sinn heute - - - olle - - - draußen ufdam Felde - und - - haun. - - -
388785	17,54127	50,56379	13898	SZADURCZYCE	1	- De Leute - - sein hinte - - - olle - - - draußen uff'm Felde - und - - haun. - - -
390808	16,75132	50,60111	13929	STOSZOWICE	1	- Die Leute - - sein heute - - - olle - - - draußa uf'm Felde - und - - haun. - - -
367140	16,49574	50,74669	13996	LUTOMIA GORNA	1	- De Leute - - sein heute - - - olle - - - draußa ouf'm Felde - und - - haun. - - -
388492	16,7247	50,74663	14023	ROZTOCZNIK	1	- Die Leute - - sein heute - - - olle - - - draußa uf'm Felde - und - - haun. - - -
158526	15,53822	53,61301	1403	DOBIESZEWO	1	- Dei Lür - - sinn hüt - - - alla - - - buten updem Fill - un - - mega. - - -
366619	16,98938	50,73384	14034	LIPOWA	1	- Di Leute - - sein heute - - - oalle - - - draußa uffm Felde - und - - haun. - - -
389581	17,51417	50,74342	14074	MICHALOW	1	- D' Loitte - - sän hoitte - - - olle - - - dressen uf'm Felde - und - - mähn. - - -
392718	17,78334	50,70421	14092	KARCZOW	1	- Die Leute - - sein heute - - - olle - - - draußen uf'm Felde - und - - mähen. - - -
386194	17,2612	50,75422	14159	JUTRZYNA	1	- De Leute - - sein heute - - - olle - - - draußen am Felde - und - - haun. - - -
375806	15,82664	53,61641	1417	RYDZEWO	1	- Dei Lür - - sünn hüt - - - allě - - - buten uppděm Fēl - ǔ - - mēgě. - - -
391860	17,00388	50,90846	14234	BRZOZA	1	- Die Leute - - sein heute - - - olle - - - draußen uf'm Felde - und - - haun. - - -
388449	17,27996	50,91595	14250	JACZKOWICE	1	- Die Leute - - sein - - - - olle - - - draußen uf'm Felde - und - - mähn. - - -
369484	17,51786	50,89571	14275	PIASTOWICE	1	- Die Leute - - sein heute - - - olle - - - draußen uf'm Felde - und - - hauen. - - -
392235	16,5052	50,92217	14305	BOZANOW	1	- Die Leute - - sein heute - - - olle - - - draußa ufdamm Felde - und - - hau'n. - - -
151328	16,09713	53,5926	1432	RZEPOWO	1	- De Lüd - - sin hüt - - - alle - - - buten updem Fĕll - u - - mäga. - - -
385748	16,75854	50,92697	14321	ROGOW SOBOCKI	1	- Die Leute - - sein - - - - olle - - - draußa uf'm Felde - und - - hau'n. - - -
541497	16,69625742	50,24949279	14382	WￃﾖLFELSDORF (WILKANￃﾓW)	1	- Die Leute - - sein heute - - - olle - - - dosse of'm Falde - on - - mähn. - - -
372645	16,3881	53,58605	1442	LUBOWO	1	- Dei Lüd - - sünd - - - - alle - - - bute up'm Fill - u - - mege. - - -
540642	18,02571486	50,04538313	14449	THRￃﾖM (TREBOM)	1	- De Leit - - sein heit - - - olln - - - daussn am Feld - ons - - hahn. - - -
391058	16,43333	50,40879	14458	SZCZYTNA	1	- D Loite - - sein hoite - - - olle - - - draußa ofm Felde - on - - haun. - - -
388518	16,73068	50,40811	14471	JASZKOWA GORNA	1	- De Leite - - sein heite - - - olle - - - draußa of'm Felde - 'on - - mähn. - - -
387458	17,26018	50,38899	14486	NADZIEJOW	1	- Die Leute - - sein heute - - - alle - - - draußa ofdam Felde - und - - haun. - - -
373286	15,86239	53,77752	145	SMARDZKO	1	- Dei Lüür - - sünn hüt - - - alle - - - buutem um Feell - u - - mäje. - - -
365314	17,51572	50,40154	14505	PIORUNKOWICE	1	- De Leite - - sain hinte - - - olle - - - drausza uf'm Felde - und - - mähn. - - -
541580	16,64922303	53,57923598	1451	STEINFORTH (BRODￅﾹCE)	1	- T' Lüd - - sünn hüt - - - allä - - - böuten umm Fill - ua - - mihjä. - - -
366235	17,00516	50,27139	14537	BIELICE	1	- Die Leite - - sein heite - - - olle - - - dasse ofm Felde - on - - madarn. - - -
528282	19,02622	50,30465	14560	SIEMIANOWICE SLASKIE	1	- De Leute - - sein heite - - - olle - - - dessa uf'm Felde - und - - mohn. - - -
146871	16,90083	53,59936	1461	WEGORZEWO SZCZECINECKIE	1	- Dai Lüd' - - sünd hüt - - - alle - - - buten updem Feld - un - - mehgä. - - -
97519	7,1428	49,58714	14613	NOHFELDEN	1	- Die Leid - - sinn haut - - - all' - - - drauß ouffem Feld - un - - mähe. - - -
534301	7,436449875	49,61119749	14635	ERZWEILER	1	- Die Leir - - sinn heit - - - all - - - drauß ufem Feld - un - - mäe - - -
99617	7,69526	49,62895	14670	NUSSBACH	1	- Die Leit - - sein heit - - - all - - - drauß uff'm Fèld - unn - - méé. - - -
97006	7,94492	49,62669	14693	DANNENFELS	1	- Die Leut - - sein heut - - - all - - - drauß em Feld - un - - mehen. - - -
98182	8,20454	49,63649	14724	MONSHEIM	1	- Die Leute - - sein heit - - - all - - - draus uff'm Feld - un - - mähe. - - -
534212	6,6329076	49,73705783	14752	SANKT MATTHIAS	1	- De Leït - - seïn heït - - - all - - - droußen offdem Fällt - onn - - mihen. - - -
97643	6,89034	49,75266	14955	BESCHEID	1	- Döi Lait - - säin heut - - - aal - - - ebaußen offdem Fähl - u' - - mehen. - - -
96587	7,16681	49,75594	14971	ALLENBACH	1	- Di Leir - - sen haut - - - all' - - - dauß ofdén Feld - on - - mähe. - - -
152200	18,31669	53,6553	1499	STARA RZEKA	1	- De Lied - - sinnt hieta - - - alla - - - buten uppem Fill - u - - hugga. - - -
101007	7,39191	49,77036	14999	BERSCHWEILER BEI KIRN	1	- Die Leit - - sinn haut - - - all - - - drauß oum Feld - unn - - mähe. - - -
98789	7,64796	49,7846	15018	BAD SOBERNHEIM	1	- Die Leit - - sinn heit - - - all - - - drauß ufem Feld - un - - mähe. - - -
98807	7,92068	49,79459	15042	NEU-BAMBERG	1	- Die Leid - - sein heit - - - all - - - draus uffem Feld - un - - mehe. - - -
100524	8,19083	49,80215	15066	BECHTOLSHEIM	1	- Die Leut - - sein heut - - - all - - - drauß uffem Fold - unn - - mähje - - -
96333	6,35877	49,85133	15088	BOLLENDORF	1	- d' Lätt - - seie hätt - - - all - - - debāußen obděm Feld - - - ann mihen. - - -
99873	6,62928	49,90606	15096	PREIST	1	- De Leit - - sein heit - - - aal - - - detbaußen obdem Feäl - on - - mihen. - - -
100611	6,88064	49,90937	15118	POHLBACH	1	- Die Leit - - sehn haut - - - ahl - - - debaußen, offdem Fluar, - unn - - mihen. - - -
98569	7,12694	49,9156	15137	KAUTENBACH	1	- Déi Leit - - senn heit - - - all - - - drausen offem Feld - onn - - mähe. - - -
100656	7,40287	49,94174	15334	KIRCHBERG (HUNSRÜCK)	1	- Die Leit - - sinn heit - - - all' - - - drauß uffdem Feld - un - - mähe. - - -
96652	7,64098	49,98645	15349	ELLERN (HUNSRÜCK)	1	- Die Leud - - sinn haud - - - all - - - drauß uff'm Fell - unn - - mäe. - - -
541593	21,39751921	55,00008085	1536	HEIDLAUKEN (BUGORKI)	1	- Di Lüd' - - sönn hüde - - - alle - - - bute oppdat Föld - onn - - haue. - - -
99926	7,89616	49,96901	15365	BINGEN AM RHEIN	1	- Die Lait - - sein heit - - - all - - - drauß uffěm Feld - unn - - måhe. - - -
94365	8,1754	49,98368	15394	FINTHEN	1	- Die Leut - - sein haut - - - all - - - draus uf'm Feld - un - - mähen. - - -
534942	21,69458052	55,04244719	1540	HEINRICHSWALDE	1	- De Lied' - - send - - - - alle - - - butn opt Feld - und - - haue. - - -
541288	14,08782256	50,79454917	15418	SCHNEEBERG (SNￄﾚￅﾽNￃﾍK)	1	- Die Leite - - sein heite - - - olle - - - dassen on Felde - und - - haan. - - -
542632	13,57030177	50,62249964	15503	ZETTEL (SEDLO)	1	- De Leite - - sei heit - - - olle - - - drauß'n uff'n Fald - un(d) - - mäh'n. - - -
522795	21,99049945	55,02117866	1552	PAZUIZEN	1	- De Lüd - - send - - - - alle - - - bute oppet Feld - un - - haue. - - -
542678	13,86383504	50,62849859	15538	WISTERSCHAN (BYSTￅﾘANY)	1	- Die Leite - - sein heite - - - olle - - - draußn uf'n Falde - und - - mähn. - - -
542690	14,12005467	50,63121237	15550	MALSCHEN (MALEￄﾌOV)	1	- Die Laita - - sein haita - - - drauß'n - - - - uff'n Felda - un - - haan. - - -
542767	14,08715095	50,50156837	15638	LUKAWETZ (LUKAVEC)	1	- Di Laite - - sein haite - - - olle - - - draußn ufn Felde - und - - hahn. - - -
522784	22,25700873	55,00557634	1565	GIERVER LAUKEN	1	- De Liid - - sennd hide - - - alle - - - bute oppem Felld - unn - - haue. - - -
542813	14,78356188	50,53120776	15681	NEUDORF (VRCHBￄﾚLA)	1	- De Lojta - - sein hojta - - - olla - - - draußn offm Falda - und - - houn. - - -
542817	14,60808505	50,45343095	15685	GASTORF (HOￅﾠTKA)	1	- De Leite - - sein heite - - - olle - - - draußen uf'n Felde - und - - han(mähn) - - -
542822	14,37491447	50,45239746	15690	WEGSTￃﾄDTL (ￅﾠTￄﾚTￃﾍ)	1	- De Leïte - - sein heïte - - - olle - - - draußn ufn Felde - und - - han. - - -
522772	22,59096608	55,07130157	1571	SCHMALLENINGKEN	1	- De Lüd - - sönn hite - - - aller - - - bute oppött Föld - un - - haue. - - -
542853	14,36367041	50,96533327	15725	NIXDORF (MIKULￃﾁￅﾠOVICE)	1	- Do Leuto - - sein heuto - - - ollo - - - draußn offn Faldo - und - - houn(mahörn). - - -
541600	19,96594881	54,93887292	1573	GROￃﾟ DIRSCHKEIM (DONSKOYE)	1	- De Lied - - sent - - - - alla - - - bute obbe Föld - on - - mähe. - - -
542878	15,17855469	50,94940265	15751	RￃﾜCKERSDORF (DOLNￃﾍ ￅﾘASNICE)	1	- De Leut - - sein heut - - - olle - - - dausn ofm falde - - - - mādan. - - -
540919	20,25705523	54,95056245	1578	RANTAU (ZAOSTROV'YE)	1	- De Lid - - sèn hide - - - alla - - - bute oppdem Föld - onn - - haue. - - -
370788	16,09538	53,76262	158	POLCZYN-ZDROJ	1	- Dei Lühd - - sinn hüt - - - alle - - - buten upp'm Fill - ŭ - - meeje. - - -
541603	20,51939251	54,91991342	1580	SCHULSTEIN (VOL'NOE)	1	- De Lid - - send hiede - - - alle - - - bute ope Feld - on - - haue. - - -
542974	14,37790266	50,79284652	15807	KAMNITZ-NEUDￃﾖRFL (KAMENICKￃﾁ NOVￃﾁ Vￃﾍ	1	- D' Leit' - - sein heite - - - oll - - - draußn uffn Falde - und - - mahdan. - - -
