Index	Bogennummer	REDE_Namen	Sprache	WS8::Transliteration WS8
ab	10663	Heringen	1	Die Füiß duon mer su wih, ich glawe ich hon se dorchgelafe.
ab	10690	Honsfeld	1	Die Föß dohn mer sier wie, ich gelöf, ich hann se durchgeloufen. 
ab	10697	Dahlem	1	De Föß do mer sier wieh, ech glaufn, ech han se dorchgegange. 
ab	10709	Aremberg	1	De Föß dou mer sie wieh, eich gläufe, ech han se durchgelaufen. 
ab	10736	Hohenleimbach	1	De Föhs don m(e)r wie, ech jelöf, ech hann se důrchgeloff.
ab	10857	Hatzfeld (Eder)	1	De Fisse fhè mer sehr wi, ech glowe ech hon seh därch kelofe.
ab	10974	Haindorf	1	De Föß dom = me sehr wäh, ich klei, ich house durch ge = laufe.
ab	110	Rozpedziny	1	De Fot dohne mi sehr weh, ick glow ik heb se dörch rennt. 
ab	11132	Schwarzwald	1	De Fösz ton mich sier wia, ech gläwe, ech hann se dorch gelafen.
ab	11149	Wipfra	1	De Beene thumm mir su wiehe, ech glebe ech hoase dorchgelofen.
ab	11180	Remda	1	D'Fisse thun m'r siher wih, ech globe ech ha se dorchgeloofen. 
ab	11197	Zeutsch	1	Die Füsse thu'mer sehre wiehe, ich globe, ich hob mersche dorch gelofen.
ab	11212	Breitenhain	1	De Füsse thun mer sähr wih, ech glebe, ech hobse dorchgeloffen.
ab	11230	Burkersdorf	1	Die Beene thun mer sehr wieh, ich glab, ich hob se durch geluffen.
ab	11252	Seelingstädt	1	Die Füß thun mar sehr wieh, ich gläbe, ich ho se durchgelafen. 
ab	11262	Seebach	1	D'Füsz thumme sihr wieh, ich gleib ich hon sie dorch gelaufen. 
ab	1133	Debenke	1	Die Feutt daur mi sehe weh, itsch löw, itsch hebb mi dölopa.
ab	1139	Gliszcz	1	Dei Foit dene mi seä weh yk löw yk häbb mi dörannt.
ab	11467	Boilstädt	1	Die Füss tun müe sihe weh, ech glaub erh hann se dü(?)rch geleufen.
ab	11485	Ingersleben	1	D'Beine donn mer siher wihe, ech gleibe, ech hanse dorchgelaufen. 
ab	1150	Czarze	1	De Foet done mi sehe we ek glow ek heb se derchgelope.  
ab	11515	Gutendorf	1	De Beene thu m'r siehre wihe, ech gloobe ech hawa se dorchgeloofen.
ab	11539	Kleinschwabhausen	1	Die Beane dun mir su wieh, ech globe, ech ha se dorch jelofen.
ab	11568	Thalbürgel	1	Die Beene thun mer (?)nner sier wieh, ich globe ich ha se durchgelofen.
ab	1157	Bielczyny	1	D´ Füeß theom mr arg weh, i glaub, ich han se durchgloffa. 
ab	11586	Bad Köstritz	1	De Beene thun mer sehr wieh, ich glebe, ich hob se durchgelofen.
ab	11607	Lumpzig	1	De Fiese thun mer sihr weh, ich glebe, ich hob'se dorchgelofen.
ab	1162	Sierakowo	1	Dei Feht daune mi sehr weih, öck löw, öck hebbs douchlopn. 
ab	11645	Gleismuthhausen	1	De Füsz thun mr wia, ich gläb, ich ho sa durchgäloffe. 
ab	11673	Mitwitz	1	Die Füsz then me wicha, ich glab, ich ho se dorchgeloffen. 
ab	11763	Aub	1	Die Füesz thon mer weh, ich dläb, ich ho sa durchgalafn. 
ab	1178	Sokoliniec	1	De Föt don mi sehr weh, ick löw ick hew's dörchlopn.
ab	11805	Seidmannsdorf	1	Die Füs tun mir sehr wiah, ich kleb, ich ho sie durch gloff'n.
ab	11825	Wallenfels	1	Die Füß tun me wieh, ig glab, ich hon sa dorigeloffen.
ab	11844	Neudorf	1	Die Fe-is thunn mr wih, e-ich gla̽b, e-ich ho-u sa dorchloffen. (a̽ = helles a)
ab	11864	Draisendorf	1	Die Fiß thu mèr wiă, ich glāb, ich hob să daͦrchg'loff'n.
ab	11881	Sohl	1	Di Feisz damm'r arg wäï, ich glau, ich hose durchg'loff'n.
ab	11896	Sülzdorf	1	De Füsz thunn - mer gaar arg (schwenn(?)) wehe - ich glä - ich ho'se dorchgelaffe-
ab	1192	Debsko	1	De Föt don mi weh, ick löw, ick hebbs mi döchlopn.
ab	11927	Bachfeld	1	Die Füss thun m'r sähr eih, ich gläb, ich ho sä durch geloffen.
ab	1197	Plociczno	1	De Föt dor mi seer weh, ik zlöm, ik hub se durchlope. 
ab	1203	Nakielno	1	De Föt doar mi se wech, ick löm, ick hubs doglopen. 
ab	12037	Hildburghausen	1	Die Füszsz thu'm'r sehr weh, ich glebb, ich ho se dorchg'loff'n(?).
ab	12070	Neuenbau	1	Die Fiass thun'w sihe wih, ich gläb ich hose durchgeloffen.
ab	1208	Wissulke (Wiesiółka)	1	D'Föt dohä mi se'e weh, ick glöw, ick hebbs mi döchlopä.
ab	12085	Grumbach	1	Då Fieß thun mår sähr weh, ich gläb, ich hob så dorch geloffen.
ab	12104	Frössen	1	De Fe-iß thunn mar sehr wih, e-ich glāb', e-ich hause dorchgeloffen.
ab	12125	Schwand	1	Di Fieß thummer sehr wieh; ich gla'b ich hose ganz dorchgeloff'n.
ab	12148	Kottengrün	1	Dei Füß tummer sehr weihe, ich glaab ich ho se dorchgeloffen.
ab	1215	Paruszka	1	Dei Feuth don mi sehe weh, ick löw, ick hebb´s mi dög loppe. 
ab	12153	Meiningen	1	Di Füs tunn mr sär wäe, ich gläb ich ha se dörchgelaffe.
ab	12167	Altendambach	1	Die Füsz tun mör sehär wehä, ich glä, ich ho sä durch gölaffä.
ab	12184	Altenfeld	1	Die Füss' thamer sehr wehe, ich gleb ich ho se dorchgelefe.
ab	12341	Rohrbach	1	De Füsse tun mir sihre wie, iech gläbe, iech hua se dorch gelofn. 
ab	12371	St. Jacob bei Leutenberg	1	De Füße thun mir sehr wihe, ich glab, ich hab se dorchgeluffan.
ab	12390	Neundorf (bei Schleiz)	1	D'Föiß daͦun m'r sehr (sähr) wieh, ich glaab', öich hob' s' dorch g'loffen.
ab	12410	Ebersgrün	1	Mir thune meine Fieß so weh, ich glub, ich ho se dorchgeloffen.
ab	12428	Roitzschau/Rotschau	1	D'Fieß thuunmerr sehr weh, ich glaab, ich homershe durchgeloffn.
ab	12496	Horsdorf	1	Die Fühs thun mich so wia, ich gläb, ich höb' sie durchg'loffn. 
ab	12529	Ködnitz	1	Die Füß thu me wih, ich glab ich ho sa dorchgeloffn.
ab	12556	Kornbach	1	Die Füß' thṵ mer sehr wih, ich glab, ich hob sa dorchgloffn.
ab	12572	Habnith	1	Die Föiß thoun mia wäih, ich glaub, ich hosi durchgloff'm.
ab	12594	Uchenhofen	1	Die Föasz thuan mea gar sähr wä, ich gläb, ich hoffa(?) durchgalaffea.  
ab	12616	Reutersbrunn	1	Die Fesz then mer sehr wehe, ich glab, ich hosse derchgeloffe.
ab	12656	Weismain	1	Die Füsz thumä wiha, ich glab ich ho'sie durchgeloff'n.
ab	1278	Insko	1	De Föt dŏă mi sĕĕ weh, ik glöw, ik hew sĕ döĕih lōpa.
ab	1287	Konotop	1	De Föht doa mi so we, ick löw, ick heb se döch lopa
ab	12876	Lohma	1	De Beene thu 'mer siehr wieh, ich glebe, ich hob'se dorchgelofen. (Das "o" ist mehr ein Mittelton zwischen a und o.)
ab	12898	Heiersdorf	1	De Füß thun mir ser wieh, ich glåb, ich hab se dorch g'låfen.
ab	12921	Sachsenburg	1	D'Füss' thu ma' wieh, ich glob, ich hoa sa' dorchg'loufen.
ab	12942	Rothenfurth	1	De Fisse duh mer siere wieh, ich glob, ich hå' se dorchgelofen.
ab	1296	Zabin	1	De Föt dor mir so weh, ik glöm ik hubb's durchlopen. 
ab	12969	Borlas	1	De Füsse thun mer siehrn wieh, ich globe ich hann se dorch gelofn.
ab	13005	Dohna	1	De Fisse thun mir siehrn wieh, ich globe ich hahse dorch gelofen.
ab	13019	Porschdorf	1	De Fiße thu mir sehrwieh, ich globe, ich ha se durchgelofen.
ab	13047	Morgenröthe	1	Die Füß' thunne mir su weh, ich glǟb ich ho' se' dorchgeloffen.
ab	13054	Rittersgrün	1	D'Füß thune mer ä su weh, ich gelǟb ich hose durch geloffen.
ab	1315	Kamien	1	Dei Feut dohn mi sehä weh, ig löw, ig häbb´s mi döhe rannt. 
bc	13169	Saupersdorf	1	De Füß thunne mer weh, ich glaab, ich hob se dorchgeloffen.
bc	13187	Kühnheide	1	De Füß thunna mr sähr wieh, ich gelähb, ich ho se dorch geluffm.
bc	13210	Himmelmühle	1	Da Fiß thuă miăr sehăr wĕh ich glab ich ho să dorchgăloffn.
bc	13226	Rübenau	1	Die Füß thu mer sehr weh, ich glab, ich hose durch gelafen.
bc	13269	Thurm	1	Die Füsse thun mer sehr wieh, ich glöbe, ich hob se durchgeloffen.
bc	13286	Ursprung	1	Die Füss thun mr sähr wieh, ich globs ich hob se dorchgeluffen.
bc	133	Sosnowo	1	Dei Feut daua mi sea wei, ick löw ick hew sei dörch lopa.
bc	13317	Dittmannsdorf	1	De Füß thun mar sähr wieh, ich glab, ich hob sa dorchgelafn.
bc	13340	Grosshartmannsdorf	1	D Fiss duhn ma sehr wieh, ich gläb, ich ho mar scha dorchglofn.
bc	13355	Reichenau	1	De Füsse thun mer sehre wieh, ich gloobe, ich ha se dorch geloofen.
bc	13372	Liebenau	1	De Füsse (Pfüten) thun mer sihre wih, ich globe, ich ha se' durch gelofen.
bc	1338	Dzidno	1	Dei Fojt döhe mih sehe weh, ich löhw, ich hebb sie mih döjrennt.
bc	13529	Wang-Brückenberg	1	D' Fisse thun mir sihr wih, ich gläbe, ich hoa mer seh' durchgeluffa.
bc	13543	Pisarzowice	1	Die Fiße thun mer sihr wich, ich glabe ich ho se durchgelaffen.
bc	13559	Boguszow-Gorce	1	Die Füsse thun mir sihr wih, ich glawe ich ha su durchguluffe.
bc	13655	Niederleutersdorf/Leutersdorf	1	De Füsse thun mer siher wih, ich glabe, ich ha se d(?)ech galofen. 
bc	13678	Rohnau (-)	1	De fisse tun mer aber wih, ich glaabe (rachmarsch(??)) ich (??) durchgeloofen. 
bc	13700	Rebiszow	1	Di Fisse thun mirr sier wih, ich globe ich hah si dorchgeluffe.
bc	13719	Siedlecin	1	De Fisse thunn mirr wieh, ich glewe ich hoa mirr se uffgeriewa.
bc	13727	Myslow	1	Die Fisse thun mirr sihr wich, ich glabe, ich ham mirr se durchgelafen. 
bc	13745	Jugowa	1	Die Fisse thun mir sihr wich, ich glebe ich hor si durchgeluffe. 
bc	13830	Wlodowice	1	De Füsse thun mir sehr wich, ich gläbe, ich ho se durchgeloffe.
bc	13869	Biernacice	1	Di Fisse thun mer wieh, ich glebe, ich huv mir sie durchgeluffa. 
bc	13887	Rzymiany	1	De Füsse thun mir siehr wieh, ich globn ich hoh sie dorchgelofen. 
bc	13898	Szadurczyce	1	De Fisse thun mer sihr wih, ich gleebe, ich ho mer se durchgaloofen.
bc	13929	Stoszowice	1	Die Füsse thun mer siehr wieh, ich glebe, ich hoa se dorchgeluffa. 
bc	13996	Lutomia Gorna	1	Di Fisse thun mer seihe wich, ich glaube, ich han se durchgelafe. 
bc	14023	Roztocznik	1	Die Füsse thun mir sühr wieh, ich glebe, ich ho mir sie gor ufgelofa.
bc	1403	Dobieszewo	1	Dei Feut daua mi sehr wei, ik glöw, ik hew's mi döch lopa.
bc	14034	Lipowa	1	Di Fisse thun m'r siehr wieh, ich glaebe, ich hoa si durchgelofa. 
bc	14074	Michalow	1	D´Fisse thun mr sinne wieh, ich glebe, ich hor ma se durchgelofen.
bc	14092	Karczow	1	De Füsse thun mir siehr wieh, ich globe, ich ho se durchgeloffen.
bc	14159	Jutrzyna	1	Die Füsse thun mir sihre wih, ich globe ich ho mer sä durchgelofen.
bc	1417	Rydzewo	1	Dei Foit dauē mi sēē wei, iik löw iik hēw  s'dörchlopē.
bc	14234	Brzoza	1	Die Fiße thun mir siehr wieh, ich globe, ich hoa sie durchgelof´n. 
bc	14250	Jaczkowice	1	Die Fisse thun mer sihre wih, ich globe ich ho se durchgelofen. 
bc	14275	Piastowice	1	Die Fisse thun mer sire wieh, ich glebe, ich ho se durchgelafen.
bc	14305	Bozanow	1	Die Füsse thun mirr seihe wich, ich gläbe, ich ho se durchgeloofn. 
bc	1432	Rzepowo	1	De Föd doa mi sehe weh, ik glöm, ik hum se dühgelopen.
bc	14321	Rogow Sobocki	1	D´Füsse thun mer a su weih, ich glebi ich hoa mer si durch gelofa. 
bc	14382	Wölfelsdorf (Wilkanów)	1	Die Füße thun mer sehr wih, ich decht, ich hät se dorchgeloffa. 
bc	1442	Lubowo	1	Die Fäut daun mi sehr weih, ich glöw ich hewew sie dürloopen.
bc	14449	Thröm (Trebom)	1	De Füß thun merr sihr wieh, ich glaw, ich ho se durchgelafn. 
bc	14458	Szczytna	1	D'Füsse thun mir sehr wih, ich gläum, ich ho se durchgelaffe.
bc	14471	Jaszkowa Gorna	1	De Fisse thun mer sehr wih, ich gleb, ich ho se dorch geloffa. 
bc	14486	Nadziejow	1	Die Füße thun mir sir wih, ich glebe, ich ha sie durch gelofa.
bc	145	Smardzko	1	Dei Feut daue mie sehe wei, ick glöw, ick hews döch loope.
bc	14505	Piorunkowice	1	Die Füsse thun mer sihr wih, ich globe ich hoh se dorch gelofen.
bc	1451	Steinforth (Brodźce)	1	T'Föt dauä mii seha weih, ijj löw, ijj häwws' döälaupä.
bc	14537	Bielice	1	Die Füsse thun mir sehr wüh, ich glaibe, ech ho se dorchgeloffa. 
bc	14560	Siemianowice Slaskie	1	De Fissn thun mer sihr wih, ich glebe, ich hu sie (se) durchgelofa. 
bc	1461	Wegorzewo Szczecineckie	1	Dei Feut dauen mi sehr wai, ick loiw, ick hews dörchlopä. 
bc	14613	Nohfelden	1	De Fiß dun mer ärig weh, ich glab ich hann mer se wundgelaf. 
bc	14635	Erzweiler	1	Die Fieß dhun mer so weh, ich glewe, ich hanze dorschgelerf. 
bc	14670	Nussbach	1	Die Fihs dumèrr sehr (arig wy) weh, ich (auch eich) gläwe, ich hunn sé dörchgeläf. 
bc	14693	Dannenfels	1	Die Füß du'n mer arig weh; ich glaab, ich huas se dorchgeloff.
bc	14724	Monsheim	1	Die Füß tu mer so weh, ich glaub, ich hun s dorch geloff.
bc	14752	Sankt Matthias	1	De Fihs du mer arsch wi, eich glaf, eich hônn so dorggelaff.
bc	14955	Bescheid	1	Döi Föiß (dö'mmer) dö'mer so weh, aich gläw, aich hänn se dorchgeloaf.
bc	14971	Allenbach	1	Di Feiß doun m'r arg weh, eich gläw, eich hon se durchg'laf.
bc	1499	Stara Rzeka	1	De Fed donr mi ser weh, idj glow, idj hew see dirrchrennt.
bc	14999	Berschweiler bei Kirn	1	Die Fies thoun mer sehr weh, ich gläb, ich hannse dourchgelaf. 
bc	15018	Bad Sobernheim	1	De Fiß dun mer so weh, eich glüüb, eich hon se durchgelüüf. 
bc	15042	Neu-Bamberg	1	Die Füß thun mer so weh, ich glab ich humersehe dorchgelaaf.
bc	15066	Bechtolsheim	1	Die Füß duhn merr aarg weh, ich glab ich hunn se durch geloff
bc	15088	Bollendorf	1	D'Féß dinn mér sihr wih, ich gléwen, ich hunn se durchgelauf.
bc	15096	Preist	1	De Föß don mer esu wih, eich glaw, eich hun se dorchgelaaf. 
bc	15118	Pohlbach	1	De Füß dun mir sirh wih, öch gläf öch hann se durichgelof.
bc	15137	Kautenbach	1	Déi Féiß douma so weh, eich glawe, eich honn se dorichgelaf. 
bc	15334	Kirchberg (Hunsrück)	1	Die Fieß dhun mer arig weh, eich glawe, eich honn se dorig gelaaf. 
bc	15349	Ellern (Hunsrück)	1	Die Füß dhun m'r arig weh, euch gläb euch hann m'r se uffgang (dorggeluf). 
bc	1536	Heidlauken (Bugorki)	1	Die Fötn dune mi sehr weh, ek glow, ek hebb se dorchgelopn. 
bc	15365	Bingen am Rhein	1	Die Füß dhun arig mer weh, ich glawe, ich hawe se durch geloff(e).
bc	15394	Finthen	1	Die Füß thun mer sehr weh, ich glab, ich hun se dorchgelafn.
bc	1540	Heinrichswalde	1	De Feet dohen mi sehr weh, eck glow, eck hebb se dorchgeloopn. 
bc	15418	Schneeberg (Sněžník)	1	Die Fisse tun ma wieh; ich gleebe ich ho se durchgeloffen.
bc	15503	Zettel (Sedlo)	1	Die Füsse tu mir weih, ich gleb ich ho se dorchgeluff'n.
bc	1552	Pazuizen	1	Da Feet dohun mi sehr weh, eck glow, eck hebb se mi dorchgaloopn. 
bc	15538	Wisterschan (Bystřany)	1	Die Füße (Pfut'n) tu mr wieh; ich gleebe, ich ho se durchgeloffen.
bc	15550	Malschen (Malečov)	1	Die Fitta tun mar wih; ich gleeba, ich hoo sa darchg'lufn.
bc	15638	Lukawetz (Lukavec)	1	De Fisse (Futn) tun mr wieh; ich glejbe, ich hob se durchgeluffn.
bc	1565	Gierver Lauken	1	De Feet dohne mi weh, eck glow, eck hebb se mi dorchgelopn. 
bc	15681	Neudorf (Vrchběla)	1	De Fisse tun mr wie, ich glejbe, ich ho se durchgeloufn. 
bc	15685	Gastorf (Hoštka)	1	De füße tun mir wih, ich denke (gloube), ich ho se durchgeluffn. 
bc	15690	Wegstädtl (Štětí)	1	De Füsse tun mr wie; ich denke, ich ho se durchgeluffn.
bc	1571	Schmalleningken	1	De Feet done mi sehr weh, ück glow, ück hebb se dorchgeloopn. 
bc	15725	Nixdorf (Mikulášovice)	1	Do Fisso tumr wieh, ich glejbo ich hoßo dorchgoloffn.
bc	1573	Groß Dirschkeim (Donskoye)	1	De Feet done mi so we, eck glow, eck heb se dorchgerennt. 
bc	15751	Rückersdorf (Dolní Řasnice)	1	D Füss tun m'r wī, ich glejbe, ich ho se dorchgĕlaufn.
bc	1578	Rantau (Zaostrov'Ye)	1	Du Feet dunn mi sea weh, ik glow, ik hubb si durch gelopn. 
bc	158	Polczyn-Zdroj	1	Die Föut deun mi sehr wei, ikk glöhw ik hamm s'mi dürchloapa. 
bc	1580	Schulstein (Vol'Noe)	1	De Fet dorn mi ser we, eck glow, eck hebb se dorchgerennt. 
bc	15807	Kamnitz-Neudörfl (Kamenická Nová Ví	1	D Fisse tuma wie; isch gleebe, isch homma se durchgloutscht.
bc	15824	Zwickau (Cvikov)	1	De fisse tu(n) mr wich, iech gleibe, iech ho/u ufgeriabn. 
bc	15847	Christophsgrund (Kryštofova Údolí)	1	Dö fisse tun mr wieh, ich glejbe, ich hoa mrsche bahla(??) dorchgeloufn. 
bc	15858	Gränzendorf (Hraničá)	1	Dĕ Füsse tůn m'r wīĕ; ich glejbe, ich hose dorchgeloůfn.
bc	1588	Alt Susimilken (Tarassowka)	1	De Füt´ done mi sehr weh ück glow ück heb sü dorchgelopn. 
bc	15971	Puletschnei (Pulečný)	1	Dö Füsse tun mr wieh, ich denke (selten "glejbe"), ich ho mr se dorchgeloufn.
bc	15975	Graber (Kravaře)	1	De Fißa tůn mr wih; ich glêba, ich hô sa aufgeriebn.
bc	15989	Thammühl (Staré Splavy)	1	De Füßr tun mr wieh, ich gloub, ich ho se durchgloufn. 
cd	15995	Proschwitz (Česká Proseč)	1	Do Fißo tun mo(?)r wie, ich denko ich hoß obgelaufen. 
cd	16007	Harrachsdorf (Harrachov)	1	Die Fisse tumr wieh, ich denke ich hoh se dorchgelofn.
cd	16015	Witkowitz (Vítkovice)	1	De Fissa tume wieh, ich denk, ich hô sa dorchgeloffn.
cd	16050	Forst (Fort)	1	De Füß tū ma wieh, ich gläb, ich ho sa durchgeloffn.
cd	16063	Gabersdorf (Libeč)	1	Die Füße tun mir wich, ich glawe ich he se durchgelaffen. 
cd	16083	Bodisch (Bohdašin)	1	Die Füße tun mir wich, ich glüme ich ho sa durchgeluffa. 
cd	16139	Zwitschin (Zvičina)	1	Die Fiß tun mr wih, ich glew, ich ho se dorchgeloffa.
cd	16154	Großbock (Velká Bukovina)	1	De Füß tüme wich, ich glüm, ich haze wundgeloffe.
cd	16179	Schmiedeberg (Kovářská)	1	Da Füß tonna mr wieh; ich galab, ich hoo Låschn (ich hoo sa dorchgaloffn).
cd	1626	Tulpeningken (Zarečnoe)	1	De Feet dohne mie sehr weh, ück glow, ück häbb se mie dorchgelopn. 
cd	16276	Waitzengrün (Loučná)	1	D'Föiß tou ma wäi, ih glau, ih ho si durchgloffn.
cd	1628	Wisborienen (Livny)	1	De Fet done mi sehr weh, eck glow, eck heb se dorch gelopn.  
cd	16298	Sittmesgrün (Mezirolí)	1	D'Foiß toun ma wäih, i glau, i ho se durchgloff'n.
cd	16322	Petersdorf (Petrov)	1	Dfa'iß tuna waeh; ich denk ich hosa doarchgloffn.
cd	16338	Podletitz (Podlesice)	1	D'Fiß tomma weh; ich glab, ich hob sa dorchgloffn.
cd	16442	Kropitz (Krapice)	1	D'Föiß tou ma wöi(h), i moi(n) si san goanz off'n.
cd	16470	Ebersfeld (Podlesi)	1	Die Föiß tou mir weh, ich glab, ich ho sie durchloffn.
cd	16491	Rabensgrün (Haje)	1	D Föiß toun må wáih, i gla, ich ho se durchgloffn.
cd	16523	Lintsch (Hlineč)	1	D'Fåiß ton ma weïh; ich gla, i ho se offn.
cd	1654	Postnicken (Zalivnoe)	1	De Fet dunn min sehr weh, ek glow, ek heb se durchgerennt. 
cd	16602	Klotantschen (Kotaneč)	1	Die Fejß toun mijâ wej, ich glab, ich hob se dorchgloffn.
cd	16610	Tschernowitz (Černovice)	1	Die Füß tun mer weh; ich glab die Schuh sei dorch.
cd	16625	Hawran (Havraň)	1	De Füß to mr weh, ich denk, ich ho se durchgeluffen.
cd	16636	Liebshausen (Libčeves)	1	De Futen tunn mer wieh; ich gleebe ich hob se durchgeluffen.
cd	1664	Labagienen/Haffwinkel (Zalivino)	1	De Fet done mi ser we, ek glow, ek heb se dorch gelopn.
cd	16670	Priesen (Březno)	1	Die Fǒß tunnmer weh; ich děnk, ich ho měr se durchgelǒffn.
cd	16689	Libeschitz (Liběšice)	1	De Fiß t(o/ǎ)nnmer wēh, īch glāb, īch hǒb se dǒrch gelǒffn.
cd	16725	Leschkau (Ležky)	1	D Feïß doͦmma wehï, ich glab, ich hob sa doͦrchgloffn.
cd	16739	Pschoblik (Pšovlky)	1	Die Fiß ton me(r) weh, ich denk, ich hob se(r) dorchgloff'n.
cd	16751	Prag-Smichow (Smíchov)	1	Die Füße tun mir weh, ich glaube ich habe sich abgelauf(e)n.
cd	16755	Weißbach (Bílý Potok)	1	Die Fisse tun m'r wieh, ich glab (dechte), ich hoa se durchgeloffa.  
cd	16770	Schediwy (Šediviny)	1	Di fiße tun ma wie, ich dachte ich ho se durchgeloffn.
cd	16775	Friedrichswald (Orlické Záhoří)	1	Mir tun die Fisse wich, ich dächt, ich hor (?)
cd	16801	Böhmischdorf	1	De Fisse tun mr wieh, ich gläb (dänke), ich ho se dorchgrannt. 
cd	16814	Rokitnitz (Rokytnice)	1	Die Fisse tunn mr wih, ich denk, ich ho se rüllerblofe. 
cd	1683	Kreuzingen (Bol'Shakovo)	1	De Föt done mi sehr weh, ök glow, ök hebb se dorchgelope. 
cd	16876	Nieder-Ullersdorf (Dolní Boříkovice	1	Die Füsse tun mr wieh, ich denke ich ho se durchgeloffa. 
cd	16889	Heinzendorf (Hynčice Nad Moravou)	1	Da Fiß tun mer wieh, ich glab, ich hosa durch galofn. 
cd	16907	Karlsdorf	1	de fis tun mr wî, ech deêcht, ech hö mrsa (za) aufg(?)rê(?)m. 
cd	16932	Kuhberg	1	Die Fisse tun mir wie, ich dinke ich war mir se ofgerieba. 
cd	16949	Rausen (Rusín)	1	De Fisse tun mir wih, ich gloib, ich ho se durchgelafa.
cd	1698	Buttkuhnen (Pokrovskoe)	1	De Feet done mie weh, eck glow, eck hebb se durch gelupn. 
cd	16991	Breitenau (Bretnová Široká Niva)	1	De Fiss tun mr wih, ech glrb, ech hu se durchgeloffn.
cd	17012	Lobenstein (Úvalno)	1	De Fisse tun mr wieh, ech glajb, ech ho se dorchgelofn. 
cd	17029	Lohhäuser (Slatina)	1	D Faͦiß toun ma wäi, ich gla (ich denk) ich ho se durchgloffn.
cd	17061	Deutsch Thomaschlag (Německé Domasl	1	Mia toun d Föiß wäih, i(ch) glaů i ho(b)mas weg-g'loffen.
cd	17075	Polinken (Polínka)	1	Doi Foiß dauma waih, ich denk, ich homas o gloffen.
cd	1708	Baltruschatschen (Jakovlevo)	1	Du Feet dohne mie sehr weh, ük glow, ük hebb se dorch gelopn. 
cd	17138	Albersdorf (Písařova Vesce)	1	D'Fëiß toun ma wëi; ich glau, ich hos durchglofn.
cd	17151	Damnau	1	D'Föiß tou ma wäih; i glau, i homa se durchgloff'n.
cd	17174	Piwana (Piňovany)	1	D'Föiß tou(n) ma wäeh ich denk i ho's durchgloffm.
cd	17178	Kottiken (Chotíkov)	1	D Feïs toun ma weï, ich glab, ich hos durchgloffn.
cd	17244	Dianaberg (Diana)	1	D' Föiß toun ma wäih, ich denk, ich hō's āfgloff'n. 
cd	17266	Wiedlitz (Vidice)	1	Döi Föiß toun mia wöih, ich glauwat, ich hos duachglaffn.
cd	17273	Honositz (Honezovice)	1	D'Fejß toun må waͤj; ich glab, ich ho's durchglofn.
cd	17281	Dobrzan (Dobřany)	1	D'Föiß toun ma waih wom aiwign Laffn; i glab, i ho s' off'n.
cd	17306	Blisowa (Blížejov)	1	D Fejß toum ma wäe, ich denk, daß me gonz afgonga ho.
cd	17309	Hilbeten	1	De Fies turmr wie, ich denk ich hosa durchgejagt. 
cd	17325	Schönwald (Strážná)	1	De Fisse tun mr wieh, ich gläb, ich ho se durchgeloffa. 
cd	1733	Rottenen (Raktino)	1	Di Fut dohne mi so wéh, eck glow, eck heb se mi dorch gegangn.
