Index	Bogennummer	REDE_Namen	Sprache	WS26::Transliteration WS26
ab	11645	Gleismuthhausen	1	Hinter euern Haus stehn drei schöna Öpfelbamla mit ruata Öpfela.
ab	11673	Mitwitz	1	Hinte unsrn Haus stiehna drei schöna Öpfelbamla mit rutn Öpfeln.
ab	11763	Aub	1	Hiner unen Haus ston 3 schöna Öpfelbömlich mit roa Öpfel. 
ab	1178	Sokoliniec	1	Hinne osem Hus stoa dre Abbaböm mit roga Äpla. 
ab	11805	Seidmannsdorf	1	Hint'r unnern Haus schtennu drei schöna Oepf'lbamla mit ruathe Oepfln.
ab	11825	Wallenfels	1	Hinta unerm Haus stiehn drei schöna Öpfelbamla mit rurthen Öpfela.
ab	11844	Neudorf	1	Hinter unnern Haus stenga drei schöna Epfelbamla mit ruten Epfeln. 
ab	11864	Draisendorf	1	Hinter unnern Haus stenga drei schena Epflbamla mit rutn Epfalen.
ab	11881	Sohl	1	Hintr unnern haus stenge drei schiäne Öpflbäumle mit raut'n [letztes Wort fehlt].
ab	11896	Sülzdorf	1	Henner onner Haus schtönn dri schöne Epfelbeehmlich mit ruathe Epfelich. 
ab	1192	Debsko	1	Hinne oasem Hus staun dre schöan Appelböömkes mit rohde Äppakes. 
ab	11927	Bachfeld	1	Hinter unsern Haus stenn drei schönne Äpfelbämle met rotten Äpfelen.
ab	1197	Plociczno	1	Hinne osem Hus stoa dri schön Äppelbämke met rode Äppalkes.
ab	1203	Nakielno	1	Hina osem Hus stauha der schöha Äpabömkas mett rotha Äpakas.
ab	12037	Hildburghausen	1	Hintr unsern Haus sten drei schöne Öpfelbämle mit rothe Öpfeln.
ab	12070	Neuenbau	1	Hinter unsren Haus stenne drei schöäne Öpfelbamle mit ruthen Öpfeln.
ab	1208	Wissulke (Wiesiółka)	1	Hinnä osäm Hus stauhä dree grell Appabömkäs mett rode Aeppakä. 
ab	12085	Grumbach	1	Hinter unnern Haus stenn 3 schiene Epfelbahmla mit ruthn Epfeln. 
ab	12104	Frössen	1	Hinter umern Haus stänne 3 scheene Epfelbämle mit rüthe Epfelne.
ab	12125	Schwand	1	Hinter unnerm Haus stännne drei schiäne Epfelbämle mit ruethn Epfeln. 
ab	12148	Kottengrün	1	Hinnr unern Haus stenn drei schienn Öpfelbäumle mit ruothen Öpfeln. 
ab	1215	Paruszka	1	Hinnä usem Hus staun drei grell Äpelböhm mit rohde Aeppln.
ab	12153	Meiningen	1	Henner unsern Haus stän drei schöne Aeppelbämle mit rothe Apfel. 
ab	12167	Altendambach	1	Hene onörn Haus sten drei schöna Aepfölbämla mit ruötä Aepföllä.
ab	12184	Altenfeld	1	Hinter unsern Haus stenn drei schoine Oepfelbemer mit schunne rothe Opfel. 
ab	12341	Rohrbach	1	Henger onsn Hause sten drei schöne Apflbämgn met ruothn Apfln. 
ab	12371	St. Jacob bei Leutenberg	1	Hinter unsren Haus stihn drei schine Epfalbäme mit ruthen Epfelchen.
ab	12390	Neundorf (bei Schleiz)	1	Hind'r unsern Haus sten drei schione Epfelbämle mit ruth'n Epf'll'n.
ab	12410	Ebersgrün	1	Hinter eiern Haus stenne drei schene Epfelbeimle mit ruten Epfelin.
ab	12428	Roitzschau/Rotschau	1	Hiner unern Haus schtäna Äpflbaamla mit ruothe Aepfla.
ab	12496	Horsdorf	1	Hinte unsem Haus schtehn drei schönä Öpflbamla mit ruhta Öpfela.
ab	12529	Ködnitz	1	Hinter unern Haus stehinga drei Äpflbämla mit drei ruten Äpfela. 
ab	12556	Kornbach	1	Hiner unern Haus stenga drei schöna Epfelbam mit rutn Epfelen. 
ab	12572	Habnith	1	Hinta unserm Haus stänga drei schöine Öpfelbäumle mit rautn Äpfeln. 
ab	12594	Uchenhofen	1	Hinner unserm Haus stönn zwä schöane Öpfelbamlich mit rate Öpfalig.
ab	12616	Reutersbrunn	1	Hin'r unern Haus stiahn drei schöne Öpflbemlich mit ruothe Öpflich.
ab	12656	Weismain	1	Hinerm Haus stehn drei schöna Öpfelbamla mit ruta Öpfela.
ab	1278	Insko	1	Hinna oasam Hus stoaa dre schöan Appabömkas mit rode Aepplakes (Aeppakas)
ab	1287	Konotop	1	Hinna osam Hus steua dre schöan Appabömkas mit rode Äppakas.
ab	12876	Lohma	1	Henger unsen Hause schtiehn drei schiene Äppelbemchen mit ruthen Äppelchen.
ab	12898	Heiersdorf	1	Hinger unsern Haus stihn drei schiene Aepelbäm mit ruthen Aepeln.
ab	12921	Sachsenburg	1	Hinger unsern Haus stiehn drei schiene Äppelböömchen mit roth'n Äppeln.
ab	12942	Rothenfurth	1	Hinger unsen Haus schdiehn drei schiene Äppelbeemer mid roden Äppeln.
ab	1296	Zabin	1	Hinna oasam Hus stau [?] der schöan Äppaböhm mit rode Äppela.
ab	12969	Borlas	1	Hinger unsern Hause schtiehn dreu schiene Appelbäumichn met rothen Applichn. 
ab	13005	Dohna	1	Hinger unsen Hause schtiehn drei schiane Äppelbahme mit ruthen Äppeln.
ab	13019	Porschdorf	1	Hinter unsen Hause stihn drei Aeppelbehmchen mit ruthen Aeppelchen.
ab	13047	Morgenröthe	1	Hinter unsern Haus stenne drei schiene Äppelbäumle mit ruthen Äppelen. 
ab	13054	Rittersgrün	1	Hinter unnern Haus schtinne drei schien Eppelbämla mit ruthen Eppeln.
ab	1315	Kamien	1	Hingä usem Hius stauhn drei grell Aeppelböm mit rode Aeppel.
bc	13169	Saupersdorf	1	Hinner unnern Haus schtinne drei schiene Oepelbamle mit ruthen Oeppeln.
bc	13187	Kühnheide	1	Hinner unsern Haus stinne drei schiene Oeppelbamla mit ruthen Oeppela.
bc	13210	Himmelmühle	1	Hinar unarn Haus stieha drei schiena Äpplbamln mit ruthn Äppl'n.
bc	13226	Rübenau	1	Hinner unsern Haus stiehn drei schiene Äppelbameln mit ruthen Äppeln. 
bc	13269	Thurm	1	Hiner unsern Hause stiehn drei schune Äppelbämchen mit ruthen Äppelchen. 
bc	13286	Ursprung	1	Hingr onsern Haus stiehn drei schöne Aeppelbemel mit ruthen Aeppeln.
bc	133	Sosnowo	1	Hina osem Hus stoaa drei schön Appelbömket mit rora Äppelkes.
bc	13317	Dittmannsdorf	1	Hinnger onserm Haus schtieh drei schiene Äppelbämela met ruthe Appelche.
bc	13340	Grosshartmannsdorf	1	Hinna unsern Haus schdinn drei schina Äbbelbömeln mit roden Äbbeln.
bc	13355	Reichenau	1	Henner unserm Hause stiehn drei schiene Aeppelbeemel mit ruthen Aeppeln.
bc	13372	Liebenau	1	Hinger unsen Hause stihn drei schine Aeppelbemela mit ruthen Aeppeln.
bc	1338	Dzidno	1	Hinna usem Huus stauhn drei grell Apellböjem mit röude Äpelcher.
bc	13529	Wang-Brückenberg	1	Hinder ins'm Hause stiehn drei schiene Aeppelbämlann mit rutha Apperlan. 
bc	13543	Pisarzowice	1	Hinder insen Hause stiehn drei schiene Äppelbemlan mit rute Äppalln.
bc	13559	Boguszow-Gorce	1	Hinger inserm Hause stiehn drei schiene Äpflbeemla mit ruthe Äpperlan.
bc	13655	Niederleutersdorf/Leutersdorf	1	Hinder unsn Hause schtihn drei schien Appelbömel möt ruthen Äpchln.
bc	13678	Rohnau (-)	1	Hinner unsen Hause stiehn drei schiane Aeppelbeemal mit ruthen Aeppchen. 
bc	13700	Rebiszow	1	Hinder insem Hause stiehn drei schiene Appelbemla mit rutha Äpperlann.
bc	13719	Siedlecin	1	Hinder (Hinger) insem Hause steehn 3 schinn Aeppelbeem mit ruta Apperlan. 
bc	13727	Myslow	1	Hinger insen Hause stiehn drei schiene Appelbömla mit rutha Appelchen. 
bc	13745	Jugowa	1	Hinger insem Hause do stihn drei schüne Aeppelbemla mit rutha Aepperlon.
bc	13830	Wlodowice	1	Hender ensem Hause schtiehn drei schöne Äppelbämlan met rutha Äppan.
bc	13869	Biernacice	1	Hinger insm Hause huots 3 schiene Beeme mit rutha Äpperlan.
bc	13887	Rzymiany	1	Hinder inserm Hause stihn drei schine Appelbemel mit ruthen Äppelchen.
bc	13898	Szadurczyce	1	Hinger inserm Hause stihn drei schiene Äppelbeemel mit ruthen Äpperlen. 
bc	13929	Stoszowice	1	Hinder insem Hause stiehn drei schine Äppelbemla mit rutha Apperlan.
bc	13996	Lutomia Gorna	1	Hinger inserm Hause stiehn 3 schiene Aeppelbeemla mit rutha Aeppeln.
bc	14023	Roztocznik	1	Hinger insem Hause stühn drei schüne Öppelbömla mit rutha Öppala.
bc	1403	Dobieszewo	1	Hina osem Hus stöa drei Appelböm mit rora Aeppla.
bc	14034	Lipowa	1	Hinger ins'm Hause stihn drei schine Aeppelbömla mit rutha Aeppeln. 
bc	14074	Michalow	1	Hinger insem Hause stihn drä schine Äppelbeemel mit rute Appelchen. 
bc	14092	Karczow	1	Hinger insern Hause stiehn drei schine Äppelbemel mit ruthen Äppelchen.
bc	14159	Jutrzyna	1	Hinger insn Hause schtiehn drei schüne Appelbömel mit ruthen Äppelchen. 
bc	1417	Rydzewo	1	Hine usem Hus stahn drei schön Appelbömkes mit rore Aeppelkes.
bc	14234	Brzoza	1	Hinger inserm Hause stiehn drei schnie Aeppelbemel mit ruthen Aeppeln. 
bc	14250	Jaczkowice	1	Hinter insem Hause stihn drei schine Äppelbeme mit ruthe Äppeln. 
bc	14275	Piastowice	1	Hinger insen Hause stiehn drei schiene Aeppelbeeme mit ruthen Aeppeln. 
bc	14305	Bozanow	1	Henger insn Hause stiehn 3 schiene Äppelbämla mit ruha Äppallan.
bc	1432	Rzepowo	1	Hinna osam Huhs staua dre schöan Appaböm mit roda Äppla. 
bc	14321	Rogow Sobocki	1	Hender uns'rm Hüß stehn dräi scheni Äbpelbaimle met roden Äbfele.
bc	14382	Wölfelsdorf (Wilkanów)	1	Hender onsem Hause stehn drei schöne Äppelbäuimla met rotha Äppalan.
bc	1442	Lubowo	1	Hinne osem Hus stoe drei schön Appelbömkes mit rod Äppelkes.
bc	14449	Thröm (Trebom)	1	Hender onserm Haus stehin drei Äppelbaamlen met ruthe Äppelen.
bc	14458	Szczytna	1	Hender onserm Hause stihn drei schiene Aepfelbämla met rutha Aepfalan.
bc	14471	Jaszkowa Gorna	1	Hender unsem Hause stiehn 3 schien Äppelbämlan mit rutha Äppalan. 
bc	14486	Nadziejow	1	Hinter enserm Hause stihn drei scheine Äppelbämla mit ruthe Äppalan. 
bc	145	Smardzko	1	Hinne usem Huus stoahe drei schön Aeppelbömkes mit roore Aeppelkes. 
bc	14505	Piorunkowice	1	Hinger inserm Hause stiehn drai schine Äppelbemla mit rutha Äppalan.
bc	1451	Steinforth (Brodźce)	1	Hinnä ussem Hous stoahn drei hübsch Äppelböhmjes mit roudi Äppeljes.
bc	14537	Bielice	1	Hinter onsem Hause stehn 3 schöne Appelbämla met rotha Äppallan.
bc	14560	Siemianowice Slaskie	1	Hinger insarm Hause stihn drei schine Appelbäumlan mit rutha Apparlan.
bc	1461	Wegorzewo Szczecineckie	1	Hinnä usem Huhs stonä 3 schöne Appelböhm mit rohdä Appelkes.
bc	14613	Nohfelden	1	Hinner usem Haus schtahn drei schene Äppelbämcher met rore Äppelcher.
bc	14635	Erzweiler	1	Hinner oren Haus stehn drei schene Abbelbäm met rore Äbbelcher.
bc	14670	Nussbach	1	Hinner unserm Haus schtehn drei schöne Ebbelbämcher mitt rore Ebbelcher.
bc	14693	Dannenfels	1	Hinner unserm Haus do stehn drei Ebbelbäumcher mit rore Ebbelcher.
bc	14724	Monsheim	1	Hiner unserm Haus schtehen drei schöne Eppelbämcher mit rohre Eppelcher.
bc	14752	Sankt Matthias	1	Henner onsem Hous stihn drei schihner Äbbelbahm mett ruhten Äbbelchern.
bc	14955	Bescheid	1	Hänner uhsem Haus stehn drai schiener Aabelbämcher möt roede Äbelcher.
bc	14971	Allenbach	1	Henn'r usem Haus stehn drei schern Abelbämcher met rore Äbelcher.
bc	1499	Stara Rzeka	1	Hinja unsem Hus stoana dre schmuka Aepelbem mit roda Aepeljes.
bc	14999	Berschweiler bei Kirn	1	Hinner usem Haus stehn drei schene Appelbamcher met rohe Appelcher.
bc	15018	Bad Sobernheim	1	Hinner unsem Huus schtehn drei schene Appelbämcher met rohre Äppelcher.
bc	15042	Neu-Bamberg	1	Hinner unserm Haus schtehn drei schene Eppelbaam met rohre Eppelcher.
bc	15066	Bechtolsheim	1	Hinner unserm Haus sting drei schiene Appelbämcher mit rothe Aeppelcher.
bc	15088	Bollendorf	1	Hanner esem Haus stin drech schinner Aepelbamcher matt ruden Aepelcher.
bc	15096	Preist	1	Hanner isem Haus schtin drei schinger Aepelbamcher mat ruden Aeplcher.
bc	15118	Pohlbach	1	Hanner insem Haus stihn 3 schiennr Äpelbäumcher mat ruden Äpelcher.
bc	15137	Kautenbach	1	Henna usem Haus stehn drei schöne Apelbämcher met rote Äpelcher.
bc	15334	Kirchberg (Hunsrück)	1	Hinner unserem Haus schdehn drei scheene Äbbelbäämcher mit roore Äbbelcher.
bc	15349	Ellern (Hunsrück)	1	Hinnig usem Haus stehn dreu schöne Äbbelbämcher met rohre Äbbelcher.
bc	1536	Heidlauken (Bugorki)	1	Hinder onsem Hus stoahne drö schöne Aeppelböhm met rode Aepelkis.
bc	15365	Bingen am Rhein	1	Hinned unserem Haus stehn drei schene Äppelbämcher mitt rothe Äppelches.
bc	15394	Finthen	1	Hinner unserm Haus stahn drei schöne Eppelbämcher mit rothen Eppelcher.
bc	1540	Heinrichswalde	1	Hinder ons Hus stahne dree schöne Aeppelbömkis mit rode Aeppelkis.
bc	15418	Schneeberg (Sněžník)	1	Hinta unse Hause stinn drei schene Äppelbäme mit klene ruten Äppeln.
bc	15503	Zettel (Sedlo)	1	Hinn(e)r uns(a)rm Hause stih'n drei schiene Äppelböhm(e)r mit rut'n App'ln.
bc	1552	Pazuizen	1	Hinder ons Hus stahne dre hübsche Äppelbömkis met rode Äppelkis.
bc	15538	Wisterschan (Bystřany)	1	Hinter unsern Haus stiehn drei schene Äppelbeeme mit rut'n Äppelchen.
bc	15550	Malschen (Malečov)	1	Hinnt'r unsarn Hausa stiehn drai schinna Äppelbeema mit rutn Äppeln.
bc	15638	Lukawetz (Lukavec)	1	Hindr unse Hause stien drei scheene Äppelbejma mit rutn Äppln.
bc	1565	Gierver Lauken	1	Hinder ons Huus stahne dree schöne Eppelbeemkes mett rode Eppelkes (Äppelke). 
bc	15681	Neudorf (Vrchběla)	1	Hindr unsn Hausa stiehn drei schiena Epflbejma mit rutn Eppln.
bc	15685	Gastorf (Hoštka)	1	Hinder unse Hause stiehn drei schiene Äpfelbeinn mit ruten Äpeln.
bc	15690	Wegstädtl (Štětí)	1	Hindr unsen Hause stiehn drei schiene Äpplbejme mit rutn Appln.
bc	1571	Schmalleningken	1	Hinder ons Hus stoain dre schöne Aeppelbömkes mött rode Aeppelkes. 
bc	15725	Nixdorf (Mikulášovice)	1	Hindr unsn Hauso schtnihn drei schiehno Äpplbejmo mit rutn Äppchln. 
bc	1573	Groß Dirschkeim (Donskoye)	1	Hinda onsem Huß stohne dre Aeppelbemkes mett rode Aeppelkes.
bc	15751	Rückersdorf (Dolní Řasnice)	1	Hindr unsn hause stin drei schine äplbejme mit rude äple.
bc	1578	Rantau (Zaostrov'Ye)	1	Hinda onnsem Hus stoane der Appelbömkens mit rode Äppelkens. 
bc	158	Polczyn-Zdroj	1	Hinne usem Huhs stan drei schön Äppelböhm mit rohde Aeppelkes.
bc	1580	Schulstein (Vol'Noe)	1	Hinda onsem Hus stoann dre schöne Äpelbömkes met rodi Äpelkes. 
bc	15807	Kamnitz-Neudörfl (Kamenická Nová Ví	1	Hinda unsa Hause stinn drei schiene Äbblbejma mit plenn rute Äbble.
bc	15824	Zwickau (Cvikov)	1	Hindr unsn Hause stiehn drei schiene Äppelbeümer mit rutn Äppchler. 
bc	15847	Christophsgrund (Kryštofova Údolí)	1	Hintr onsern Hause stiehn 3 hübsche Äppelbejme mit rutn Äppeln. 
bc	15858	Gränzendorf (Hraničá)	1	Hinndr uns'n Hause steihn drei scheina Äpplbajim mir rutn Äpplen.
bc	1588	Alt Susimilken (Tarassowka)	1	Hinder onsem Hus stonn dre schöan Aeppelböm mit rode Aeppelle.
bc	15971	Puletschnei (Pulečný)	1	Hindr unse Hause stiehn drei schiene Äpplbejme mit rutn Äpperlen.
bc	15975	Graber (Kravaře)	1	Hindr unsn Hausa stiehn drai schiena Eppelbema mit rode Eppeln. 
bc	15989	Thammühl (Staré Splavy)	1	Hindr unsen Hausa stiehn drei schiena Äppelbäuma mit ruten Äppeln.
cd	15995	Proschwitz (Česká Proseč)	1	Hinde unse Hausr stiehn drei schiene Äpfelbäumr mit ruten Äppeln. 
cd	16007	Harrachsdorf (Harrachov)	1	Hender onsen Hause stiehn drei schiene Äppelbejme met ruhten Apperlen.
cd	16015	Witkowitz (Vítkovice)	1	Hende onse Hausa stiehn drei schiane Äppelbema mit rute Äppln.
cd	16050	Forst (Fort)	1	Henda oußm Haus stiehn drei schiene Äpplbäm mit rütn Äppolan.
cd	16063	Gabersdorf (Libeč)	1	Hender onserm Hause stiehte drei schiene Apelbejme mit ruta Äpalan. 
cd	16083	Bodisch (Bohdašin)	1	Hindo unsm Hause stiehn drei schiene Äplbäme met ruta Äpalan. 
cd	16139	Zwitschin (Zvičina)	1	Hender onserm Haus stiehn drei schiene Äpplbäm mit ruta Äppln.
cd	16154	Großbock (Velká Bukovina)	1	Hundo onsam Hause stien drei schiene Apelbäm mit ruta Äpalan.
cd	16179	Schmiedeberg (Kovářská)	1	Hinter unerm Haus stenne drei schiene Äpplbem mit rute Äppeln.
cd	1626	Tulpeningken (Zarečnoe)	1	Hinder ons Hus stahne dre hübsche Eppelbemkes möt rode Appelkes.
cd	16276	Waitzengrün (Loučná)	1	Hinta unan Haus stäina drei schäina Eplbaima mit roun Epeln.
cd	1628	Wisborienen (Livny)	1	Hinder ons Hus stoan drei schene Eppelbemkes met rode Eppelkes.
cd	16298	Sittmesgrün (Mezirolí)	1	Hinta unnan Haus stänga drei schöina Epelbaima mit raun Epalan.
cd	16322	Petersdorf (Petrov)	1	Hinter unsre Haus staeht a Opöbam mit routn Öpön.
cd	16338	Podletitz (Podlesice)	1	Hinter ummer Haus stanna drei schenna Epplbeima mit rote Eppelbam.
cd	16442	Kropitz (Krapice)	1	Hinta unan Haus stenga drei schöi(n) Epflbeima mit rau Epfalan.
cd	16470	Ebersfeld (Podlesi)	1	Hinter unsern Häusl san dra Äpfelbaum mid routen Öpfeln.
cd	16491	Rabensgrün (Haje)	1	Hinta unern Haus stenga drei schöine Äpflbeime mit roun Apfilan. 
cd	16523	Lintsch (Hlineč)	1	Hinta unan Haus stenga drei schaena Epflbaema mit kloin ron Epalan. 
cd	1654	Postnicken (Zalivnoe)	1	Hinda onsem Hüs stonn dre schöne Aepelböhmkes met rode Aepelkes. 
cd	16602	Klotantschen (Kotaneč)	1	Hinta unnan Haus stenga drei Epplbaam mit routn Eppalan.
cd	16610	Tschernowitz (Černovice)	1	Hinner unsern Haus steh drei Eppelbamer mit ruten Eppeln.
cd	16625	Hawran (Havraň)	1	Hinr unsrn Haus stieh drei schiene Äppelbamer mit rutn Äppeln.
cd	16636	Liebshausen (Libčeves)	1	Hinter unsern Hause stiehn drei schiene Äppelbemer mit ruten Appeln.
cd	1664	Labagienen/Haffwinkel (Zalivino)	1	Hinda onsem hus stane dre schöne Aepfelbemkes met rode Aeppelkes.
cd	16670	Priesen (Březno)	1	Hinter unserm Haus stenna drei schane Eppelbamer mit ruta Eppeln.
cd	16689	Libeschitz (Liběšice)	1	Hintar unnarn Haus steune drei schene Epplbeimar mit rute Eppeln.
cd	16725	Leschkau (Ležky)	1	Hinda unnan Haus schdänne drei scheine Ebelbeime mid roude Ebeln.
cd	16739	Pschoblik (Pšovlky)	1	Hinter unern Haus stenga drei schena Eppelbeima mit rot'n Eppale(r)n.
cd	16751	Prag-Smichow (Smíchov)	1	Hinter unserem Hause stehn drei schöne Apfelbämen mit roten Äpfeln.
cd	16755	Weißbach (Bílý Potok)	1	Hender ensam Hause stiehn drei schinne Äppelbäme mit ruta Äppalan.
cd	16770	Schediwy (Šediviny)	1	Hendr onsm Hause stien drei schiene Epplbeme mit ruta Eppalan.
cd	16775	Friedrichswald (Orlické Záhoří)	1	Hendr onsen Hause stiehn drei schiene Äpplbäme mit ruta Äppalan. 
cd	16801	Böhmischdorf	1	Hendr ensam Hause stiehn drei schiene Äpplbäme mit rutn Äppalan.
cd	16814	Rokitnitz (Rokytnice)	1	Hender onserm Hause stiehn drei schiene Äppelbäume mit ruta Äpperlan.
cd	1683	Kreuzingen (Bol'Shakovo)	1	Hinder onsem Hus staone dre schoene Aeppelbemkes met rode Aeppelkes.
cd	16876	Nieder-Ullersdorf (Dolní Boříkovice	1	Hindr unsrm Hause stiehn drei schiene Oppelbääme mit ruta Äpplan.
cd	16889	Heinzendorf (Hynčice Nad Moravou)	1	Hender onserm Haus stiehn drei schiena Äpobam met rutn Apolen.
cd	16907	Karlsdorf	1	Hinta unsan Haus sten drae seena eplbaem met ruetn epln.
cd	16932	Kuhberg	1	Hender onsern Hause stiehn drei schiene Äppelbämlan mit route Äppalan.
cd	16949	Rausen (Rusín)	1	Hender onsan Hause stihn drei schune Äppelbäme mett ruta Äppelan.
cd	1698	Buttkuhnen (Pokrovskoe)	1	Hinder ons Hus stoane drei hübsche Äppelbemkis met rode Äppelkes.
cd	16991	Breitenau (Bretnová Široká Niva)	1	Hender onsern Haus stiehn drei schiene Äppelbäm met ruten Appalan.
cd	17012	Lobenstein (Úvalno)	1	Hendr onsrn Haus schtijn draj Äpplbajme met ruetn Äppln.
cd	17029	Lohhäuser (Slatina)	1	Hinta unan Haus stenga drai schöi Epflbaima mit ruu(d)n Epfalan.
cd	17061	Deutsch Thomaschlag (Německé Domasl	1	Hinta unnan Haus stenga dra schäina Öpflbeima mi(t) routam Öpfle.
cd	17075	Polinken (Polínka)	1	Hinta unan Haus stenga drei schöine Öpfelbaima mit raute Öpfalan.
cd	1708	Baltruschatschen (Jakovlevo)	1	Hinder ons Hus stoane dree schöne Aeppelbömkes möt rode Aeppelkes. 
cd	17138	Albersdorf (Písařova Vesce)	1	Hinta unan Haus stengna drei schöin Epfelbeimer mit routn Epfalän. 
cd	17151	Damnau	1	Hinta unan Haus stenga drei schäin Öpflbaima mit rotn Öpfln.
cd	17174	Piwana (Piňovany)	1	Hinta unnan Haus stenga drei schöina Epflbaema mit raute Epfalan.
