Index	Bogennummer	REDE_Namen	Sprache	WS23::Transliteration WS23
bc	13745	Jugowa	1	Mir sein müde und hoan durscht.
bc	13830	Wlodowice	1	Mr sein miede on han durscht.
bc	13869	Biernacice	1	Bir sein mide un hon grußa Durst.
bc	13887	Rzymiany	1	Bir sein müde und hohn dorscht.
bc	13898	Szadurczyce	1	Br sein mihde und hoan dorscht.
bc	13929	Stoszowice	1	Mir sein müde und hon dorscht.
bc	13996	Lutomia Gorna	1	Mer sein mide u honn durscht.
bc	14023	Roztocznik	1	Wir sein müde und hön durst.
bc	1403	Dobieszewo	1	Wi sinn mör ua hewwa döst.
bc	14034	Lipowa	1	Br sain müde und hoan durscht.
bc	14074	Michalow	1	Wir sän mide und hoan durst.
bc	14092	Karczow	1	Wir sein müde und hon durst.
bc	14159	Jutrzyna	1	Mir sein müde und hon durscht,
bc	1417	Rydzewo	1	Wi sünn mör u hewwe döst.
bc	14234	Brzoza	1	Bir sein müde und hoan durst.
bc	14250	Jaczkowice	1	Bir sein mide und hon durst.
bc	14275	Piastowice	1	Wir sein müde und hon durst.
bc	14305	Bozanow	1	Mir sein müde und hohn durst.
bc	1432	Rzepowo	1	Wie sin möd un hewa döst.
bc	14321	Rogow Sobocki	1	M'r sin miad a ha durscht.
bc	14382	Wölfelsdorf (Wilkanów)	1	Mir sein müde on hon dorscht.
bc	1442	Lubowo	1	Wi sünd mäud u hewwe döß.
bc	14449	Thröm (Trebom)	1	Wir sein mid ons hun durscht.
bc	14458	Szczytna	1	Mir sein müde on hon dorst.
bc	14471	Jaszkowa Gorna	1	Me sein müde oa hon dorscht.
bc	14486	Nadziejow	1	Wir send müde und hohn dorst.
bc	145	Smardzko	1	Wie sünn meur u hewwe Döst.
bc	14505	Piorunkowice	1	Bir sein mide und hohn Dorscht.
bc	1451	Steinforth (Brodźce)	1	Wi sunn möd ua hewwä dösst.
bc	14537	Bielice	1	Wir sein müde on hon dorscht.
bc	14560	Siemianowice Slaskie	1	Mer sein mide und hon durst.
bc	1461	Wegorzewo Szczecineckie	1	Wie sünd mäud un häwä durst.
bc	14613	Nohfelden	1	Mer sen mid un ham Durscht.
bc	14635	Erzweiler	1	Mer sinn mid un hen Dorscht.
bc	14670	Nussbach	1	Mehr sein mied unn hunn dorscht.
bc	14693	Dannenfels	1	Mehr sein müd und hun dorscht.
bc	14724	Monsheim	1	Wer sein müd un hen dorscht.
bc	14752	Sankt Matthias	1	Mer sein mihd onn hönn Dorschd.
bc	14955	Bescheid	1	Mir säi meid un hun Duscht.
bc	14971	Allenbach	1	M'r sen meid on hon durscht.
bc	1499	Stara Rzeka	1	Wie sein meed u hebbe doast.
bc	14999	Berschweiler bei Kirn	1	Mir sinn müd unn honn durscht.
bc	15018	Bad Sobernheim	1	Mer sein mid un hon dorscht.
bc	15042	Neu-Bamberg	1	Mer sein müd u hun dorscht.
bc	15066	Bechtolsheim	1	Merr sein müd unn hunn dorscht.
bc	15088	Bollendorf	1	Mer sein net mer ann hunn duscht.
bc	15096	Preist	1	Mer sein möd on hon doescht.
bc	15118	Pohlbach	1	Mir sehn müd unn han duscht.
bc	15137	Kautenbach	1	Wia senn miet onn honn Durscht.
bc	15334	Kirchberg (Hunsrück)	1	Mer sinn mied un honn doorschd.
bc	15349	Ellern (Hunsrück)	1	Mer sin müd unn honn dorscht.
bc	1536	Heidlauken (Bugorki)	1	Wi sönn möd on hebbe darscht.
bc	15365	Bingen am Rhein	1	Mur sein müad unn haben durscht.
bc	15394	Finthen	1	Wer sein müd un han dorscht.
bc	1540	Heinrichswalde	1	Wie send meed un hebbe derscht.
bc	15418	Schneeberg (Sněžník)	1	Mir sein miede und hamm durscht.
bc	15503	Zettel (Sedlo)	1	M(i)r sei müde un hon dorscht.
bc	1552	Pazuizen	1	Wi send möd un hebbe dürscht.
bc	15538	Wisterschan (Bystřany)	1	Mir sein miede und hom dorscht.
bc	15550	Malschen (Malečov)	1	Wir sain müda un hon durscht.
bc	15638	Lukawetz (Lukavec)	1	Mir sein miede und hon durscht.
bc	1565	Gierver Lauken	1	Wie senn meed un hebbe derscht.
bc	15681	Neudorf (Vrchběla)	1	Mier sein mieda und ham drscht.
bc	15685	Gastorf (Hoštka)	1	Mir sein müde und hon durscht.
bc	15690	Wegstädtl (Štětí)	1	Mir sein miede und hon Durscht.
bc	1571	Schmalleningken	1	Wi sonn med un hebbe därscht.
bc	15725	Nixdorf (Mikulášovice)	1	Mir sein miedo und honn doscht.
bc	1573	Groß Dirschkeim (Donskoye)	1	Wi sent med on hebbe derscht.
bc	15751	Rückersdorf (Dolní Řasnice)	1	Mer sein müde un hon dorscht.
bc	1578	Rantau (Zaostrov'Ye)	1	Wi sen med onn hebbe derrscht.
bc	158	Polczyn-Zdroj	1	Wi sünn mäud u hewwe döst.
bc	1580	Schulstein (Vol'Noe)	1	Wi send meed on hebbe derscht.
bc	15807	Kamnitz-Neudörfl (Kamenická Nová Ví	1	Mi sein miere un honn duscht.
bc	15824	Zwickau (Cvikov)	1	Mir sein mide und h(ö)n d(ö)rscht.
bc	15847	Christophsgrund (Kryštofova Údolí)	1	Mjär sein müdo und hon Doscht.
bc	15858	Gränzendorf (Hraničá)	1	Mr sein muide und hom dorscht.
bc	1588	Alt Susimilken (Tarassowka)	1	Wie sind möd on hebbe därscht.
bc	15971	Puletschnei (Pulečný)	1	Mr sein miede und honn dorscht.
bc	15975	Graber (Kravaře)	1	Mr sain mida und honn doscht.
bc	15989	Thammühl (Staré Splavy)	1	Mir san müda und hon durscht.
cd	15995	Proschwitz (Česká Proseč)	1	Wer pin müdö und hon dorscht.
cd	16007	Harrachsdorf (Harrachov)	1	Mr sein miede on honn dorscht.
cd	16015	Witkowitz (Vítkovice)	1	Mer sein mieda on hon do(r)scht.
cd	16050	Forst (Fort)	1	Mir sein mied an honn durscht.
cd	16063	Gabersdorf (Libeč)	1	Mir sein müde on hon dorscht.
cd	16083	Bodisch (Bohdašin)	1	Me sein müde on hon dascht.
cd	16139	Zwitschin (Zvičina)	1	Mir sein mied an hon dorscht.
cd	16154	Großbock (Velká Bukovina)	1	Mir sein müde on hon dorscht.
cd	16179	Schmiedeberg (Kovářská)	1	Mir sei mied un hem darscht.
cd	1626	Tulpeningken (Zarečnoe)	1	Wie sönnd med und hebbe derscht.
cd	16276	Waitzengrün (Loučná)	1	Wir san mäid u haum durscht.
cd	1628	Wisborienen (Livny)	1	Wie sön med on hebbe derscht.
cd	16298	Sittmesgrün (Mezirolí)	1	Mia sann möid u homm duascht.
cd	16322	Petersdorf (Petrov)	1	Mir sen mai und hon duascht.
cd	16338	Podletitz (Podlesice)	1	Mir sei mie und hom dorscht.
cd	16442	Kropitz (Krapice)	1	Mia san möid u ham hunga.
cd	16470	Ebersfeld (Podlesi)	1	Wir san möid und hobn durscht.
cd	16491	Rabensgrün (Haje)	1	Mia san miid u hobm durscht.
cd	16523	Lintsch (Hlineč)	1	Wia sen mae a hom Tuascht.
cd	1654	Postnicken (Zalivnoe)	1	Wie send med onn hebbe derscht.
cd	16602	Klotantschen (Kotaneč)	1	Mia sen mej und homm dorscht.
cd	16610	Tschernowitz (Černovice)	1	Mir sein müd und hom dorscht.
cd	16625	Hawran (Havraň)	1	Mir sei mied un hom dorscht.
cd	16636	Liebshausen (Libčeves)	1	Mir sein miede un hobn durscht.
cd	1664	Labagienen/Haffwinkel (Zalivino)	1	Wie send med on hebbe derscht.
cd	16670	Priesen (Březno)	1	Wir sei mide un hoabm durscht.
cd	16689	Libeschitz (Liběšice)	1	Mir sei mid un hom dorscht.
cd	16725	Leschkau (Ležky)	1	Mia senn mei und homm dorschd.
cd	16739	Pschoblik (Pšovlky)	1	Mir sei mid und hom dorscht.
cd	16751	Prag-Smichow (Smíchov)	1	Mir sind müde un haba durst.
cd	16755	Weißbach (Bílý Potok)	1	Wir sein mide ond hoan dorscht.
cd	16770	Schediwy (Šediviny)	1	Med sein mide on hon darscht.
cd	16775	Friedrichswald (Orlické Záhoří)	1	Mr sän miede oan hoan dascht.
cd	16801	Böhmischdorf	1	Wr sein miede ond hon dorscht.
cd	16814	Rokitnitz (Rokytnice)	1	Mir senn müde on honn dorscht.
cd	1683	Kreuzingen (Bol'Shakovo)	1	Wie sönd med on hebbe Derscht.
cd	16876	Nieder-Ullersdorf (Dolní Boříkovice	1	M'r sein müde on hon dorscht.
cd	16889	Heinzendorf (Hynčice Nad Moravou)	1	Mir sein mied on hon dorscht.
cd	16907	Karlsdorf	1	Ba saen mit und hon durst.
cd	16932	Kuhberg	1	Bir sein müde und hon Diascht.
cd	16949	Rausen (Rusín)	1	Wir sain mide und hun dorscht.
cd	1698	Buttkuhnen (Pokrovskoe)	1	Wie send med un hebbe dorscht.
cd	16991	Breitenau (Bretnová Široká Niva)	1	Bir sein mied und hon durst.
cd	17012	Lobenstein (Úvalno)	1	Bir sein mide und hon doscht.
cd	17029	Lohhäuser (Slatina)	1	Mia san möid u hom duarscht.
cd	17061	Deutsch Thomaschlag (Německé Domasl	1	Mir san möid u hom durscht.
cd	17075	Polinken (Polínka)	1	Mia san möid und hom durst.
cd	1708	Baltruschatschen (Jakovlevo)	1	Wie sänd möd on hebbe derscht.
cd	17138	Albersdorf (Písařova Vesce)	1	Mia san möid u hom duarscht.
cd	17151	Damnau	1	Wia san müd und hobm durscht.
cd	17174	Piwana (Piňovany)	1	Moid sama und durscht hom ma.
cd	17178	Kottiken (Chotíkov)	1	Wia(r) sän meid und häm Durscht.
cd	17244	Dianaberg (Diana)	1	Mia san möid und hom en Durscht.
cd	17266	Wiedlitz (Vidice)	1	Mia san möid und ham duascht.
cd	17273	Honositz (Honezovice)	1	Mia san mejt und hom durscht.
cd	17281	Dobrzan (Dobřany)	1	Mia san möid und hom duarscht.
cd	17306	Blisowa (Blížejov)	1	Wia san mejt und hom Durscht.
cd	17309	Hilbeten	1	Mir sei mied un hom durscht.
cd	17325	Schönwald (Strážná)	1	Mir sein mide on hon Dorscht.
cd	1733	Rottenen (Raktino)	1	Wie send meed onn hebbe därscht.
cd	17374	Ober-Ullischen (Horní Olešná)	1	Mir sein mied un hen durscht.
cd	17389	Bergstadt (Horní Město)	1	Wer sein hund mied und heam an (?)inchs durscht.
cd	1741	Pojerstieten (Kolodcy)	1	Wie send med on hewe derscht.
cd	17433	Ranigsdorf (Linhartice)	1	Mir san meit un hom duscht.
cd	17442	Müglitz (Mohelnice)	1	Mir sein maöde un ham durscht.
cd	17460	Ribnik (Rybniček)	1	Mir sein mid und hon durscht.
cd	17468	Stangendorf (Vendolí)	1	Mir sein muid un hom Durscht.
cd	1747	Beydritten (Pervomajskij)	1	Wi sönd möd un hebbn derscht.
cd	17504	Neu-Biela (Lavičné)	1	Mr sein muit und hom Duascht.
cd	17512	Schlettau (Slatina)	1	Mir sane mait un hom durscht.
cd	17520	Runarz	1	My sain mit un han Dust.
cd	17521	Nebotein (Hnĕvotín)	1	Mi(a) sa müad und hom'n Du(a)scht.
cd	17568	Tillendorf (Tylov)	1	Bir sein mied und hoan durscht.
cd	1758	Brasdorf (Antonovka)	1	Wi send meed on hebbe derrscht.
cd	17585	Mladetzko (Mladecko)	1	Bir sein mid und hon durscht.
cd	17643	Seibersdorf (Bělá)	1	Bir heint mied un hon durscht.
cd	17659	Bernhau (Barnov)	1	Bir sein müd un han durscht.
cd	17680	Klantendorf	1	Wr sein mied aon haon duescht.
cd	17687	Engelswald (Mošnov)	1	Mir sein mied on hon duescht.
cd	17698	Nirklowitz (Mrsklesy)	1	Sin mid und houn durscht.
cd	17713	Punkendorf (Boňkov)	1	Bier sein müd un hon duscht.
cd	1772	Groß Goldbach (Slavinsk)	1	Wie send med on hebe dörscht.
cd	17726	Halbendorf (Polouvsí)	1	Mir sein mid oan hoan durscht.
cd	17737	Senftleben (Ženklava)	1	Mir sein mied on hon durscht.
cd	-17739	Polanka Wielka	1	Wir sind müd u hun Dorscht.
cd	-17744	Bulowice	1	Wir sein mied und han Durst.
cd	-17746	Chocznia	1	Mir ham a mäid und hama dursti.
cd	-17749	Alt-Bielitz (Stare Bielesko)	1	Wjer sen schwash an hon Döscht.
cd	17759	Linz (Mlýnec)	1	Wia san möi und hom durscht.
cd	17782	Kohlheim (Uhliště)	1	Mia san meid und homan an duascht.
cd	17792	Čachrau (Čachrov)	1	Mia sama mejd und homa duascht.
cd	17801	Hurkental (Hůrka)	1	Mir sin miad un hann durst.
cd	17824	Rotsaifen (Červená)	1	Miad sama und an durscht home a.
cd	17832	Winterberg (Vimberk)	1	Mia sann miad und haum an duascht.
cd	17843	Sehrlenz (Ždírec)	1	Bi(a) san mojd u houm du(a)st.
cd	17854	Irsching (Jiřín)	1	Mia san miad un ham durscht.
cd	17862	Hilbersdorf (Jihlava-Heroltice)	1	Wi san oplagt und hom en durscht.
cd	17876	Sollowitz (Salavice)	1	Wir san möjd und hobn durscht.
cd	17878	Stannern (Stonařov)	1	Wer san mott und hoben durscht.
cd	17881	Riegerschlag (Lodhéřov)	1	Mir san mod un durschdi.
de	17882	Wenkerschlag (Dolní Radouň)	1	Mir san mod un houm an durscht.
de	17884	Buchen (Buk)	1	Mie san mod un houm durscht.
de	17895	Hosterschlag (Člunek)	1	Wir san mod un houm durl (durscht).
de	17898	Lipolz (Lipolec)	1	Mir san med and haum an durti.
de	17940	Czernowitz (Černovice)	1	Mir san mied (mott) und houm duascht.
de	17942	Gundrum (Komořany)	1	Bia san miad und hom Duascht.
de	17956	Prahlitz (Pravlov)	1	Mir san müad und hobn duascht.
de	17961	Woikowitz (Vojkovice)	1	Mr san müad u duast ham mer a.
de	17967	Sub-Lechnitz (Lechnica)	1	Mier sinn miht unt hon durscht.
de	17968	Topportz (Toporec)	1	Bir sain mied unt hon n duoscht.
de	17972	Hobgard (Chmeľnica)	1	Bir sei bar miede ont hober sehr a Durscht.
de	17981	Neu Walddorf (Nová Lesná)	1	Bir zaen miid ond hoon Durscht.
de	17993	Durelsdorf (Tvarožná)	1	Bir sein mid und duoschtig.
de	17999	Leutschau (Levoča)	1	Bir sein mid und hon Durscht.
de	180	Galowo	1	Wie sünd moid u hewwe dößt.
de	18000	Zipser Neudorf (Spišská Nová Ves)	1	Wir sahn mied und hon Durscht.
de	18001	Wagendrüssel (Nálepkovo)	1	Bie sein mid ound duestich.
de	18003	Göllnitz (Gelnica)	1	Bie sein mid und hobn duescht.
de	18004	Dobschau (Dobšiná)	1	Bier sein müd und och duastich.
de	-18008	Schmöllnitz (Smolník)	1	Bie sei ba miet und sein duijschtich.
de	18010	Metzenseifen (Medzev)	1	Bie sain mühd es düesat ons.
de	18013	Buchwald (Bučina)	1	Mia san miad und hom an durscht.
de	18018	Schattawa (Záton)	1	Mia sant miad und hom an durscht.
de	18028	Zaborsch (Záhorí)	1	Mi san mod und höum en duascht.
de	18058	Hirschbergen (Hiršperky/Jeleni)	1	Mir san mod und houm durscht.
de	18064	Honetschlag (Hodňov)	1	Mia sam mod und durschti.
de	18091	Kollerschlag	1	Mia han miad und ham duast.
de	18095	Sankt Thoma (Svatý Tomáš)	1	Mir sama möid und homma an duascht.
de	18101	Hohenfurth (Vyšší Brod)	1	Mia san müad und ham durscht.
de	18132	Hummeln (Homole)	1	Miar san müad und hobn an durscht.
de	18135	Rudolfstadt (Rudolfov)	1	Wir san müid und hobn n durst.
de	18144	Gross-Radischen	1	Mir san miad und ham an Durscht.
de	18188	Priethal (Prídolí)	1	San ma mot und haum a duascht.
de	18192	Gollnetschlag (Klení)	1	Wir sen mied und hau(b)m durscht.
de	18210	Weissenbach (Vysné)	1	Miar san müad und hobn an duarscht.
de	18218	Langschwarza	1	Mia soan miad und haun an duascht.
de	1829	Rudszen (Poltavskoe)	1	Wie sent med un hebbe derscht.
de	18290	Unterwald	1	Mia san müat u hom om durst.
de	18296	Bad Grosspertholz	1	Mir san müad und hoam an Durst.
de	18310	Oberstrahlbach	1	Mir san mird und hoam an durscht.
de	18359	Waldkirchen	1	Mir san müad und haben an durst.
de	18364	Hafnerluden (Lubnice)	1	Mir san miad und ham an durscht.
de	18367	Schiltern (Štítary)	1	Miad san mr und an durscht hoon mr.
de	18407	Töstitz (Těšetice)	1	Mir san miad und hom durscht.
de	1842	Warupönen (Fëdorovka)	1	Wie send med un hebbe durscht.
de	18432	Dietmanns	1	Mia san mid und hom durschd.
de	18441	Schirmannsreith	1	Mia san miad und hom an duascht.
de	18454	Hofern	1	Mir san miad und hom an durst.
de	185	Jelnia	1	Wi sin möd u häwwa dost.
de	18508	Gerstenfeld (Ječmeniště)	1	Mia san miad und hom durscht.
de	18525	Franzen	1	Mia san(d) miad und ham(d) Duaschd.
de	18534	Rosenburg	1	Mir san müad und ham an Dürst.
de	18554	Oberdürnbach	1	Mir san miad und hobm an durscht.
de	18559	Aspersdorf	1	Mia san miad und haum an duascht.
de	18607	Damnitz (Damnice)	1	Mia san miad und hom an durscht.
de	18627	Tracht (Strachotín)	1	Mir san mirt und hom an turscht.
de	18637	Saitz (Zajecí)	1	Mir san miand und hobn durscht.
de	18642	Höflein an der Thaya (Hevlín)	1	Wua san dalei u hom duascht. 
de	18672	Stützenhofen	1	Mio san mid und houm durscht.
de	18686	Bernhardsthal	1	Mie sen mied u ham dauscht.
de	18701	Pyhra	1	Müad sam ma u an Durscht homa.
de	18707	Wilfersdorf	1	Mir san müad u hom an duascht.
de	18716	Palterndorf	1	Wir san darbi und hab an Durscht.
de	18753	Münchwies (Vrícko)	1	Wie sei sea mid, ins djiaschat uns tea [??].
de	18759	Bettelsdorf (Solka)	1	Bija saj mit ont hon douscht.
de	18763	Oberstuben (Horná Stubna)	1	Bir zomr mud ont hon durst.
de	18767	Krickerhäu (Handlová)	1	Bir sain müd ond hom an durscht.
de	18773	Deutsch-Litta (Kopernica)	1	Baj sei mauid ons hemm durscht.
de	18774	Hochwiesen (Vel'Ké Pole)	1	Bia sai müd und hom duascht.
de	18786	Sankt Georgen bei Obernberg am Inn	1	Mir hand müad und ham an durscht.
de	18800	Hochburg	1	Mia send miet und hem an durscht.
de	18805	Pischelsdorf am Engelbach	1	Mia send miad u hebet en duast.
de	18846	Niederkappel	1	Miar san müad und habm an Duarst.
de	18855	Niederwaldkirchen	1	Mia hand müad u. han durscht[?ː]
de	18902	Dorf an der Pram	1	Wie san müad und ham an durscht.
de	18910	Michaelnbach	1	Mir san müad u han durscht.
de	18923	Alkoven	1	Miá sán miád und haum Duáscht.
de	1895	Königlich Damerau	1	Wie send med on hebbe derscht.
de	18984	Arnberg	1	Mir san miad und ham an duascht.
de	18987	Rackering	1	Mir san miad und ham an duascht.
de	19003	Pennewang	1	Mia han miad und håm an Durst.
de	19011	Sipbachzell	1	Mia sán miád und ham án Durscht.
de	1904	Pesseln	1	Wie sönn möhd onn hebbe därscht.
de	19070	Reichenau im Mühlkreis	1	Mia han müad und haum Duaschd.
de	19080	Gutau	1	Mia san müad u. habn Durst.
de	19085	Hackstock	1	Mia san müad und ham an durscht.
de	19096	Traunstein	1	Mir san müad und hobn an durst.
de	19138	Maria Laah	1	Mir san müad und haben an durscht.
de	19144	Haag	1	Mia sand miad und habn an durst.
de	19154	Amstetten	1	Mia san müad und haubm an Duascht.
de	19163	Wieselburg	1	Miar san miad und haum an duarscht.
de	1919	Groß Gerlauken (Vjazovka)	1	Wir sönd möd onn hebbn dorst.
de	19225	Steyregg	1	Mir san müad und ham durscht.
de	19233	Schwertberg	1	Mia san miad und hom on duast.
de	1924	Pakallnischken (Suvorovo)	1	Wie send möd on häbbe därscht.
de	19245	Bad Kreuzen	1	Mia san miad, hobn an durst.
de	19257	Altenmarkt	1	Mir san miad u haum an Durscht.
de	19301	Els	1	Mir san scho(n) miad und hobn an duascht.
de	19311	Gneixendorf	1	Mia san miad und hoam en Turscht.
de	19322	Fels am Wagram	1	Mia san müad u hom durscht.
ef	19334	Oberhautzental	1	Wir san miad u hoan an durscht.
ef	19401	Schönbühel an der Donau	1	Mir sand müad und haben an duascht.
ef	19404	Karlstetten	1	Mia san müad und hom an duaschd.
ef	19419	Würmla	1	Mie son miad und hom an duascht.
ef	19429	Ried am Riederberg	1	Mir san miad und haben durscht.
ef	19479	Mank	1	Mir ßan miard und hom an durscht.
