Index	Bogennummer	REDE_Namen	Sprache	WS39::Transliteration WS39
bc	15088	Bollendorf	1	Gih numen, de braunen Hond däaht d'r neißt
bc	15096	Preist	1	Ge nömmen, de braunen Hond dat der neischt
bc	15118	Pohlbach	1	Gih nummen de braunen Hund dät dar ne ist (?)
bc	15137	Kautenbach	1	Ge nore, da braune Hond dout da niks
bc	15334	Kirchberg (Hunsrück)	1	Geh nor, dä braun Hund dhut dehr neist
bc	15349	Ellern (Hunsrück)	1	Geh nor, dä braun Hund dhud d'r neueschd
bc	1536	Heidlauken (Bugorki)	1	Joah man di brun Hund deiht di nuscht
bc	15365	Bingen am Rhein	1	Geh nor, de braun Hund dhut der nicks
bc	15394	Finthen	1	Geh nor, der braun Hund thut der nix
bc	1540	Heinrichswalde	1	Gah man, de brune Hund deit di nuscht
bc	15418	Schneeberg (Sněžník)	1	Geh ok weta, da braune Hund tut da nischt
bc	15503	Zettel (Sedlo)	1	Gieh ok, der brau Hund tut dir nischt
bc	1552	Pazuizen	1	Gah man, de brune Hund deit die nuscht
bc	15538	Wisterschan (Bystřany)	1	Gieh ok, dar braune Hund mocht dar nischt
bc	15550	Malschen (Malečov)	1	Gieh ok, dar brauna Hund mocht dar nischt
bc	15638	Lukawetz (Lukavec)	1	Gie nar, dar braune Hund mocht dr nischt
bc	1565	Gierver Lauken	1	Gah man, de brune Hund deit die nuscht
bc	15681	Neudorf (Vrchběla)	1	Gie ock, dar brauna Hund tutt dr nischt
bc	15685	Gastorf (Hoštka)	1	Gie ok, der braune Hund mocht d'r nischt
bc	15690	Wegstädtl (Štětí)	1	Gieh ok, dr braune Heud tut dr nischt.
bc	1571	Schmalleningken	1	Goah man, dä brune Hund deit di nuscht
bc	15725	Nixdorf (Mikulášovice)	1	Gieh oko, dar brauno Hund tutr nischt
bc	1573	Groß Dirschkeim (Donskoye)	1	Goh man de brun Hund deit die nuscht
bc	15751	Rückersdorf (Dolní Řasnice)	1	Gi ok, dr braune hunt tut der nischt
bc	1578	Rantau (Zaostrov'Ye)	1	Joa man, de brun Hund deiht di nuscht
bc	158	Polczyn-Zdroj	1	Jah ma, dei brun Hund deet di nischt
bc	1580	Schulstein (Vol'Noe)	1	Go man, de brun Hund deit di nuscht
bc	15807	Kamnitz-Neudörfl (Kamenická Nová Ví	1	Gir hok, da braun Hund machta nischt
bc	15824	Zwickau (Cvikov)	1	Gieh ok, dar braune Hund tutt dr nischt
bc	15847	Christophsgrund (Kryštofova Údolí)	1	Gieh ok, dr braune Hund tut dr nischt
bc	15858	Gränzendorf (Hraničá)	1	Gieh ock, dar braune Hund tútt'tr nischt
bc	1588	Alt Susimilken (Tarassowka)	1	Go nu, de brune Hund deit die nuscht
bc	15971	Puletschnei (Pulečný)	1	Gieh ock, dar braune Hund tutt dr nischt
bc	15975	Graber (Kravaře)	1	Gie oka, dr brauna Hund mochtr nischt
bc	15989	Thammühl (Staré Splavy)	1	Gieh ok, dar brauna Hund tutr nischt
cd	15995	Proschwitz (Česká Proseč)	1	Gie ok, dar brauno Hund macht dr nischt
cd	16007	Harrachsdorf (Harrachov)	1	Gieh ok, da braune Hond macht dr nischt
cd	16015	Witkowitz (Vítkovice)	1	Gieh ok, də braunə Hund tutə nischt
cd	16050	Forst (Fort)	1	Gieh ok, da brauna Hund tut do nischt
cd	16063	Gabersdorf (Libeč)	1	Gieh ok der brauan Hund tut tr nischt
cd	16083	Bodisch (Bohdašin)	1	Gieh ock, do braune Hund tut to nischt
cd	16139	Zwitschin (Zvičina)	1	Gieok, da braune Hund tut dr nischt
cd	16154	Großbock (Velká Bukovina)	1	Gieh ock, da braune Hund tut dr(?) nischt
cd	16179	Schmiedeberg (Kovářská)	1	Gieh ner, dar brauna Hund tut dr nischt
cd	1626	Tulpeningken (Zarečnoe)	1	Gah man, dä brune Hund deit die nuscht
cd	16276	Waitzengrün (Loučná)	1	Gäi nu, d'braune Hund tout da niks
cd	1628	Wisborienen (Livny)	1	Goa man, de brune Hund deit di nuscht
cd	16298	Sittmesgrün (Mezirolí)	1	Gäih no, däa brauna Hund tout da nex
cd	16322	Petersdorf (Petrov)	1	Gaih när der brauner Hund taut dir nex
cd	16338	Podletitz (Podlesice)	1	Geh ner, der brauna Hund tut da nix
cd	16442	Kropitz (Krapice)	1	Gäih nea, dea brauna Hund tout(a) neks
cd	16470	Ebersfeld (Podlesi)	1	Göih ner zou, der braune Hund taut da negs
cd	16491	Rabensgrün (Haje)	1	Göih noa, der brauna Hund tout dea negs
cd	16523	Lintsch (Hlineč)	1	(Gea) Gaeh ma, dea brauna Hund tout da nix
cd	1654	Postnicken (Zalivnoe)	1	Goh man, de brun Hund deit die nuscht
cd	16602	Klotantschen (Kotaneč)	1	Gej no, der braunâ Hund tout da nix
cd	16610	Tschernowitz (Černovice)	1	Geh ner, der braune Hund dutr nischt
cd	16625	Hawran (Havraň)	1	Gieh ner, der braune Hund tutr nischt
cd	16636	Liebshausen (Libčeves)	1	Gieh ner, dar braune Hund tut dr nischt
cd	1664	Labagienen/Haffwinkel (Zalivino)	1	Ga man, de brune Hund deit die nuscht
cd	16670	Priesen (Březno)	1	Ge mer, der braune Hund moacht dr nischt
cd	16689	Libeschitz (Liběšice)	1	Geh ner der braune Hund tutar nix
cd	16725	Leschkau (Ležky)	1	Gei na, da brauna Hund daid da nix
cd	16739	Pschoblik (Pšovlky)	1	Geh na, der braune(r) Hund tut d(i)r nix
cd	16751	Prag-Smichow (Smíchov)	1	Geh' nur, der braune Hund tut dir nichts
cd	16755	Weißbach (Bílý Potok)	1	Gieh oach, da braune Hund tut'r nischt
cd	16770	Schediwy (Šediviny)	1	Gie ok, do braune Hund tutt dr nischt
cd	16775	Friedrichswald (Orlické Záhoří)	1	Gieh ok, dar braune Hund tutt dr nischt
cd	16801	Böhmischdorf	1	Gieh och, dr braune Hond tut'r nischt
cd	16814	Rokitnitz (Rokytnice)	1	Gih ok, dr braune Hund tut dr nischt
cd	1683	Kreuzingen (Bol'Shakovo)	1	Gah man, de brune Hund deit di nuscht
cd	16876	Nieder-Ullersdorf (Dolní Boříkovice	1	Gieh ma, da braune Hund tut'r nischt
cd	16889	Heinzendorf (Hynčice Nad Moravou)	1	Gieh och, dar brauna Hont tutr nischt
cd	16907	Karlsdorf	1	gêə-ox, dar brauna hunt tut-r nist
cd	16932	Kuhberg	1	Geh och dar braune Hond tut dr nischt
cd	16949	Rausen (Rusín)	1	Geh nur, dar braune Hond tut dir nischt
cd	1698	Buttkuhnen (Pokrovskoe)	1	Goa man, de brüne Hund deit die nuscht
cd	16991	Breitenau (Bretnová Široká Niva)	1	Gieh och, dar braune hond tut dr nischt
cd	17012	Lobenstein (Úvalno)	1	Gieh och, dar braune Hond tut dr nischt
cd	17029	Lohhäuser (Slatina)	1	Gäi no, dea brauna Hund teut da necks
cd	17061	Deutsch Thomaschlag (Německé Domasl	1	Göih no zaah, dea brauna Hund tout da nex
cd	17075	Polinken (Polínka)	1	Göi nua dea brauaa Hund tout da nix
cd	1708	Baltruschatschen (Jakovlevo)	1	Goa man, de beunr Hund deut du nuscht
cd	17138	Albersdorf (Písařova Vesce)	1	Gei no(a), dea'r brauna Hund tout dia'r necks
cd	17151	Damnau	1	Gäih no, dea brauna Hund tout da neks
cd	17174	Piwana (Piňovany)	1	Gäih nea, dea brauna Hund tout da nex
cd	17178	Kottiken (Chotíkov)	1	Gei nea(r), dea(r) brauna Hund tout da nix
cd	17244	Dianaberg (Diana)	1	Gäih no, də braunə Hund tout də neks
cd	17266	Wiedlitz (Vidice)	1	Gäih nea, dea brauna Hund touta nex
cd	17273	Honositz (Honezovice)	1	Gai nea, dea brauna Hund tout da neks
cd	17281	Dobrzan (Dobřany)	1	Gaih ma, dea brauna Hund tout da nex
cd	17306	Blisowa (Blížejov)	1	Gaeh nea, d'braune Hund tout da nex
cd	17309	Hilbeten	1	No gih ner, dr brauna Hund mocht der nix
cd	17325	Schönwald (Strážná)	1	Gieh ok, dr braune Hund tut dr nischt
cd	1733	Rottenen (Raktino)	1	Goh man, de briun Hund deiht die nuscht
cd	17374	Ober-Ullischen (Horní Olešná)	1	Giej och, dar brauna Hunjd tut dr nischt
cd	17389	Bergstadt (Horní Město)	1	Gie ah, der brauna Huni büßt dich nie
cd	1741	Pojerstieten (Kolodcy)	1	Goh nur, de brune Hund thuit dii nuscht
cd	17433	Ranigsdorf (Linhartice)	1	Gie ner, dr brano Hund mocht'a nix
cd	17442	Müglitz (Mohelnice)	1	Gih ner, der braune Hund macht nix
cd	17460	Ribnik (Rybniček)	1	Gieh och, dar braune Hund tut dir nischt
cd	17468	Stangendorf (Vendolí)	1	Gieh ner, dar brauna Hund tôut dr nix
cd	1747	Beydritten (Pervomajskij)	1	Goa man, de brun Hund deit di nuscht
cd	17504	Neu-Biela (Lavičné)	1	Gieh ner, dar brauna Hund mocht'r nix
cd	17512	Schlettau (Slatina)	1	Gieh ner, d brane Hund mocht d nix
cd	17520	Runarz	1	Gi ner, dar brauna Hund tut də nist
cd	17521	Nebotein (Hnĕvotín)	1	Geji nu(a) de(a) praun(a) Hund mocht d(a) nix
cd	17568	Tillendorf (Tylov)	1	Gi? oach, dar brauna Hund tutter nischt
cd	1758	Brasdorf (Antonovka)	1	Go man, de brun Hund deiht di nuscht
cd	17585	Mladetzko (Mladecko)	1	Geh och, dar brauna Hond tutt dr nischt
cd	17643	Seibersdorf (Bělá)	1	Geh och, dä brauna Hund tut där nischt
cd	17659	Bernhau (Barnov)	1	Geh och, dar braune Hund tut d'r nischt
cd	17680	Klantendorf	1	Gieh ok, dar braue Hond tutdr nischt
cd	17687	Engelswald (Mošnov)	1	Geh ôk, dar braunê Hond tutr nischt
cd	17698	Nirklowitz (Mrsklesy)	1	Geh och, d'brauner Hund mochter nischt
cd	17713	Punkendorf (Boňkov)	1	Geh och da braune Hund tut dr nischt 
cd	1772	Groß Goldbach (Slavinsk)	1	Goa nur de brun Hund deit di e nuscht
cd	17726	Halbendorf (Polouvsí)	1	Geh och, dar braune Hoand tut dir nischt
cd	17737	Senftleben (Ženklava)	1	Geh ok, da braune Hongd tut dr nischt
cd	-17739	Polanka Wielka	1	Geh nor, der brau Hund tut dir nix
cd	-17744	Bulowice	1	Geh nur, der braune Hund macht dir nichts
cd	-17746	Chocznia	1	Göi nur, der brauner (?) Hund mocht der nix
cd	-17749	Alt-Bielitz (Stare Bielesko)	1	Gej ok, dar bröune Hund macht dir nist
cd	17759	Linz (Mlýnec)	1	Gaih nea, dea brau Hund tout da nex
cd	17782	Kohlheim (Uhliště)	1	Gei no, dea braune Hund tou da nix
cd	17792	Čachrau (Čachrov)	1	Gej no, da braune Hund tout da nix
cd	17801	Hurkental (Hůrka)	1	Geh nur, dea brauna Hund touta ninx
cd	17824	Rotsaifen (Červená)	1	Geh nua, da braune Hund tuat da nix
cd	17832	Winterberg (Vimberk)	1	Geh nua, da brauni Hund tut da nix
cd	17843	Sehrlenz (Ždírec)	1	goj nu(a), de(a) prau hu(n)d tejut d(a) niks
cd	17854	Irsching (Jiřín)	1	Geh nur der braune Hund tout da nix
cd	17862	Hilbersdorf (Jihlava-Heroltice)	1	Gei nuə deə braunə hût mochtə goə nitt
cd	17876	Sollowitz (Salavice)	1	Gejh nur, dr braune Hund mocht dr nix
cd	17878	Stannern (Stonařov)	1	G?i nur, der braune Hund tout da nix
cd	17881	Riegerschlag (Lodhéřov)	1	Geh' nur, dr brauni Hund tuit dr nicks
de	17882	Wenkerschlag (Dolní Radouň)	1	Geh nu(a)r, dr braune Hund tuit dr nix
de	17884	Buchen (Buk)	1	Geh nur dr brauni Hund tuit dr nix
de	17895	Hosterschlag (Člunek)	1	Geh nur, dr brauni Hund tuit dr nix
de	17898	Lipolz (Lipolec)	1	Geh' na, da braune Hund tuit dia nix
de	17940	Czernowitz (Černovice)	1	Geh ner, dor prauna Hund mocht da nix
de	17942	Gundrum (Komořany)	1	Geh nar, der prau Hond tuat tar nix
de	17956	Prahlitz (Pravlov)	1	Geih ner, der braune Hund mocht da nix
de	17961	Woikowitz (Vojkovice)	1	Gah nea, da braune Hund mocht da jo nix
de	17967	Sub-Lechnitz (Lechnica)	1	Geh nur ter prauna Hund tut ter nicks
de	17968	Topportz (Toporec)	1	Gej noat (?), der brauna Hond tit der nischt
de	17972	Hobgard (Chmeľnica)	1	Djih nont, der braune Hond tit Der nischt
de	17981	Neu Walddorf (Nová Lesná)	1	Gej nor, dr braone Hund tit der nischt
de	17993	Durelsdorf (Tvarožná)	1	Gej nar, der braune Hund tit der nischt
de	17999	Leutschau (Levoča)	1	Geih nar der braune Hund tit der nischt
de	180	Galowo	1	Goah ma dei bruhn Hund deht di nießt
de	18000	Zipser Neudorf (Spišská Nová Ves)	1	Gej ma, der braune Hund tit der nischt
de	18001	Wagendrüssel (Nálepkovo)	1	Geh nound da braune Hound tita nischt
de	18003	Göllnitz (Gelnica)	1	Geh nund, da praune Hund tit da nischt
de	18004	Dobschau (Dobšiná)	1	Geh nor der braune Hund tut der nischt
de	-18008	Schmöllnitz (Smolník)	1	Geh na, da praune Hunt ti to nischt
de	18010	Metzenseifen (Medzev)	1	Geh non nüschst facht dich dei praune Hond tüta nüscht
de	18013	Buchwald (Bučina)	1	Geh nua, da brauni Hund tuat da nix
de	18018	Schattawa (Záton)	1	Geh nua o, da brau Hund tuat da nix
de	18028	Zaborsch (Záhorí)	1	Geh nea, da brauni Hund tuad da nix
de	18058	Hirschbergen (Hiršperky/Jeleni)	1	Gej nur, der brauni Hund tuat da nix
de	18064	Honetschlag (Hodňov)	1	Geh ner, da brauni Hund tuat da nix
de	18091	Kollerschlag	1	Geh na, da brau hund tuat da ninx
de	18095	Sankt Thoma (Svatý Tomáš)	1	Geh nur, der braune Hund tuat da nix
de	18101	Hohenfurth (Vyšší Brod)	1	Geh na, da brauni Hund tuat da nix
de	18132	Hummeln (Homole)	1	Geh near, der brauni Hund tuat tâ nix
de	18135	Rudolfstadt (Rudolfov)	1	Geh' ner, der brauni Hund tuat dr nix
de	18144	Gross-Radischen	1	Geh na, der brauni Hund tuit da nix
de	18188	Priethal (Prídolí)	1	Geh' nea(r), da brauni Hund tuat da niks
de	18192	Gollnetschlag (Klení)	1	Geh n(a), d(r) brauni Hund tuat d(a) nix
de	18210	Weissenbach (Vysné)	1	Geh ner! Der braune Hund tuat da nix
de	18218	Langschwarza	1	Ge na, da braune Hund tuit da nix
de	1829	Rudszen (Poltavskoe)	1	Goa man der brune Hund deit die nuscht
de	18290	Unterwald	1	Geh na, da brauni Hund tuat da eh nix
de	18296	Bad Grosspertholz	1	Geh na, da brauni Hund tuat da nix.
de	18310	Oberstrahlbach	1	Geh' nur, der braune Hund tuat da nix
de	18359	Waldkirchen	1	Geh nur, der braune Hund tuat da nix
de	18364	Hafnerluden (Lubnice)	1	Geh nur, der braune Hund tuat dir nix
de	18367	Schiltern (Štítary)	1	Geh ner, der braune Hund tuit dr jo nix
de	18407	Töstitz (Těšetice)	1	Geh ner, da braüne Hund duit da nigs
de	1842	Warupönen (Fëdorovka)	1	Ga man, de brune Hund deit die nuscht
de	18432	Dietmanns	1	Ge ma, da brouni Hund tuat da nix
de	18441	Schirmannsreith	1	Geh ma, da brauni Hund tuit da nix
de	18454	Hofern	1	Geh nur der braune Hund tuit da nix
de	185	Jelnia	1	Gau ma, dei brun Hund deit di nüscht
de	18508	Gerstenfeld (Ječmeniště)	1	Geh nea, da braune Hund tuit da nix
de	18525	Franzen	1	Ge na, da brauni Hund duad da nix
de	18534	Rosenburg	1	Geh na, der braune Hund tuat da nix
de	18554	Oberdürnbach	1	Geh no, da brauni Hund tuit da nix
