Index	Bogennummer	REDE_Namen	Sprache	WS19::Transliteration WS19
ab	11645	Gleismuthhausen	1	War hot ma mein Kurb mit Fläsch geschtueln?
ab	11673	Mitwitz	1	Wee hot mie mein Korb mit Flasch g'stuhln.
ab	11763	Aub	1	Bar hat nur mein Kurb mit Fläsch gschtuln.
ab	1178	Sokoliniec	1	Weim hät mi mina Kof mit Flesch stola?
ab	11805	Seidmannsdorf	1	War hot m'r mein Karb mit Fleesch g'stua'hl'n?
ab	11825	Wallenfels	1	We hot mie mein Korb mit Flaasch g'stuohl'n?
ab	11844	Neudorf	1	Wär hot mr mein Korb mit Fleisch gastulln.
ab	11864	Draisendorf	1	Wer hot mer mein Kaorb mit Fleisch g'schtuhln?
ab	11881	Sohl	1	Wer haut mir mein Korb mit'n fleisch gschtuln?
ab	11896	Sülzdorf	1	Barr hat merr main Korb mit Fläsch g'schtohle?
ab	1192	Debsko	1	Weie hätt mi miene Koaf mit Fleesch stoale?
ab	11927	Bachfeld	1	Wär hott m'r men Karb met Fläsch gestuhl'n?
ab	1197	Plociczno	1	Woim hät mi miane Korv mit Fleesch stoala?
ab	1203	Nakielno	1	Weih het mina Kov mett Flesch stauhala.
ab	12037	Hildburghausen	1	War hot m'r mein'n Korb mit Fleesch gemaust?
ab	12070	Neuenbau	1	Wer hat m'r mein Kurb mit Flesch g'stuhln?
ab	1208	Wissulke (Wiesiółka)	1	Wei hett mi minä Kow mett Flesch staualä.
ab	12085	Grumbach	1	War hott mir mein Korb mit Fleosch(?) geschtuhl'n?
ab	12104	Frössen	1	Wer hott mer maann Korb mit Fleisch gestuhl'n?
ab	12125	Schwand	1	Wer hot marr ma'nn Korb mit Flasch gestuhln.
ab	12148	Kottengrün	1	Waar hot mer men Korb mit Flaasch gestulln?
ab	1215	Paruszka	1	Wähä hätt mi mine Kow mit Flèsch stauhle.
ab	12153	Meiningen	1	Bär hatt mo mein Kurb mit Fläsch gestohle?
ab	12167	Altendambach	1	Wär hott mör menn Kuörb mit Flesch göstohla.
ab	12184	Altenfeld	1	War hot mer man Kuhrb mit Fleesch gestohle?
ab	12341	Rohrbach	1	War huat mir min Korb met Flesch gestuohln?
ab	12371	St. Jacob bei Leutenberg	1	Wär hat'n mir men Korb mit Flesch gestuhlen?
ab	12390	Neundorf (bei Schleiz)	1	Weär hot m'r men Korb mit Fleesch g'stuhl'n?
ab	12410	Ebersgrün	1	Weer hot marn mein Kurb mit Fleeisch gemaust?
ab	12428	Roitzschau/Rotschau	1	War hot mr mein Korb mit Flaasch gemaust?
ab	12496	Horsdorf	1	Wè hout mie mein Korb mit Flasch g'schtoulé?
ab	12529	Ködnitz	1	Wer hot mir denn mein Korb mit'n Fleisch gschtuhln.
ab	12556	Kornbach	1	Wer hot mer mein Korb mit Fleisch gstuhln?
ab	12572	Habnith	1	Wer haut mia mein Korb mit Fleisch gschtuhln?
ab	12594	Uchenhofen	1	Waer hot mor mein Koab mit Fläsch gstohln?
ab	12616	Reutersbrunn	1	War hott mein Kuorb mit Flasch gschtuhln?
ab	12656	Weismain	1	Wä hot mä mein Korb mit'n Flasch g'stuhln?
ab	1278	Insko	1	We het mi mina Korw mit Fleesch stoahla?
ab	1287	Konotop	1	Wei hätt mi miena Kow mit Fleesch stohla?
ab	12876	Lohma	1	War hot mer mein'n Korb mit Fleesch gestull'n?
ab	12898	Heiersdorf	1	War hat mir mein Korb mit Flesch gstohln, (gmaust).
ab	12921	Sachsenburg	1	Wa hott mà menn Koarb mit Fleesch g'numm?
ab	12942	Rothenfurth	1	War haod mer mein'n Korb mid Fleesch g'schdohln?
ab	1296	Zabin	1	Weim hatt mie miena Koaf mit Flesch stoahla?
ab	12969	Borlas	1	Wa hot mein Korb met'n Fleesch gestohln?
ab	13005	Dohna	1	War hott mir meinen Korb mit Flesch gestohl'n?
ab	13019	Porschdorf	1	Wär hat mer meinen Korb mit Flaesch gestohlen?
ab	13047	Morgenröthe	1	Wär hot mir mein' Korb mit Fleisch gestuhl'n?
ab	13054	Rittersgrün	1	Wär hot mer men Korb Fläsch gemaust?
ab	1315	Kamien	1	Wähe hät mi minä Korf mit Flesch stauhlä.
bc	13169	Saupersdorf	1	War hot mer menn Korb mit Flaasch gestuhln?
bc	13187	Kühnheide	1	Wàr hot mr men Korb mit Flàsch gestuhln? (häufiger anstatt: gestuhln - gemaust)
bc	13210	Himmelmühle	1	War hot mir dä menn Koarb mit na Flesch gastuhln.
bc	13226	Rübenau	1	War hot mer dä menn Korb mit Fläsch gestuhln?
bc	13269	Thurm	1	Wär hot m'r men Kurb mit Fleesch gestuhl'n?
bc	13286	Ursprung	1	War hotmr menn Korb mit Flähsch gemaust?
bc	133	Sosnowo	1	Wer hett mi mina Koaf mit Fleisch stoahle?
bc	13317	Dittmannsdorf	1	War hat mer menn Korb mit Flähsch gschtuhln?
bc	13340	Grosshartmannsdorf	1	Wa hot ma men Kárb mid Fleesch gmaust?
bc	13355	Reichenau	1	War hat mer denn meinen Korb mit Fleesch gestuhl'n.
bc	13372	Liebenau	1	War hot mer meinen Korb mit Fleesch gemaust?
bc	1338	Dzidno	1	Wä hätt min miene Kow mit Flesch staule?
bc	13529	Wang-Brückenberg	1	War hot mir menn Kurb mit Fläsch gestohla?
bc	13543	Pisarzowice	1	War hot merr menn Korb mit Fleesch gestohln?
bc	13559	Boguszow-Gorce	1	War hot mir men Korb mit Fleesch gestohln?
bc	13655	Niederleutersdorf/Leutersdorf	1	War hot mer men Korb mött Flesche genumm?
bc	13678	Rohnau (-)	1	Woar hoht mern Korb middn Fleesche gestohln? oder: mid zammtchen Fleesch.
bc	13700	Rebiszow	1	War hoht mirr menn Kurb mit'm Flehsche gestohl'n?
bc	13719	Siedlecin	1	Waar hoot mirr menn Korb mit Fleesche gestohln.
bc	13727	Myslow	1	War hoot mirr menn Kurb mit Fleesche gestohln?
bc	13745	Jugowa	1	Wahr hot mir a Kurb mit'n Flesche gestahln?
bc	13830	Wlodowice	1	War hot mer menn Korb mi? Fleesche gestohla?
bc	13869	Biernacice	1	War hot mir man Kurb mit Fleesche gestohla?
bc	13887	Rzymiany	1	War hoht mir menn Korb mit Flesch gestohlen?
bc	13898	Szadurczyce	1	War hot mer menn Kurb mit Fleesch g'schtohl'n?
bc	13929	Stoszowice	1	War hot mer menn Korb mit Flesch gestohln?
bc	13996	Lutomia Gorna	1	War hot mer menn Kurb mit Fleesch gestohl'n.
bc	14023	Roztocznik	1	War hot mit men Kurb mit'm Flesche gestohl'n?
bc	1403	Dobieszewo	1	Wä het mi mina Kov mit Fleisch stala?
bc	14034	Lipowa	1	War hot mr men Kurb mit Fleesch gestohln?
bc	14074	Michalow	1	War hot mer och a Kurb minn Fleesche gestohld'n?
bc	14092	Karczow	1	War hot mer mein'n Kurb mit Flesch gestuhl'n.
bc	14159	Jutrzyna	1	War hot mer menn Kurb mit Flesch geschtohld'n?
bc	1417	Rydzewo	1	Wäe hett mi eine Köw mit Fleisch stahlu?
bc	14234	Brzoza	1	War hot mir men Kurb mit Flesch gistohln?
bc	14250	Jaczkowice	1	Wer hod mir mein Kurb mit Fleesche gestohlen?
bc	14275	Piastowice	1	War hot mer denn a Kurb mid'n Flesche gestohlen?
bc	14305	Bozanow	1	War hot mir menn Kurb mit Fleesche gestuohln.
bc	1432	Rzepowo	1	Weie hät mi mina Kof mit Flesch staula.
bc	14321	Rogow Sobocki	1	War hot mer men Kurb mit Fleesche gestohln?
bc	14382	Wölfelsdorf (Wilkanów)	1	War hot mera Korb met Flaisch gestohla.
bc	1442	Lubowo	1	Wer hett mir mine(?) Kow mit Fleiß stôle?
bc	14449	Thröm (Trebom)	1	Waar hot merr mann Koorb memm Flasch gestohldn
bc	14458	Szczytna	1	War hot mer menn Korb met Fläsch gestohla?
bc	14471	Jaszkowa Gorna	1	War hot mer men Korb met Fläsch gestohla?
bc	14486	Nadziejow	1	War hot mir meinen Korb mit Fläsch gestohla?
bc	145	Smardzko	1	Wäe het mi mine Koaw mit Fleisch stoahle?
bc	14505	Piorunkowice	1	War hot mer men Korb mit Flesche gestohla?
bc	1451	Steinforth (Brodźce)	1	Wähä hätt mi minä Kow mit Fleisch stoahlä?
bc	14537	Bielice	1	War hot mir män Korb met Flaisch gestohla?
bc	14560	Siemianowice Slaskie	1	War hot mer mein Kurb mit Flesch gestohla?
bc	1461	Wegorzewo Szczecineckie	1	Wä hät mi minä Korf mit Fleisch staulä.
bc	14613	Nohfelden	1	Wer hat mer mei Korb mit Fleesch geschtohl?
bc	14635	Erzweiler	1	W'r hat mer mei Korw met Flesch g'stohl?
bc	14670	Nussbach	1	Wèr hott mèrr meine Karb mett Fläsch geschtohl?
bc	14693	Dannenfels	1	Wer hot mer mei Korb mit Flasch gestohl?
bc	14724	Monsheim	1	Wer hot mer mein Korb mit Flesch gestohl?
bc	14752	Sankt Matthias	1	Wähn hôtt mer meï Korf mött Flâsch gestohl?
bc	14955	Bescheid	1	Wer hoat mir mäi Koarv möt Fläsch gestull?
bc	14971	Allenbach	1	Wer hot mir mei Korb met Flaïsch gestuhl'?
bc	1499	Stara Rzeka	1	Wea hett mina Korv mit Flesch stoala?
bc	14999	Berschweiler bei Kirn	1	Wer hott mir mei Korb mett Flesch gestuhl?
bc	15018	Bad Sobernheim	1	Wer hot mer mei Korb mit Fläsch geschtohl?
bc	15042	Neu-Bamberg	1	Wär hot mer de Korb met Flaasch gestohl?
bc	15066	Bechtolsheim	1	Wer hot mer mei Korb mit Flasch gestohln
bc	15088	Bollendorf	1	Wehe hot mir mei Korv matt Fläasch gestuhl!
bc	15096	Preist	1	Wen hat mer mei Koraf mat Flesch gestoel?
bc	15118	Pohlbach	1	Wähn hat mar meinen Kurf mat Fläsch gestohlen?
bc	15137	Kautenbach	1	Wer haot ma meine Korf met Fläsch gestuhl?
bc	15334	Kirchberg (Hunsrück)	1	Wär hott mehr meine Koreb mit Flääsch gestuhl?
bc	15349	Ellern (Hunsrück)	1	Wer hodd m'r meune Koreb met Fläsch gestuhl?
bc	1536	Heidlauken (Bugorki)	1	Wer hewwt mi dem Korf mit Flösch gestoahle?
bc	15365	Bingen am Rhein	1	Wer hot mer mein Korb mit Fläsch gestohl(e)?
bc	15394	Finthen	1	Wer hat mer mein Korb mit Flasch gestohle?
bc	1540	Heinrichswalde	1	Wer hefft mi minem Korf mit Fleesch gestahle?
bc	15418	Schneeberg (Sněžník)	1	Wa hott mir menn Karb mit'n Fleesche gemaust?
bc	15503	Zettel (Sedlo)	1	War hott ma men Korb mit Fleisch gstuhl n.
bc	1552	Pazuizen	1	Wer hett mienem Korf met Flesch gestahle?
bc	15538	Wisterschan (Bystřany)	1	War hot mr mann Korb min Fleisch gschtohln?
bc	15550	Malschen (Malečov)	1	War hout mar menn Karb mit Fleischa g'stouhln?
bc	15638	Lukawetz (Lukavec)	1	War hout mr man Korb mit Flejsch gestouln?
bc	1565	Gierver Lauken	1	Wer hefft mi minen Korf met Flèesch gestahle?
bc	15681	Neudorf (Vrchběla)	1	Wahr hôt mr mann Kôrb mit Flejsch gestoln?
bc	15685	Gastorf (Hoštka)	1	War hout mr men Korb mit 'n Fleïsche gestouln?
bc	15690	Wegstädtl (Štětí)	1	War hout mr men Korb mit Flejsche gestouhln?
bc	1571	Schmalleningken	1	Wer hett mi min Korf mött Flaesch gestoale?
bc	15725	Nixdorf (Mikulášovice)	1	War houtmrn Korb mit Flejscho gomaust?
bc	1573	Groß Dirschkeim (Donskoye)	1	We heft mi mienem Karf met Flesch gestohle.
bc	15751	Rückersdorf (Dolní Řasnice)	1	War hot mr men Korb mit flejsch gestōln?
bc	1578	Rantau (Zaostrov'Ye)	1	Wä hefft mi mine Koarf mèt Flésch gestoale?
bc	158	Polczyn-Zdroj	1	Wär hett mi miene Korf mit Fleisch stahle?
bc	1580	Schulstein (Vol'Noe)	1	Wear hewt mi minem Koarw mit Flesch gestoale?
bc	15807	Kamnitz-Neudörfl (Kamenická Nová Ví	1	Wa hout ma d[e]nn 'n Karb mitn Fleesche gestouln?
bc	15824	Zwickau (Cvikov)	1	War ho(a)t mier man'n Korb mi(t)n Fleïsche gestohln?
bc	15847	Christophsgrund (Kryštofova Údolí)	1	War hot mr denn man Korb mitn Flejsche gestuhln?
bc	15858	Gränzendorf (Hraničá)	1	War hout mr mann Korb mid'dn Flejsche gestouh'ln?
bc	1588	Alt Susimilken (Tarassowka)	1	Wer hett mi mine Korf mit Flesch gestohle.
bc	15971	Puletschnei (Pulečný)	1	War hout mr men(g) Korb mit'n Flejsche gestouln?
bc	15975	Graber (Kravaře)	1	Wâr hôt mr menn Korb mit Flêsch gestôhln?
bc	15989	Thammühl (Staré Splavy)	1	War hout mr mein Korb mitn Fleisch gestouhln?
cd	15995	Proschwitz (Česká Proseč)	1	War hot mr man Korb mit Flejsch gostuhln?
cd	16007	Harrachsdorf (Harrachov)	1	War hot mr mann Korp metn Flejsche gestohln.
cd	16015	Witkowitz (Vítkovice)	1	Wa hot mə men Korb mit Flêschə gestohln?
cd	16050	Forst (Fort)	1	Wa hot ma menn Kurb miet Flajsch gestōhln?
cd	16063	Gabersdorf (Libeč)	1	Wo hot men Korb mit Flesch gestohla?
cd	16083	Bodisch (Bohdašin)	1	Wa hot mon n Karb mit Flasch gestohla?
cd	16139	Zwitschin (Zvičina)	1	War hot mr denn menn Korb mimm Flesch gestohla?
cd	16154	Großbock (Velká Bukovina)	1	Wa hôt m(o)h menn Korb mit Flesch gestôhla?
cd	16179	Schmiedeberg (Kovářská)	1	War hot meim Korb mit Fleisch gastuhln?
cd	1626	Tulpeningken (Zarečnoe)	1	Wer hett mie mienem Korf mött et Flösch gestahle?
cd	16276	Waitzengrün (Loučná)	1	Wer hout mir mein Korb mit Fleisch gstuhln?
cd	1628	Wisborienen (Livny)	1	Wer hat mi min Korf met Flesch gestoale?
cd	16298	Sittmesgrün (Mezirolí)	1	Wäa häut mia mein Kurv mit Fleisch g'stuhln?
cd	16322	Petersdorf (Petrov)	1	Wer haut mir mann Korb mit Fleisch gstuün.
cd	16338	Podletitz (Podlesice)	1	Wer hot mir man Korb mit'n Fleisch gschtulln?
cd	16442	Kropitz (Krapice)	1	Wea hau(?)t mia(r) mei(n) Kor(b) mi(n) Fleisch g'stu(h)ln?
cd	16470	Ebersfeld (Podlesi)	1	Wer håt må mei Kor mid Fleisch gstuhln.
cd	16491	Rabensgrün (Haje)	1	Wer haut ma mein kur mit Fleisch gstuln?
cd	16523	Lintsch (Hlineč)	1	Wea håt ma mein Kor mitn Fleisch gstuln?
cd	1654	Postnicken (Zalivnoe)	1	Wäa heft mie mienem Korf met Flesch gestohle?
cd	16602	Klotantschen (Kotaneč)	1	Wer hât mir mein Korb mitn Fleisch gschtujn.
cd	16610	Tschernowitz (Černovice)	1	Wer hot mir man Korb mitn Flaisch gstuhln?
cd	16625	Hawran (Havraň)	1	Wer hot mr man Korb mitn Fleisch gschtuhln.
cd	16636	Liebshausen (Libčeves)	1	War hoot mr men Korb mit Fleische gestohln.
cd	1664	Labagienen/Haffwinkel (Zalivino)	1	We heft mi min Karf met Flesch gestale?
cd	16670	Priesen (Březno)	1	Wer höt mr mein Korb mit Fleisch gestuhln?
cd	16689	Libeschitz (Liběšice)	1	Wer ho(a)t mr măn Korb mit Fleisch gstulln?
cd	16725	Leschkau (Ležky)	1	Wëa hod man Korb mid Fleisch gschduin?
cd	16739	Pschoblik (Pšovlky)	1	Wer hot m(i)r man Korb mit Fleisch g'schull'n?
cd	16751	Prag-Smichow (Smíchov)	1	Wer hat mir meinen Korp mit Fleisch gestohln.
cd	16755	Weißbach (Bílý Potok)	1	Wa hot mr männ Korb mit Floisch gestohla?
cd	16770	Schediwy (Šediviny)	1	War hot mr a Karb mitm Flesche gestola.
cd	16775	Friedrichswald (Orlické Záhoří)	1	Wār hōt mrn män Karb mim Fläsche gestohla?
cd	16801	Böhmischdorf	1	Wa(r) hotn men Korb mit'm Fläsche g'stohln.
cd	16814	Rokitnitz (Rokytnice)	1	War hot mern männ Karb mitm Fleische gestohla?
cd	1683	Kreuzingen (Bol'Shakovo)	1	Wer het mi minen Korf met Fleesch geståle?
cd	16876	Nieder-Ullersdorf (Dolní Boříkovice	1	War hot mr men Korb mit Fleesche gestohla?
cd	16889	Heinzendorf (Hynčice Nad Moravou)	1	War hot mern Korb metn Fleisch gastoln?
cd	16907	Karlsdorf	1	Wār hôt mr den men Korp me(t)n flaêš gǝštoŷn?
cd	16932	Kuhberg	1	War hot mirn a Kurb mien Fläsche gestohla?
cd	16949	Rausen (Rusín)	1	War hot mir mein Korp mit Fläsch gestohlda?
cd	1698	Buttkuhnen (Pokrovskoe)	1	Wär het mie mienem Korf met Flesch gestoale?
cd	16991	Breitenau (Bretnová Široká Niva)	1	War hot mr män Korb met Fläsch gestohln?
cd	17012	Lobenstein (Úvalno)	1	War hot mern man Korb met Flasch gestohln?
cd	17029	Lohhäuser (Slatina)	1	Wea hout mia(r) main Korb mit Fleisch geschtuln?
cd	17061	Deutsch Thomaschlag (Německé Domasl	1	Wea haut ma ran man Korb mit(n)(?) Fleisch weg?
cd	17075	Polinken (Polínka)	1	Wea haut ma mein Korb mit Fleisch gstuln?
cd	1708	Baltruschatschen (Jakovlevo)	1	Wär het mie mienen Korf möt Fleesch gestoale?
cd	17138	Albersdorf (Písařova Vesce)	1	Wea'r hoat miar mein Korb mit'n Fleisch gschtuhln?
cd	17151	Damnau	1	Wea haut mi(a) mein Korb mi(n) Fleisch gschtul(n)?
cd	17174	Piwana (Piňovany)	1	Wea hat ma mie'n Korb mi'n Fleisch gschtuln?
cd	17178	Kottiken (Chotíkov)	1	We(a)r hat mo mein Korb mitn Fleisch gschtoln?
cd	17244	Dianaberg (Diana)	1	Weǝ hàut me mein Korb mit Fleisch gschtuln?
cd	17266	Wiedlitz (Vidice)	1	Wea hout mir mein Korb mittn Fleisch gstuahln?
cd	17273	Honositz (Honezovice)	1	Wer hot mia mein Korb min Fleisch gschtuln.
cd	17281	Dobrzan (Dobřany)	1	Wea hot mia mein Korb mit 'n Fleisch gschtuahln?
cd	17306	Blisowa (Blížejov)	1	Wea haot ma mein Korb mit'n Fleisch gstuhln?
cd	17309	Hilbeten	1	War hot mr den n Korb mi tn Fleisch gstohla.
cd	17325	Schönwald (Strážná)	1	War hot mir men Kurb mit m Fläsche gestohla?
cd	1733	Rottenen (Raktino)	1	Wä heft mi mien Koarw met et Flesch jestoaln?
cd	17374	Ober-Ullischen (Horní Olešná)	1	War hout mern Korb mejtn Fleisch gestouln?
cd	17389	Bergstadt (Horní Město)	1	War hot mier män Korb metn Fleisch gestojn?
cd	1741	Pojerstieten (Kolodcy)	1	Wä hett mi minen Karw met Flesch gestahle.
cd	17433	Ranigsdorf (Linhartice)	1	Wer hut ma man Karb mitn Flaisch gostuln.
cd	17442	Müglitz (Mohelnice)	1	Wer hott mar denn nēr den Karb mit'n Fleisch gestuhln?
cd	17460	Ribnik (Rybniček)	1	War hot mir men Korb met Fleisch gestohln?
cd	17468	Stangendorf (Vendolí)	1	War hôtn mein Korb mitn Fl(a)sch g(e)stul.
cd	1747	Beydritten (Pervomajskij)	1	Wer höft minem Kòrw met dem Flesch gestoahle?
cd	17504	Neu-Biela (Lavičné)	1	War hot mr mein Korb mitn Floasch geschtuhl?
cd	17512	Schlettau (Slatina)	1	Ber hot mir man Karb mit Flosch gestuhln?
cd	17520	Runarz	1	Bar hōt mǝ men Korb mit Flāš gǝštōln?
cd	17521	Nebotein (Hnĕvotín)	1	Be(a) hout mein'n Karb mit'n Flūsch g'stuln.
cd	17568	Tillendorf (Tylov)	1	War hot mer men Korb met Fleisch gestöhn?
cd	1758	Brasdorf (Antonovka)	1	Wäh hefft mi minem Kuarf mött Fleesch gestoahle?
cd	17585	Mladetzko (Mladecko)	1	Mar hot mina Korb midn Fläsch gestohln.
cd	17643	Seibersdorf (Bělá)	1	Wa hount men Korb metn Flasch gestoln.
cd	17659	Bernhau (Barnov)	1	War hot mir men Korb met Flaesch geschtoll'n?
cd	17680	Klantendorf	1	War hoet mern Koab mejtm Flaisch gstohle?
cd	17687	Engelswald (Mošnov)	1	War hot mir man Koêb met Flaêsch geschtohlê?
cd	17698	Nirklowitz (Mrsklesy)	1	War hort n' Korb mit Flaisch gestohln.
cd	17713	Punkendorf (Boňkov)	1	Wa hout mir men Koib met Fleisch gstohln?
cd	1772	Groß Goldbach (Slavinsk)	1	Wä häwt mi mine Koarf met Flesch gestahle.
cd	17726	Halbendorf (Polouvsí)	1	War hoat mir meinen Korb met Flaisch gestohle?
cd	17737	Senftleben (Ženklava)	1	War hot man Korb met Flesch derwoscht.
cd	-17739	Polanka Wielka	1	Wer hot mein Korb mit Fleisch stohln?
cd	-17744	Bulowice	1	Wer hat mir mei Korb mit Fleisch gestohlen?
cd	-17746	Chocznia	1	Wer hoh mer mei Korb mit Fleisch gstohln?
cd	-17749	Alt-Bielitz (Stare Bielesko)	1	War hot mir mej Kjöb met Flasch gestohla?
cd	17759	Linz (Mlýnec)	1	Wea hout man mein Korb min Fleisch g'stuhln?
cd	17782	Kohlheim (Uhliště)	1	Wea hot mia mein Korb mit n Fleisch gstohln?
cd	17792	Čachrau (Čachrov)	1	Wea hot mein Zega mitn Fleisch gnuma?
cd	17801	Hurkental (Hůrka)	1	Wer hot ma mei Kirm mitn Fleisch gstohln?
cd	17824	Rotsaifen (Červená)	1	Wea hod ma dan mein Koab min Fleisch gstoln?
cd	17832	Winterberg (Vimberk)	1	Wea(r) hot må mein Koa(r) minn Fleisch gschtuln?
cd	17843	Sehrlenz (Ždírec)	1	be(a) hotm(a) majn korb mit fla(j)š gštoln?
cd	17854	Irsching (Jiřín)	1	Wer hot mir mein Korb mitn Fleisch gstohln.
cd	17862	Hilbersdorf (Jihlava-Heroltice)	1	Weǝ hot mǝ mein koǝb mitn fleisch gstoin.
cd	17876	Sollowitz (Salavice)	1	Wer hot mr mein Korb mitn Fleisch gestohln.
cd	17878	Stannern (Stonařov)	1	Wer hot ma mern Korb mitn Flersch g'stöln.
cd	17881	Riegerschlag (Lodhéřov)	1	Wer hod ma dan mein Kor mid n Fleisch g'schtuln?
de	17882	Wenkerschlag (Dolní Radouň)	1	Wer hod mr mein K(?)ohr midn Fleisch gschtuln?
de	17884	Buchen (Buk)	1	Wer hot märän mein Kor min Fleisch gschtuhln.
de	17895	Hosterschlag (Člunek)	1	Wer hot mein Kor mitm Fleisch gstuhln?
de	17898	Lipolz (Lipolec)	1	Wer hot mir an Kori min Fleisch g'stuln.
de	17940	Czernowitz (Černovice)	1	Bea hot mia meinen Korb mit Fleisch gstouln?
de	17942	Gundrum (Komořany)	1	Ber hot mir ean män Korreach mit Floisch gstealln?
de	17956	Prahlitz (Pravlov)	1	Wer hot ma mei Karbl mitn Fleisch gstohln.
de	17961	Woikowitz (Vojkovice)	1	Wea hot ma mei Koab mitn Fleisch gstuhln?
de	17967	Sub-Lechnitz (Lechnica)	1	Wer hot mir meina Korp mit um(?) Flesch kastohl.
de	17968	Topportz (Toporec)	1	War hot main Korb mit Fläjsch gestuuhln.
de	17972	Hobgard (Chmeľnica)	1	War hat mer ën Korb mëd'n Fuësch drstoun?
de	17981	Neu Walddorf (Nová Lesná)	1	War hot mern Korb medn Fläjsch gestäulen?
de	17993	Durelsdorf (Tvarožná)	1	Wer hat mein Karb metn Flajsch gestauln?
de	17999	Leutschau (Levoča)	1	Wer hat mer mein Karb mët'n Fleisch gestäuhln?
de	180	Galowo	1	Währ het mëi mëine Koaf mit Fleisch sthoahle?
de	18000	Zipser Neudorf (Spišská Nová Ves)	1	Wer hat mer mein Korb mit'n Fleijsch gesteuln?
