Index	Bogennummer	REDE_Namen	Sprache	WS29::Transliteration WS29
ab	11262	Seebach	1	Unsere Bäri sin nich sihr huch ubere sin fel hücher
ab	1133	Debenke	1	Os Baj sünn ne sehe hoch, abe jug sünn noh vehl höge.
ab	1139	Gliszcz	1	Uhs' bag sinn nÿ seä houch jugg sinn fähl höge.
ab	11467	Boilstädt	1	Onse Bärge sinn nech sähr huch, däh äubern sinn viäl höcher.
ab	11485	Ingersleben	1	Onsre Barge sin nech sir huoch, ewre sin vial höcher.
ab	1150	Czarze	1	Ons Bag sent nech sehe hoch, juch sent vel hoege.
ab	11515	Gutendorf	1	Onse Barge sinn nech huach eire sinn höcher
ab	11539	Kleinschwabhausen	1	Onse Bārge sen nech siere huch, eire sen vähl hicher.
ab	11568	Thalbürgel	1	Onse Bärge sen nich siehre huch, de euern sen vel hächer.
ab	1157	Bielczyny	1	Unsre Berg' sinn nett arg hoch, eure sinn viel höcher
ab	11586	Bad Köstritz	1	Unse Barge sin nich sehr huch, de eiern sin vel hecher.
ab	11607	Lumpzig	1	Unse Barge sin nich sihr huuch, de eiern sin veel höcher.
ab	1162	Sierakowo	1	Oehs Bag sönd nöch sehe hoch, jiug sönd vel höge.
ab	11645	Gleismuthhausen	1	Unnära Barg senn net sehr huech, die euern senn viel höcher.
ab	11673	Mitwitz	1	Unra Barg sin nèt séhr huch, eura sin viel höhe.
ab	11763	Aub	1	Unser Berg sen net sèhr hòch, eura sen viel höcher.
ab	1178	Sokoliniec	1	Os Bag sinn ni sehe hoch, jug sinn väa höge.
ab	11805	Seidmannsdorf	1	Unnårå Bårg sen net sehr huåch, eurå senn viel höchr.
ab	11825	Wallenfels	1	Unnera Berg sin niet se huech, die euen sin viel höhe.
ab	11844	Neudorf	1	Unnere Ba*rg senn nit sehr huch; eira senn ve-il höcher.
ab	11864	Draisendorf	1	Unnera Barg senn niăt sehr huch, eira senn vill h[ei?]her.
ab	11881	Sohl	1	Unnere berg sen niët sua hauch, enkere sen viel häichr.
ab	11896	Sülzdorf	1	Onner Baĕrg senn net schmenn hoch, die euern senn vill höcher.
ab	1192	Debsko	1	Ōs Baj sien ni sēê hoch, jug sind veia höjê.
ab	11927	Bachfeld	1	Unnern Barg senn' net sehr hug, die eurigen senn viel höcher.
ab	1197	Plociczno	1	Os Bāg sin ne sehe hoch, juch sin vail höge.
ab	1203	Nakielno	1	Os Baj sinn ni so seh hoch, juk sinn veiha höje.
ab	12037	Hildburghausen	1	Un̄ere Barg sen̄ nett so sehr hoch, eure sen̄ viel höch'r.
ab	12070	Neuenbau	1	Un̄ere Barg sen̄ nit sihr huch, eure senn viel höcher.
ab	1208	Wissulke (Wiesiółka)	1	Os Bag sine ni sehe hoch, jugg sine veia höge.
ab	12085	Grumbach	1	Unnåre Bårg sänn nett sehr hoch, die eiern sänn viel höcher.
ab	12104	Frössen	1	Unnere Bārg sänn nit sehr huch, eire sänn ve-ïl höcher.
ab	12125	Schwand	1	Unnere Bärg sänn nett sehr huech, eiere sänn viel hecher.
ab	12148	Kottengrün	1	Un̄ere Berg sei nett sehr huch, eure sei viel höcher.
ab	1215	Paruszka	1	Us' Bag sünn ni sehä hoch, dei jug sünn vähl högä.
ab	12153	Meiningen	1	Onsere Bärg senn net ser hoch, eure senn viel höcher.
ab	12167	Altendambach	1	Onnör Berg senn nett sehr hoch, euörä senn vill höchör.
ab	12184	Altenfeld	1	Unnere Barg sen nit sehr hoch, euere sen viel höcher.
ab	12341	Rohrbach	1	Onse Barige sin nech sèhre huoch, die euren sin viel  höcher.
ab	12371	St. Jacob bei Leutenberg	1	Un̄re Bärge sinn nich sehr huch, die euern sinn viel höcher.
ab	12390	Neundorf (bei Schleiz)	1	Unnereä Bärg sen niet seähr huch, d' ei'r'n sen vöil höch'r.
ab	12410	Ebersgrün	1	Unere Berg sei net sehr huch, eire sei viel hecher.
ab	12428	Roitzschau/Rotschau	1	Un̄era Barg sei nett su(a) huog, eiere sei viel hächr.
ab	12496	Horsdorf	1	Unera Berg sen niet su huch, die euen sen viel höche.
ab	12529	Ködnitz	1	Unera Berg sen nit sehr huch, euera sen höcher.
ab	12556	Kornbach	1	Unera Berg sen net sehr huch, euera sen viel höcher.
ab	12572	Habnith	1	Unsa Berg sen niat söia hauch, die euern (enken) sen viel höicha.
ab	12594	Uchenhofen	1	Unnere Berg sen net so sähr hach, die euern sen viel hächer.
ab	12616	Reutersbrunn	1	Unner Berg sen net so hoch, eure sen viel höchr.
ab	12656	Weismain	1	Unera Bärig sen net huäch, eura sen höchär.
ab	1278	Insko	1	O͡as Bāĕ̆g sin nĕ sēĕ̆ hōch, de jūga sin veia höge.
ab	1287	Konotop	1	Os Baj sinn ne see hoch, jug sinn veia höje.
ab	12876	Lohma	1	Unse Barge sin nich sihr huch, aure sin veel hecher.
ab	12898	Heiersdorf	1	Unser Barg sin nich ser huch, euere sin viel höcher.
ab	12921	Sachsenburg	1	Bei uns sin' d' Berg' nich sehr hoch, eure sin' viel höcher.
ab	12942	Rothenfurth	1	Unse Berge sin ni siere hóch, eure sin viel höcher.
ab	1296	Zabin	1	Oas Baag sinn ni (kurz) sehe hoch, jug sind vei a höge.
ab	12969	Borlas	1	Ons're Bärge sein nech siehre huch, de euire sein vie höcher.
ab	13005	Dohna	1	Unse Barge sein ni sieher huhch, die ei'rn sein viel hög(ch)er.
ab	13019	Porschdorf	1	Unsre Berge sin nich sehr huch, eure sin viel höher.
ab	13047	Morgenröthe	1	Unnere Berg' sei net sehr huch, die euern sei viel höher.
ab	13054	Rittersgrün	1	Unnere Bärg sei nett ä su huch, eire sei viel hecher.
ab	1315	Kamien	1	Us Bag sünn ni sehä hoch, jug sünn väl höge.
bc	13169	Saupersdorf	1	Unnere Barg sei nett sehr huch, de eiern sei viel höcher.
bc	13187	Kühnheide	1	Unnere Bärg sei net sähr huch, eure sei viel höcher.
bc	13210	Himmelmühle	1	Un̄ără Barg sei nich sehr huch, eiră sei noch viel hächer.
bc	13226	Rübenau	1	Unere Barg sei nich su huch, eure sei höcher.
bc	13269	Thurm	1	Un̄ere Bärge sin' nich' siehr hug, de eiern sin' viel höcher!
bc	13286	Ursprung	1	Unsre Barge sei nich sähr huch, eure sei viel hächer.
bc	133	Sosnowo	1	Os' Beag sünd nich sea hoch, jug sünd väl höga.
bc	13317	Dittmannsdorf	1	Unnra Barg sei nech sehr huch, de o͜iarn sei vie hächer.
bc	13340	Grosshartmannsdorf	1	Unsa Berg sein ni sehr hóch, die eiern sein vie hö̆cher.
bc	13355	Reichenau	1	Unsere Berge sein ni sehr huuch, eire sein viel höcher.
bc	13372	Liebenau	1	Unse Barge sein ni su huch, de eiern sein viel hächer.
bc	1338	Dzidno	1	Us Baj sün ni sehe heoch, jug sün vähl höje.
bc	13529	Wang-Brückenberg	1	Inse Barge sein nich sihr huch, eire sein viel hicher.
bc	13543	Pisarzowice	1	Inse Barge sein ne sier huch, euer sein viel hicher.
bc	13559	Boguszow-Gorce	1	Inse Barge sein ne sihr huch, eure sein viel hicher.
bc	13655	Niederleutersdorf/Leutersdorf	1	Unse Barge sen nö sihre huch, oier sen vill hücher.
bc	13678	Rohnau (-)	1	Unse Barge sein ne su huhch, de eüern sein vill hĭcher.
bc	13700	Rebiszow	1	Inse Barge sein ne siehr huch, die euarn sein viel hicher.
bc	13719	Siedlecin	1	Inse Barje sein nä sihr huch, euer sein viel hicher.
bc	13727	Myslow	1	Inse Barge sein nie sihr huch, di euern sein viel hicher.
bc	13745	Jugowa	1	Inse Barje sein ni sihr huch, eure sein viel hücher
bc	13830	Wlodowice	1	Ensr Barg(j)e sein ne sehr huch, de Euarn sein viel hicher.
bc	13869	Biernacice	1	Inse Bargla sein nich guor huch, eure sein viel hicher.
bc	13887	Rzymiany	1	Inse Berge sein nich sihr huch, die euren sein viel hicher.
bc	13898	Szadurczyce	1	Inse Barge sein nich sihr huch, eure sein viel hichcher.
bc	13929	Stoszowice	1	Inse Barje sein ni sihr huch, die euern sein viel hicher.
bc	13996	Lutomia Gorna	1	Ins're Barge sein ni siehr huch, de euern sein viel hicher.
bc	14023	Roztocznik	1	Ünse Barge sein nich sühr huch, euer sein viel hücher.
bc	1403	Dobieszewo	1	Oes Bag sinn ni sea hoch, jug sinn väal höga.
bc	14034	Lipowa	1	Inse Berge sein nich siehr huch, di euern sein grisser.
bc	14074	Michalow	1	Jnse Barge sän nich sihre huch, 'deuren sän viel hicher.
bc	14092	Karczow	1	Inse Barge sein nich siere huch, die eueren sein viel hicher.
bc	14159	Jutrzyna	1	Inse Barge sein nich sire huch, die euern sein viel hicher.
bc	1417	Rydzewo	1	Ŭs' Bä̆g sünn nĭ sehĕ hoch, jug sünn väl högĕ.
bc	14234	Brzoza	1	Inse Barge sein nich siehr huch, die euern sein viel hicher.
bc	14250	Jaczkowice	1	Inse Barge sein nich sihr huch, die euren sein viel hicher.
bc	14275	Piastowice	1	Inse Barge sein nich su huch, euer sein viel höcher.
bc	14305	Bozanow	1	Innse Berge sein nie sier huch, die euern sein viel hicher.
bc	1432	Rzepowo	1	Os Bag sin nih so sehe hoch, be gu sins seia höge.
bc	14321	Rogow Sobocki	1	Inse Berge sein nich sihr huch, eure sein hücher.
bc	14382	Wölfelsdorf (Wilkanów)	1	Onse Barja sen nie sehr hoch, eure sen vel höcher.
bc	1442	Lubowo	1	Ōs Bāg sünt ni seë hoch, jug sünt veel höge!
bc	14449	Thröm (Trebom)	1	Onser Barg sein ne sehir hoch, eier sein vel hecher. 
bc	14458	Szczytna	1	Onsre Barje sein ne sehr huch, d oiern sein viel hicher.
bc	14471	Jaszkowa Gorna	1	Ense Barje sein ne sehr huch, eire sein viel hicher.
bc	14486	Nadziejow	1	Unsere Berge sein nicht sihr huch, eure sein viel hücher.
bc	145	Smardzko	1	Us Baag sünn ni sehe hoch, jug sünn väl höje.
bc	14505	Piorunkowice	1	Inse Barge sein ni sihr huch, die euern sein viel hicher.
bc	1451	Steinforth (Brodźce)	1	Uas Baaj sünn nia sehä houch, jug sünn vähl höjä.
bc	14537	Bielice	1	Onse Barje sein nie sehr hoch, die eian sein vel höcher.
bc	14560	Siemianowice Slaskie	1	Inse Barge sein ne sihr huch, die eiarn sein viel höher.
bc	1461	Wegorzewo Szczecineckie	1	Uhs Berg sind ni sehr hoch, jug sünd vehl högä.
bc	14613	Nohfelden	1	Us Berg sin nett sehr houch, auer sen viel heher.
bc	14635	Erzweiler	1	Os Berg sinn net se hoch, die aure sinn vel heher
bc	14670	Nussbach	1	Unser Bērje sein nett arig hōk, auere sein vél héhèr.
bc	14693	Dannenfels	1	Unsere Berje sein nett so arig hok, euere sein vehl höher.
bc	14724	Monsheim	1	Unser Berje sein net so hoch, die eieren sein viel höher.
bc	14752	Sankt Matthias	1	Ons Bärsch seïn nött so hösch, eïer seïn vill höjer.
bc	14955	Bescheid	1	Ahs Berig säi nött arg hech, döi aire säi vill heger. 
bc	14971	Allenbach	1	Us Berg sen net ärg hoch, di aure sen viel heher.
bc	1499	Stara Rzeka	1	Uns Baj sinn nich sea hoch, djug sinn veal heaja.
bc	14999	Berschweiler bei Kirn	1	Us Berg sinn nett sehr hoch, die aure sinn viel höcher.
bc	15018	Bad Sobernheim	1	Uns Berg sinn nit so hoch, die eire sinn viel heher.
bc	15042	Neu-Bamberg	1	Unser Bäärig sein nett so hoo[e?]k auere sein vehl heher.
bc	15066	Bechtolsheim	1	Unser Berje sein nett so aarg hoch die eure sein vel höhjer
bc	15088	Bollendorf	1	Ēs Bērg sein net sir hie, aier sein viel hieer.
bc	15096	Preist	1	Os Beärg sin net sihr hich, aier sin vil hicher.
bc	15118	Pohlbach	1	Is Berg sehn net e sou hich, die eiern sehn viel hicher.
bc	15137	Kautenbach	1	Us Berig senn net hoch, eier senn vill höher.
bc	15334	Kirchberg (Hunsrück)	1	Uns Bährig sinn nitt sehr hoch, eier sinn viel heecher.
bc	15349	Ellern (Hunsrück)	1	Us Berig sin nit so arig hoch, auere sin viel höcher.
bc	1536	Heidlauken (Bugorki)	1	On̄se Barg sen nich söhr hoch, juhne sen väl höchcher!
bc	15365	Bingen am Rhein	1	Unser Berg se͡in nitt arig hoch, aiere se͡in viel heher.
bc	15394	Finthen	1	Unsere Berge sein nit sehr hoch, die euere sein viel höcher.
bc	1540	Heinrichswalde	1	Onse Barg send nich sehr hoch, june send väl höcher.
bc	15418	Schneeberg (Sněžník)	1	Unsre Barge sein ni su sehr hoch, eire sein vie higa.
bc	15503	Zettel (Sedlo)	1	Unsere Berche sei ni so sehr huch, die ei'ern sei vie(l) höcher.
bc	1552	Pazuizen	1	Onse Barg send nich so hoch, june send vel höchcher.
bc	15538	Wisterschan (Bystřany)	1	Unsere Barge sei ne sehr huch, die euern sein viel heher.
bc	15550	Malschen (Malečov)	1	Unsa Barga sain ni sehr huch, die aiarn sain vill hichar.
bc	15638	Lukawetz (Lukavec)	1	Unse Barge sein nich sehr huch, eiere sein viel hecher.
bc	1565	Gierver Lauken	1	Onnse Berg senn nich sehr hoch, june sennd veh hochcher.
bc	15681	Neudorf (Vrchběla)	1	Unsa Barga sein nee sehr huch, ojra sein vill hichr.
bc	15685	Gastorf (Hoštka)	1	Unse Barge sein ni sehr huch, die eiern sein viel hächer.
bc	15690	Wegstädtl (Štětí)	1	Anse Barge sein ni sehr huch, eïere sein viel hücher.
bc	1571	Schmalleningken	1	Onse Baarge sönn nich sehr hoch, june sönn väl höcher.
bc	15725	Nixdorf (Mikulášovice)	1	Unso Barcho sein nee siehr huch, euro die sein viel hichr.
bc	1573	Groß Dirschkeim (Donskoye)	1	Onse Barg sent nich seha hoch de junage sent vehl höcha.
bc	15751	Rückersdorf (Dolní Řasnice)	1	Unse barge sein ne huch, euer sein hicher.
bc	1578	Rantau (Zaostrov'Ye)	1	Ònns Barg sèn nich séà hoch, de junaje sèn väl hö̀chà.
bc	158	Polczyn-Zdroj	1	Ŭs Barg sinn nich sehr hoch, juhg sinn väl höhje.
bc	1580	Schulstein (Vol'Noe)	1	Ons Barg send nich sea hoch, june send vehl höchcha.
bc	15807	Kamnitz-Neudörfl (Kamenická Nová Ví	1	Unse Barge sein nej su huch, eiare sein vie hicha.
bc	15824	Zwickau (Cvikov)	1	Unse Barge sein neï sehr huch, euer sein vill hichr. (i: kurz!)
bc	15847	Christophsgrund (Kryštofova Údolí)	1	Unsr Barge sein ne sieht huch, eure sein vill hicher.
bc	15858	Gränzendorf (Hraničá)	1	Unse Barge sein ne sehr huch, eure sein vill hicher.
bc	1588	Alt Susimilken (Tarassowka)	1	Onse Barge sönd nich sehr hoch, june sönd völ höcher.
bc	15971	Puletschnei (Pulečný)	1	Unse Barche sein ne sehr huch, eur sein vill hicher.
bc	15975	Graber (Kravaře)	1	Unsa Barga sain nê sehr hûch, de eu(e)rn sain vill hichr.
bc	15989	Thammühl (Staré Splavy)	1	Unsa Barga sein ni sehr huch, die eiren sein viel hicher.
cd	15995	Proschwitz (Česká Proseč)	1	Unse Bargo sein ne sehr huch, die eu[o?]rn sein vill hiecher.
cd	16007	Harrachsdorf (Harrachov)	1	Onsere Barge sein ne sehr huch, eure sein vill hicher.
cd	16015	Witkowitz (Vítkovice)	1	Onsa Barcha sein ne a su huch, eura sein vil hichə.
cd	16050	Forst (Fort)	1	Onsara Barch sein nee sehr hūch; eiara sein viel hichcha.
cd	16063	Gabersdorf (Libeč)	1	Onsere Berche sein ne sehr hûch, die eûern sein viel hicher.
cd	16083	Bodisch (Bohdašin)	1	Ense Barche sein ne sehr huch, de euan sein viel hicho.
cd	16139	Zwitschin (Zvičina)	1	Ondere Barch sein nee sehr huch, eiere sein viel hicher.
cd	16154	Großbock (Velká Bukovina)	1	Onsere Barche Barhe sein ne sehr huch, die eiern sein viel grüssero.
cd	16179	Schmiedeberg (Kovářská)	1	Unnare Barch sei net su huch, ower eiere sei vil höchr.
cd	1626	Tulpeningken (Zarečnoe)	1	Onse Barg sönd nich sehr hoch, june sönd väl höcher.
cd	16276	Waitzengrün (Loučná)	1	Unara Berch san niat soa houch, die enkern san vül häicha.
cd	1628	Wisborienen (Livny)	1	Onse Barg sön nich sehr hoch, de junichte sön vel höcher.
cd	16298	Sittmesgrün (Mezirolí)	1	Unnara Berch sann niat hat houch, enkara sann vl höicha.
cd	16322	Petersdorf (Petrov)	1	Unara Barch sann nährt haoch, ängara sänn haecher.
cd	16338	Podletitz (Podlesice)	1	Unara Barg sei net gor hoch, die engan sei vill hecha.
cd	16442	Kropitz (Krapice)	1	Unä Bergh san niat ret håȗch, enka san vül höicha.
cd	16470	Ebersfeld (Podlesi)	1	Unsre Berg san niat sur houch wie enkre.
cd	16491	Rabensgrün (Haje)	1	Unå Berch san neat zhåuch, engårå san vül häicha.
cd	16523	Lintsch (Hlineč)	1	Unara Barch sen niat hat håoch, enkara sen vül håecha.
cd	1654	Postnicken (Zalivnoe)	1	Onse Barg send nich seha hoch, june send vel höcha.
cd	16602	Klotantschen (Kotaneč)	1	Unârâ Berch senn net gouâ houch, die engern senn vill hejchâ.
cd	16610	Tschernowitz (Černovice)	1	Unere Berch sei nett su huch, eiere sei viel höcher.
cd	16625	Hawran (Havraň)	1	Unere Berg sei nich sehr huch, obr eiere sei viel hecher.
cd	16636	Liebshausen (Libčeves)	1	Unsere Barche sein nich sehr huch, die eiern sein viel höcher.
cd	1664	Labagienen/Haffwinkel (Zalivino)	1	Onse Barg send nich sea hoch, june send vel höcha.
cd	16670	Priesen (Březno)	1	Unnere Bērch sei nět sēr huch, euere sei vīel hěcher.
cd	16689	Libeschitz (Liběšice)	1	Ŭnnare Bĕrch sei nĕtt sehr hūch, eiere sei vĭll hĕchar.
cd	16725	Leschkau (Ležky)	1	Unnara Bärch sänn ned su houch, ängara sänn vill hecher.
cd	16739	Pschoblik (Pšovlky)	1	Un'nara Berch sei net gor hoch, enkara sei vill heche(r).
cd	16751	Prag-Smichow (Smíchov)	1	Unsere Berge sind nicht sehr hoch, die euren sind viel höher.
cd	16755	Weißbach (Bílý Potok)	1	Ensere Barge sein nie siehr huch, die eijan (eijere) sein viel hicher.
cd	16770	Schediwy (Šediviny)	1	Onse Barche sein ne sehr huch, Eure sein viel hicher.
cd	16775	Friedrichswald (Orlické Záhoří)	1	Onse Barche sän ne a su huch, eure sän viel hichr.
cd	16801	Böhmischdorf	1	Ensre Barge sein nie sehr (gor) huch; de eian sein viel grißr (hicher).
cd	16814	Rokitnitz (Rokytnice)	1	Onse Barche sänn nee sehr huch, eure sänn viel hicher.
cd	1683	Kreuzingen (Bol'Shakovo)	1	Onse Barge sen nich sehr hoch, june send vael hoecher.
cd	16876	Nieder-Ullersdorf (Dolní Boříkovice	1	Unsre Barhe sein ne sehr huch, die oira sein viel hichr.
cd	16889	Heinzendorf (Hynčice Nad Moravou)	1	Onsera Barg sein nie sehr huch, die eien sein viel höcher.
cd	16907	Karlsdorf	1	ůnʃŋ bark ʃaên nī aʃûə hûəx; aêəra ʃaên vŷə heχŋ.
cd	16932	Kuhberg	1	Onsere Barge sein nie sehr huch, eiere sein viel höcher.
cd	16949	Rausen (Rusín)	1	Onsere Barge sein nech sihr hoch, die eiarn sein viel höcher.
cd	1698	Buttkuhnen (Pokrovskoe)	1	Onse Berg send nich sehr hoch, june send vel höcher.
cd	16991	Breitenau (Bretnová Široká Niva)	1	Onsere Barg sein nie sehr huech, de eiern sein viël höcher.
cd	17012	Lobenstein (Úvalno)	1	Onsre Barge sein nie sehr hoch, eiere sein viel höcher.
cd	17029	Lohhäuser (Slatina)	1	Una Barch san niat goua houch, de enkan san väl häicha.
cd	17061	Deutsch Thomaschlag (Německé Domasl	1	Unnara Barch san niat gaua sua hauch, d'enkan san väl höicha.
cd	17075	Polinken (Polínka)	1	Unsre Berch sen niat sua houch, de enken sen viel heicha.
cd	1708	Baltruschatschen (Jakovlevo)	1	Onse Barg sönd nich sehr hoch, june sönd väl höcher.
cd	17138	Albersdorf (Písařova Vesce)	1	Una Barch san niat sua ho̊uch, dï enke(r)n san vül höicher.
cd	17151	Damnau	1	Una Barch san niat sua håuch, die engn san vül höicha.
cd	17174	Piwana (Piňovany)	1	Unna Berch san niat hart håuch, d'enkan san vül höicha.
cd	17178	Kottiken (Chotíkov)	1	Unna Berch sän net hart houch, dö engern sän vül höïcha.
cd	17244	Dianaberg (Diana)	1	Unsə Barch san niət gàns hàuch, de enkən san vül haichə.
cd	17266	Wiedlitz (Vidice)	1	Unna Bach san niat sua houch, de enkan san vül höicha.
cd	17273	Honositz (Honezovice)	1	Una Berch san tichte hauch, owa die enkan san vül haicha.
cd	17281	Dobrzan (Dobřany)	1	Una Berch san niat sua haouch, enka san vül haicha.
cd	17306	Blisowa (Blížejov)	1	Unna Barch sann niat go̊a håoch, die enkan sann viel hejcha.
cd	17309	Hilbeten	1	Undr Baig sei net sehr huch, eure sei vil hichr.
cd	17325	Schönwald (Strážná)	1	Onse Berche sein ne siehr huch, eure sein viel hicher.
cd	1733	Rottenen (Raktino)	1	Onse Barge send nich sehr hoch, jiun send väl höcher.
cd	17374	Ober-Ullischen (Horní Olešná)	1	Onser Barg sein nie sehr hoch, eiera sein viel hecher.
cd	17389	Bergstadt (Horní Město)	1	Unser Berg sein och niedrich, eira sein fü(e) hech(e)r.
cd	1741	Pojerstieten (Kolodcy)	1	Onse Barg send nich sehr hoch, june send vel höcha.
cd	17433	Ranigsdorf (Linhartice)	1	Und'r Berñ san net sehr huch, eira san veil hichr.
cd	17442	Müglitz (Mohelnice)	1	Unsere Perg sein net sehr hūch, ajere sein viel hecha.
cd	17460	Ribnik (Rybniček)	1	Unsere Barg sein nie sehr houch, eura sein viel hecher.
cd	17468	Stangendorf (Vendolí)	1	Undr Barg sei net sehr huch, eura sein hiecher.
cd	1747	Beydritten (Pervomajskij)	1	Onse Barg' sön nich hoch, jun sön veel höchcha.
cd	17504	Neu-Biela (Lavičné)	1	Undr Barg sein net sehr huch, euera sein vel hiecher.
cd	17512	Schlettau (Slatina)	1	Undr Barg sann nett su huch, aiera sann veil hicher.
cd	17520	Runarz	1	Unsə Park sain nī sēr hūch, aira sain vīl hechə.
cd	17521	Nebotein (Hnĕvotín)	1	Ins(e)ri Berg sā niat se(hr) houch, enk(e)ri sā vill höch(er).
cd	17568	Tillendorf (Tylov)	1	Unser Berg sein nie sehr huoch, die eiern sein vüe hecher.
cd	1758	Brasdorf (Antonovka)	1	Onnse Bārg sön̄t nich sēă hoch, june sön̄t vĕĕl hö̆chă. (/: ch= scharfes j
cd	17585	Mladetzko (Mladecko)	1	Onsr Barg sein nie so͜u ho͜uch, eira sein viel hechr.
cd	17643	Seibersdorf (Bělá)	1	Unsara Barg seint nie sehr hoch, eira seint viel hecha.
cd	17659	Bernhau (Barnov)	1	Unser Barg sein nie sehr hoch, eiera sein vel höcher.
cd	17680	Klantendorf	1	Ounsre Berch sein nie su huech, wie aire.
cd	17687	Engelswald (Mošnov)	1	Onsêr Barch sein nie sehr hoch, eirê sein vieł hechr.
cd	17698	Nirklowitz (Mrsklesy)	1	Unser Barg sein nie so hoch, eiera sein hecher.
cd	17713	Punkendorf (Boňkov)	1	Unsa Beig sein nie sehr hoch, eira sein vijl höcher.
cd	1772	Groß Goldbach (Slavinsk)	1	Onse Barge sen nich sea hoch, june sen vel höcha.
cd	17726	Halbendorf (Polouvsí)	1	Onser Berg sein nie sehr hoch; die eiere sein viel höcher.
cd	17737	Senftleben (Ženklava)	1	Onser Bag sein ne sehr huch, eier sein vel hecher.
cd	-17739	Polanka Wielka	1	Unsere Berg sind net arch hoch, die eire sind viel hecher.
cd	-17744	Bulowice	1	Unsere Berge sind net sehr hoch, die eieren sind viel heher.
cd	-17746	Chocznia	1	Unserne Biergn han nit so hoch, die engern ham höier.
cd	-17749	Alt-Bielitz (Stare Bielesko)	1	Ensre Barg sen ne huot höuch, die fo ojch sen hecher.
cd	17759	Linz (Mlýnec)	1	Una Barch han niat gauja ho̊uch, de enkan han höicha.
cd	17782	Kohlheim (Uhliště)	1	Unsere Beach san net recht hou, de engan san viel heia.
cd	17792	Čachrau (Čachrov)	1	Unsane Beag san net so hou, die engan san vll höia.
cd	17801	Hurkental (Hůrka)	1	Unsane Bergn san net so houch, die engan san völl hecha.
cd	17824	Rotsaifen (Červená)	1	Unsane Beag sand ned houch, de engan sand völ hecha.
cd	17832	Winterberg (Vimberk)	1	Unsåri Bea(r)g sann nit grod hoch, die engan sann vl hehå.
